frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6023366451263428,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05560269355404861,0.928988137820431,-0.21093934168254969,0.8920211114047798,0.09997534675907496,0.10964371158891857,-0.4269444031224562,,,,,,,0.6113934663028315,-0.7397635057905789,-0.2809768404382122,0.7836101781347955,0.6154468133656248,0.08473670185729348,,,,,,,,,,,-0.8801213375027559
2,0.7002043724060059,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.061393319742149476,0.948118408288978,-0.20495178721622584,0.8939585507127992,0.06065282891119679,0.10384393212131027,-0.43171261472665545,,,,,,,0.6056813120949183,-0.7592695102741082,-0.23803352483861207,0.7844632232677872,0.619890905261887,0.018780759140993485,,,,,,,,,,,-0.8974497202354278
3,0.9531569480895996,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06076538616529532,0.9492288630838714,-0.1974799172609943,0.8947467687176149,0.06345778913594045,0.10416263054842033,-0.42959454752661697,,,,,,,0.6091973422652689,-0.7555368060259194,-0.24092059463043922,0.7819765270066658,0.6228432674667592,0.02406190727943131,,,,,,,,,,,-0.8922192799245017
4,1.0571279525756836,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06367992316225167,0.9541693484992311,-0.20687733955886523,0.8946716742959663,0.04174827870009653,0.09663704552100015,-0.43414393681243973,,,,,,,0.6043606471239371,-0.7687637050485261,-0.2091663787705831,0.7849014262851846,0.6195522467091508,-0.009206769961639848,,,,,,,,,,,-0.9045601090508383
5,1.1545679569244385,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05394781714612309,0.9428679038050498,-0.1984191384356178,0.8938360301311229,0.09398987027851345,0.10642565280941278,-0.42531945164611634,,,,,,,0.6155538889510743,-0.7403258337900955,-0.27020560619685124,0.7803375669975466,0.6205385366729501,0.07749326445661252,,,,,,,,,,,-0.8771625899898027
6,1.260179042816162,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05808350265966953,0.9430513814975063,-0.20868632917001978,0.8933874836523492,0.07798203410273526,0.10801213290560573,-0.4290815604936956,,,,,,,0.6084447871789541,-0.749826179558664,-0.2599146810074729,0.7835182028856805,0.6196156336029901,0.04664431735548924,,,,,,,,,,,-0.8891139075008855
7,1.3458471298217773,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06097382287915705,0.9422799260722241,-0.20733946857673458,0.8932336624678233,0.07803639632060097,0.10821629697335633,-0.42934039892955245,,,,,,,0.6079121098327744,-0.7501129742845596,-0.26033323362305627,0.7838922136404024,0.6191542853926139,0.046486215956042555,,,,,,,,,,,-0.8897294737063839
8,1.430567979812622,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.056169101464380214,0.9489323910895062,-0.20977881327369033,0.8935292500745986,0.06037348176989488,0.10408006015153477,-0.4325827817180876,,,,,,,0.6040789560797881,-0.7604833858591568,-0.23823021356189478,0.7856180883158295,0.6184543593200429,0.017844459897019736,,,,,,,,,,,-0.89951890001172
9,1.525799036026001,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0545609875097799,0.9440172966992526,-0.21305198734070624,0.8922763380714128,0.07632705664099929,0.10952428290202172,-0.4313021544082404,,,,,,,0.6039657661152165,-0.7529620815861368,-0.26129190009323233,0.7864007461646464,0.6163052640546642,0.041733534839480835,,,,,,,,,,,-0.8947641822724128
10,1.613124132156372,anchor:10,direct,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06676073728286783,0.9481281294543125,-0.23864127640071295,0.8839447558959971,0.02140220040451384,0.16467354916857752,-0.4371112404709299,,,,,,,0.563632771316378,-0.7657156249136884,-0.30983492517994055,0.7798131301162029,0.6169514185436199,-0.10612459307524481,,,,,,,,,,,-0.9362596252566118
