frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6815364360809326,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.058987161400014976,0.9281047792447153,-0.18424116580314584,-0.3326564339064955,-0.14429151263466075,0.0040891442880054375,0.931935048842572,,,,,,,-0.7370393127244297,-0.6212084375902868,-0.2662200754363483,0.6188483223314962,-0.7786459517592107,0.10362063383557389,,,,,,,,,,,-2.441268289294877
2,0.8214516639709473,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.332739167800542,0.9584636563620612,-0.7407317475519262,-0.4507773693383403,-0.4352775496673712,0.5353590732745018,0.5663248897149421,1,-0.4032619107392826,0.9744590448678255,-0.7873224148034904,-0.007732998384735544,0.9938694409975777,-0.10781452199186618,-0.02323281805570451,-0.33496483363748275,0.9594826989575684,-0.7906717912420433,-0.4507773693383403,-0.4352775496673712,0.5353590732745018,0.5663248897149421,,,,,,,,-0.34386749698524566,0.9635588693395973,-0.9904319660025122,-0.4507773693383403,-0.4352775496673712,0.5353590732745018,0.5663248897149421,-0.34386749698524566,0.9635588693395973,-0.9904319660025122,-0.4507773693383403,-0.4352775496673712,0.5353590732745018,0.5663248897149421,pelvis,1,4,0.0632192260256508,0.9317866475534735,-0.19119563714120255,-0.3320058099491248,-0.14342887761954853,0.0054973114822772316,0.9322929146954241,-0.21466643609594926,-0.976632459167294,-0.010361511217344849,0.04451331673881455,-0.02038085191014429,0.9988008738023438,-0.7384005984496448,-0.6206302749382252,-0.2637851740324121,0.6174763820749133,-0.779483843452985,0.10548865045794587,-0.0646393691013436,0.8170462688298838,-0.36573888233824253,0.7673707095666006,-0.2836885483141284,0.5750330439676278,0.6276247467641979,0.1487346228074297,-0.7641761506534399,-1.7871584174715136,-2.442636120668293
3,1.114300012588501,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3329681279151142,0.9585250987201175,-0.739661026924544,-0.4493502221690736,-0.43364738477643905,0.5354509156944371,0.5686181850725036,1,-0.4035051785225129,0.9750078292779119,-0.7860597778233391,-0.008732215992715998,0.9935333538562269,-0.11053574691071409,-0.0244350533853506,-0.3352993097675805,0.9596627681919768,-0.7895936945815353,-0.4493502221690736,-0.43364738477643905,0.5354509156944371,0.5686181850725036,,,,,,,,-0.3446240371774456,0.9642134460794141,-0.9893243652095001,-0.4493502221690736,-0.43364738477643905,0.5354509156944371,0.5686181850725036,-0.3446240371774456,0.9642134460794141,-0.9893243652095001,-0.4493502221690736,-0.43364738477643905,0.5354509156944371,0.5686181850725036,pelvis,1,4,0.061402896261901166,0.9320087389017858,-0.18920911975861635,-0.33202034812514597,-0.14279440918953945,0.004584427846018527,0.9323900622359678,-0.22006864702631862,-0.9754111941174946,-0.011949601930174344,0.046623637049325595,-0.022753389437186085,0.9986533531398237,-0.7387444902701341,-0.6204542074355137,-0.26323592948358654,0.6178356847725364,-0.7794829429043627,0.10337024882820192,-0.0675020246953093,0.8187009913888672,-0.36228660368057153,0.7709180444128417,-0.2832069624224846,0.5705078310015631,0.6231148915751716,0.14977267128968466,-0.7676561592484051,-1.7926972777352748,-2.4430051858079174
4,1.2761075496673584,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3325045463254426,0.9598117685065761,-0.7418082425598603,-0.44976093626783015,-0.43393923734745515,0.5365628784957158,0.567020384041161,1,-0.4029561777634445,0.9760635503149423,-0.7884177610703234,-0.007317903312535033,0.993641718076081,-0.10994154446079571,-0.023139602232909895,-0.33472333957803363,0.9607933062693638,-0.7917493432698214,-0.44976093626783015,-0.43393923734745515,0.5365628784957158,0.567020384041161,,,,,,,,-0.3435985125883979,0.9647194573205145,-0.9915137461096657,-0.44976093626783015,-0.43393923734745515,0.5365628784957158,0.567020384041161,-0.3435985125883979,0.9647194573205145,-0.9915137461096657,-0.44976093626783015,-0.43393923734745515,0.5365628784957158,0.567020384041161,pelvis,1,4,0.06319377044066839,0.9335366663920828,-0.1916931497829289,-0.33236988198558226,-0.14234447948976298,0.005029731343454496,0.9323320291131756,-0.21882367699558755,-0.9757186101853668,-0.009454740824974616,0.044375865051821464,-0.019630755255753196,0.9988220141992218,-0.7385366214153571,-0.6211900819555642,-0.2620811723654126,0.6183262639953342,-0.7790099267030057,0.10400079495729729,-0.066152250164206,0.8175423202138222,-0.36525846841402076,0.7701939320804443,-0.2823512154473006,0.5719082952029081,0.6238067557709447,0.14660959955953098,-0.7677048630636142,-1.7914151181919373,-2.442282748522647
5,1.4570715427398682,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.33230970617716604,0.9597540625003271,-0.7405621609863475,-0.4502090302639815,-0.4336425206834848,0.5356924075072239,0.5677143981467736,1,-0.4028690331247773,0.9760332818213419,-0.7869988748989232,-0.0077277405295264785,0.9936291783007319,-0.10977762735326557,-0.024294250110023115,-0.3346388204525782,0.9607886098611151,-0.7904971681301375,-0.4502090302639815,-0.4336425206834848,0.5356924075072239,0.5677143981467736,,,,,,,,-0.34395527755422683,0.9649267993042671,-0.9902371967052974,-0.4502090302639815,-0.4336425206834848,0.5356924075072239,0.5677143981467736,-0.34395527755422683,0.9649267993042671,-0.9902371967052974,-0.4502090302639815,-0.4336425206834848,0.5356924075072239,0.5677143981467736,pelvis,1,4,0.06405249279786418,0.9328104496500422,-0.19080481608304936,-0.3311545300447553,-0.14231514258841388,0.005603625865077157,0.9327656065690034,-0.21853198664807785,-0.9757783091179917,-0.010023086674138898,0.0465822855082433,-0.020690947215759727,0.9987001428757998,-0.7401661548417533,-0.6193740737985397,-0.26178200842107957,0.6161841505425381,-0.7806105532160029,0.10471034728228594,-0.06583709130334359,0.8180636848905614,-0.36473444674467426,0.7687456304700332,-0.2831049240930477,0.5734821336253645,0.625997378251163,0.14942907657027762,-0.7653745707155584,-1.7911174186873304,-2.4448095487313695
6,1.6060330867767334,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.3357312872247544,0.9600766164364828,-0.7374326824149916,-0.4491091539514129,-0.43585830402995623,0.5349511209571942,0.5675877067307025,1,-0.4061753783506544,0.9763931646496645,-0.7840309686479939,-0.009692867926026158,0.9937531428346329,-0.10878568485326393,-0.022943717847482392,-0.3379058818691266,0.9612894430388516,-0.787370645827262,-0.4491091539514129,-0.43585830402995623,0.5349511209571942,0.5675877067307025,,,,,,,,-0.34660426044661535,0.9661407494483267,-0.9871224994763436,-0.4491091539514129,-0.43585830402995623,0.5349511209571942,0.5675877067307025,-0.34660426044661535,0.9661407494483267,-0.9871224994763436,-0.4491091539514129,-0.43585830402995623,0.5349511209571942,0.5675877067307025,pelvis,1,5,0.056579880702051985,0.9317376870159518,-0.18368669941170918,-0.33129161533834595,-0.1492273562831345,0.0014231545059462676,0.931651778495865,-0.21665701329035322,-0.9761434461647506,-0.014272739810901948,0.04349189288744357,-0.024256532047376066,0.9987592682454077,-0.735954123486512,-0.6177215924304855,-0.27711290545253464,0.6168720980924665,-0.7804876804755234,0.10152731268449944,-0.06523757803503372,0.8208086922218898,-0.362308233951599,0.7663896667165454,-0.2937933369767338,0.5712550690349955,0.6267691948359957,0.14716220417321962,-0.7651821103943275,-1.789207774635999,-2.4433152450926556
7,1.754786729812622,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.33406926293854844,0.9595221309530891,-0.7402779399099704,-0.450705797520627,-0.4347763343409945,0.5348166017654487,0.5672786137819413,1,-0.40466007507527507,0.9756464124438992,-0.7867208595886738,-0.008266274418430194,0.9937886737045056,-0.1083065418428843,-0.024195737598062584,-0.3363842787766181,0.9606056796088245,-0.7902125634089029,-0.450705797520627,-0.4347763343409945,0.5348166017654487,0.5672786137819413,,,,,,,,-0.34564434212889666,0.9649398742317657,-0.989951057404633,-0.450705797520627,-0.4347763343409945,0.5348166017654487,0.5672786137819413,-0.34564434212889666,0.9649398742317657,-0.989951057404633,-0.450705797520627,-0.4347763343409945,0.5348166017654487,0.5672786137819413,pelvis,1,4,0.06228861958283716,0.933002748799,-0.19119716417637603,-0.33180768360107205,-0.1416269891593656,0.00488006603111911,0.9326422904846615,-0.21566764635660726,-0.97640272340255,-0.01118874644837041,0.04630031676139292,-0.02167097311470651,0.9986924699786504,-0.7396909140898874,-0.6202980541859999,-0.2609361523168623,0.6175334579504544,-0.7797596921176453,0.10308855833868519,-0.06573150025942764,0.8172890324644709,-0.3649041935440664,0.7681076563491318,-0.2814004316365686,0.5751733871908496,0.6270240678195913,0.14844391299147702,-0.7647255867765574,-1.7881856680921038,-2.4437595753458896
8,1.886906623840332,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3307474616529633,0.9599641484009251,-0.7413997175578501,-0.4490448210969745,-0.4353499598481271,0.5364707579234677,0.5665935818549666,1,-0.40109402792834903,0.9762056299389078,-0.7881712355010828,-0.008213981341325742,0.9937295603617678,-0.10933477941666644,-0.02190884259017338,-0.3328348007206715,0.9610199358548258,-0.7913449708705385,-0.4490448210969745,-0.4353499598481271,0.5364707579234677,0.5665935818549666,,,,,,,,-0.3411841569915042,0.9652430856704284,-0.9911259841212918,-0.4490448210969745,-0.4353499598481271,0.5364707579234677,0.5665935818549666,-0.3411841569915042,0.9652430856704284,-0.9911259841212918,-0.4490448210969745,-0.4353499598481271,0.5364707579234677,0.5665935818549666,pelvis,1,4,0.06302167579881489,0.9331284370985289,-0.1902389130055731,-0.3315690832098563,-0.14308678983296572,0.005211658237623986,0.9325025213119192,-0.217658322212441,-0.9759568730408663,-0.011534155190528856,0.041746781354163445,-0.021115749078012707,0.9989050662537667,-0.7391762272693443,-0.6198694510584015,-0.2634015350836342,0.6168865732706884,-0.7800695633555794,0.10460608034231633,-0.06587380716292246,0.81756257021918,-0.3648093911913409,0.7688918227783618,-0.28088234840639514,0.5743783345655346,0.6258372125088443,0.14671632567275047,-0.7660300928946898,-1.7902257897372977,-2.4437571857014144
9,2.016899585723877,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.32984487298288245,0.9589732166113558,-0.7425447091479352,-0.4503879550757444,-0.43823365607859077,0.5349425487235614,0.5647463343553644,1,-0.40021653916263367,0.9747343682187428,-0.7894426270025119,-0.008824743317324612,0.9941552471166304,-0.10553363596229515,-0.020979042314478325,-0.3318373847576534,0.9600719325601388,-0.7924929095168303,-0.4503879550757444,-0.43823365607859077,0.5349425487235614,0.5647463343553644,,,,,,,,-0.33980743185673706,0.9644667963552706,-0.9922857109924106,-0.4503879550757444,-0.43823365607859077,0.5349425487235614,0.5647463343553644,-0.33980743185673706,0.9644667963552706,-0.9922857109924106,-0.4503879550757444,-0.43823365607859077,0.5349425487235614,0.5647463343553644,pelvis,1,4,0.06262119111008829,0.9327753728090502,-0.19087294333578014,-0.33109441752342195,-0.14217845052669947,0.005168384460559673,0.9328103037020553,-0.21020390520536134,-0.977569551171922,-0.01311834051784392,0.039850235495418364,-0.02197431897565881,0.9989640073779015,-0.7403235497813057,-0.6191662341168143,-0.26182860074638403,0.6162269025394991,-0.7806995489737876,0.10379122707964779,-0.0641247030034322,0.8173157827872047,-0.3648266721939091,0.7643317156078112,-0.2774536597219051,0.5820794578259413,0.6322932376244259,0.14539582823226907,-0.7609634122525695,-1.7825983497892992,-2.4450793647090023
10,2.1560146808624268,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3321135972169722,0.9600626591974082,-0.7368966697337583,-0.4489896657739935,-0.43779746608020853,0.534650696760638,0.5664717920384654,1,-0.4024680806394288,0.9762000704926787,-0.7836922958012292,-0.010314447792021236,0.9939548103266528,-0.10716767847245072,-0.021506647485806177,-0.33414072324676425,0.9613183504455604,-0.786839777361825,-0.4489896657739935,-0.43779746608020853,0.534650696760638,0.5664717920384654,,,,,,,,-0.34224922736593244,0.9663411154381691,-0.9866122078740918,-0.4489896657739935,-0.43779746608020853,0.534650696760638,0.5664717920384654,-0.34224922736593244,0.9663411154381691,-0.9866122078740918,-0.4489896657739935,-0.43779746608020853,0.534650696760638,0.5664717920384654,pelvis,1,4,0.06140836902769475,0.9320964108644856,-0.1861439831461111,-0.33201892652787707,-0.14341429695973262,0.0038047143364666807,0.9322989306030763,-0.21348331744381227,-0.9768174017151421,-0.015894555031926813,0.04054252059584089,-0.025113824963043704,0.9988621525613338,-0.7383915437096428,-0.6201730811472359,-0.2648835170380237,0.6179904794204483,-0.7794979131521876,0.10232678406491741,-0.06544642569458659,0.8167827259407712,-0.3653002568919851,0.7676403397021208,-0.2789434561685369,0.57699121061136,0.6278700297717662,0.14684141768566117,-0.7643407772495628,-1.7859630289787554,-2.442993031636036
