frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
11,2.3368353843688965,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3915330107236077,0.9728209120364165,-0.8799825577732137,0.032326161674874954,0.9945722190585121,-0.09767400622998997,-0.015521238848141258,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2.5003018379211426,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3923871528139986,0.9724923847612543,-0.886628003036453,0.033482807123817696,0.9945737701124522,-0.09749544175584901,-0.014019852647028205,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2.652660846710205,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38813128350085263,0.9762378028729491,-0.8724217304356916,0.030070144236839905,0.9945801931459965,-0.09821918005644792,-0.016094051580845682,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2.7979776859283447,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.39255835044577025,0.9724851537382615,-0.8845502500716125,0.032730079561349906,0.9944956170565078,-0.0983985973033312,-0.01499751966294611,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2.9530255794525146,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3923648435477737,0.9716606335323948,-0.8834413950635621,0.03319594845728977,0.9945315754331976,-0.09786444271306116,-0.015083942616080226,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3.1163763999938965,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3908978839088346,0.974020552741083,-0.8816100783326141,0.03251722110553435,0.9946327762298829,-0.09712512863554712,-0.014662202028958288,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3.2747440338134766,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.388395166628819,0.9734866447010287,-0.8792272775705964,0.03220561756828875,0.9946715377228492,-0.0969450906459044,-0.013891711225226543,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3.4293134212493896,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38792903933108003,0.9742587183636624,-0.8791869574725947,0.03163985546807902,0.9945492687973542,-0.09819096466095827,-0.015139548855821333,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,3.594774007797241,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38952483764680995,0.973328389920329,-0.8805492834517913,0.032790734288685536,0.9946057342317334,-0.09742473823829145,-0.013878816857495998,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,3.774611234664917,none,direct,none,0,0,0,1,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3880605411919355,0.9724730666013255,-0.8767758020436718,0.03287375217149549,0.9947274553243941,-0.09591456347680834,-0.015394887303125574,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,3.929196834564209,none,hold,none,0,1,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38778237016090816,0.9726025724273756,-0.8777238478518741,0.03232206112782338,0.9947660193434511,-0.0956185176726008,-0.01590440826087332,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4.082895994186401,none,hold,none,0,2,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3889177041154414,0.9722144385227944,-0.8784505113027596,0.032175198354582414,0.9945714467679952,-0.097590412400029,-0.016386131094689026,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,4.257933616638184,none,hold,none,0,3,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3885119411212442,0.972322644610593,-0.8786004478323394,0.03253225243885085,0.9946190165544052,-0.09702895212349902,-0.01612597003031559,0.0,2.091309789151873e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,4.417038440704346,none,hold,none,0,4,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.388377421084473,0.9724307140662317,-0.8773109567849089,0.032425593567474695,0.9946950100489347,-0.09635363602224835,-0.01569696438292566,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4.5903496742248535,none,hold,none,0,5,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.3885633203414134,0.9723198987001058,-0.8776388422799193,0.03188187010535511,0.9946496062999048,-0.097003090831398,-0.01568781103867512,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,4.751854419708252,none,hold,none,0,6,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38835540931479634,0.9724547472379055,-0.8779100852080232,0.031961297956286244,0.9946820953300466,-0.09661809673909873,-0.01584133975684851,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,4.938573122024536,none,hold,none,0,7,0,0,0,1,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,1,12,-0.38828249830808836,0.9723612271664341,-0.8778896197403027,0.03220822801474909,0.9946235126222088,-0.09718201032709212,-0.015567756935208711,0.0,1.7075472925031877e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5.105013370513916,none,hold,direct,0,8,0,1,0,1,4,0,,,,,,,,0,1,8,-0.3519852385782869,0.9764512443719676,-0.7471842129002465,-0.4612308657492553,-0.39646368986215696,0.5331346247778892,0.5880902166878951,1,-0.4250405611589756,0.9950483956597462,-0.7886217056647828,0.004905791988546238,0.9894596985385983,-0.13176514292718594,-0.059861383898552216,3,12|13|pelvis_fk,-0.41800674183292336,0.9898710240351769,-0.8498848472663263,0.015323668031656907,0.9906048416037255,-0.12414043467385573,-0.05528458617281764,0.043846084532913714,5.836132009163083,-0.3579729225031776,0.9767546004062808,-0.7968234676925181,-0.4612308657492553,-0.39646368986215696,0.5331346247778892,0.5880902166878951,,,,,,,,-0.38192365820274027,0.9779680245435336,-0.9953804868616043,-0.4612308657492553,-0.39646368986215696,0.5331346247778892,0.5880902166878951,-0.38192365820274027,0.9779680245435336,-0.9953804868616043,-0.4612308657492553,-0.39646368986215696,0.5331346247778892,0.5880902166878951,pelvis,0,0,,,,,,,,-0.26016526220215186,-0.9652277606286868,0.02548345453458394,0.11975367849781336,-0.006067120686263813,0.9927850958454312,,,,,,,,,,,,,,,,-1.8340772148138054,
29,5.274176359176636,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.34896829112327743,0.9764968227647444,-0.7492837313881715,-0.46183870116135795,-0.39726428400561076,0.5330790212790915,0.5871225254026841,1,-0.422028062555467,0.9948814951206632,-0.7908081052021345,0.005265456516077542,0.989652265924372,-0.13054928075740327,-0.05930896063966987,3,12|13|pelvis_fk,-0.41477331009417134,0.9901044284916419,-0.8529005373324602,0.0157483923969907,0.9906906213961282,-0.12376863671211723,-0.054455535816735505,0.04419349727415392,5.852631167981031,-0.3549065560080476,0.9767499998829159,-0.7989292036037234,-0.46183870116135795,-0.39726428400561076,0.5330790212790915,0.5871225254026841,,,,,,,,-0.37865961554712835,0.9777627083556021,-0.9975110924659312,-0.46183870116135795,-0.39726428400561076,0.5330790212790915,0.5871225254026841,-0.37865961554712835,0.9777627083556021,-0.9975110924659312,-0.46183870116135795,-0.39726428400561076,0.5330790212790915,0.5871225254026841,pelvis,0,0,,,,,,,,-0.25777220552619845,-0.9658583205228034,0.02590742625248076,0.1187652976954038,-0.0050635423634312095,0.9929094443110383,,,,,,,,,,,,,,,,-1.8316016831752906,
30,5.4346537590026855,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.3480584134929863,0.9757899082701547,-0.7502932570341533,-0.46027936214332676,-0.3990180649099339,0.5343647427993584,0.5859878960468721,1,-0.42087686313505057,0.9941756400475356,-0.7922389154356655,0.004819071992939593,0.9898250329497456,-0.13052760589648468,-0.0564422252404532,3,12|13|pelvis_fk,-0.41544599760584994,0.9891821147071675,-0.8521187693062646,0.015503678971443597,0.9907230758205683,-0.1237865586999606,-0.05389165854011277,0.03892680199299299,5.624701840929633,-0.3537081084318133,0.9760496313139455,-0.7999723622096566,-0.46027936214332676,-0.3990180649099339,0.5343647427993584,0.5859878960468721,,,,,,,,-0.37630688818712116,0.9770885234891087,-0.9986887829116697,-0.46027936214332676,-0.3990180649099339,0.5343647427993584,0.5859878960468721,-0.37630688818712116,0.9770885234891087,-0.9986887829116697,-0.46027936214332676,-0.3990180649099339,0.5343647427993584,0.5859878960468721,pelvis,0,0,,,,,,,,-0.25785498532092765,-0.9658786412881175,0.024274613252610395,0.11299389877653945,-0.005194460875815886,0.9935821035100656,,,,,,,,,,,,,,,,-1.8316764457177233,
31,5.595223665237427,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.3520767332932926,0.9772400418154346,-0.7451179216072199,-0.463178759407155,-0.3939661657890158,0.5318138605566476,0.5894320272664061,1,-0.4254220684441038,0.9958427779561049,-0.7860373548840357,0.0057972134541905635,0.9891954065096122,-0.13205048131344158,-0.06341538016394861,3,12|13|pelvis_fk,-0.41889118363031547,0.9904123230845107,-0.848672852935077,0.015944645377783825,0.9903027643944737,-0.12489832088626782,-0.058707857704323976,0.045973385275398,6.1094879620339615,-0.3584263060520067,0.9775039872708229,-0.7947124097947027,-0.463178759407155,-0.3939661657890158,0.5318138605566476,0.5894320272664061,,,,,,,,-0.38382459708686323,0.9785597690923762,-0.993090362544634,-0.463178759407155,-0.3939661657890158,0.5318138605566476,0.5894320272664061,-0.38382459708686323,0.9785597690923762,-0.993090362544634,-0.463178759407155,-0.3939661657890158,0.5318138605566476,0.5894320272664061,pelvis,0,0,,,,,,,,-0.26051219409510157,-0.9650581254021103,0.028217216785530647,0.12699145517428256,-0.005278909107766542,0.9918897637496565,,,,,,,,,,,,,,,,-1.8344564904550422,
32,5.769769906997681,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.34757850253498757,0.9769291148466575,-0.7474247774829403,-0.46219466267735604,-0.39998330812572025,0.5328496097155697,0.5852014528684419,1,-0.42056225459511354,0.9949474437511375,-0.7892423785465599,0.004929755699381858,0.990114516693544,-0.12793654589046785,-0.05728159885225375,3,12|13|pelvis_fk,-0.41394963239700266,0.9903961224375997,-0.8495026614491447,0.01509416688789172,0.9909663568979011,-0.12206181912258043,-0.05346735391758642,0.040785024857927635,5.513030963940918,-0.35331310638291713,0.9771738535685105,-0.7970942290771077,-0.46219466267735604,-0.39998330812572025,0.5328496097155697,0.5852014528684419,,,,,,,,-0.3762515217746353,0.9781528084559226,-0.9957720354537772,-0.46219466267735604,-0.39998330812572025,0.5328496097155697,0.5852014528684419,-0.3762515217746353,0.9781528084559226,-0.9957720354537772,-0.46219466267735604,-0.39998330812572025,0.5328496097155697,0.5852014528684419,pelvis,0,0,,,,,,,,-0.25277889402674103,-0.9672158754687219,0.024418865163902907,0.11469207695859082,-0.004894774437060058,0.9933890318833476,,,,,,,,,,,,,,,,-1.826425608407883,
33,5.951998949050903,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.34755888811238256,0.9747556474497305,-0.7527359689013372,-0.4612730974266047,-0.3897149511315946,0.5343556607570629,0.5914502635656254,1,-0.42079358478116297,0.9940039315183522,-0.7935548709473915,0.007231771743224116,0.9883969864404438,-0.13740893788224476,-0.06432637455178629,3,12|13|pelvis_fk,-0.41540976679880987,0.9891009319672573,-0.8557059046734433,0.017419523487210098,0.9899842537145559,-0.12781611378313174,-0.057365308820662445,0.043025399940614266,6.372521611645811,-0.3540162585953694,0.9749247631904654,-0.802316950802785,-0.4612730974266047,-0.3897149511315946,0.5343556607570629,0.5914502635656254,,,,,,,,-0.3798457405273166,0.9756012261534047,-1.0006408784085759,-0.4612730974266047,-0.3897149511315946,0.5343556607570629,0.5914502635656254,-0.3798457405273166,0.9756012261534047,-1.0006408784085759,-0.4612730974266047,-0.3897149511315946,0.5343556607570629,0.5914502635656254,pelvis,0,0,,,,,,,,-0.2706987729099309,-0.9621329705350549,0.03197376040520827,0.12914740965973617,-0.003382314814696784,0.9916196380289545,,,,,,,,,,,,,,,,-1.8450590086659973,
34,6.119835138320923,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.347208559626605,0.976814895568552,-0.7512608910599297,-0.4612044334443826,-0.3927843634288167,0.5340256386387887,0.5897690494536817,1,-0.42034586499369675,0.9957573108409252,-0.7923962708113036,0.006338329600336483,0.9888917424828348,-0.1349029456096354,-0.062081740415229764,3,12|13|pelvis_fk,-0.4151591650383523,0.9902757336954033,-0.8541168655631942,0.016683010465878306,0.9901758632366865,-0.12651613270668213,-0.05715859681818087,0.04342296937456356,6.2481203774899985,-0.35343327760549637,0.9770256043533201,-0.800871459368419,-0.4612044334443826,-0.3927843634288167,0.5340256386387887,0.5897690494536817,,,,,,,,-0.37833214952106187,0.9778684394923921,-0.9993137326023764,-0.4612044334443826,-0.3927843634288167,0.5340256386387887,0.5897690494536817,-0.37833214952106187,0.9778684394923921,-0.9993137326023764,-0.4612044334443826,-0.3927843634288167,0.5340256386387887,0.5897690494536817,pelvis,0,0,,,,,,,,-0.26602182883413,-0.9635220416874419,0.029285862906988966,0.12449435957782745,-0.004214175695359875,0.9922113661697873,,,,,,,,,,,,,,,,-1.8401785397403354,
35,6.296623945236206,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.34859669175355146,0.9771242521115552,-0.7497435552595171,-0.4631139371713401,-0.39423086571034877,0.530684801570019,0.5903229176489074,1,-0.4220028819203758,0.9958123872553425,-0.7905146829118099,0.004622477691051441,0.9891762610503076,-0.1318314581686188,-0.06426059376993981,3,12|13|pelvis_fk,-0.41542905247114503,0.9905485322710574,-0.8516136036794315,0.015356691038327031,0.9902836221086905,-0.12507768979671033,-0.05880553833410401,0.04050804638787526,6.111076698297205,-0.35501413593881,0.9775141643695802,-0.7993284761383501,-0.4631139371713401,-0.39423086571034877,0.530684801570019,0.5903229176489074,,,,,,,,-0.380683912679844,0.9790738134016801,-0.9976681596536824,-0.4631139371713401,-0.39423086571034877,0.530684801570019,0.5903229176489074,-0.380683912679844,0.9790738134016801,-0.9976681596536824,-0.4631139371713401,-0.39423086571034877,0.530684801570019,0.5903229176489074,pelvis,0,0,,,,,,,,-0.26021501143785847,-0.965198198674263,0.026088025957390303,0.12834888370517009,-0.007798245160499409,0.9916984175766612,,,,,,,,,,,,,,,,-1.83413296222263,
36,6.461431264877319,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.3503986909800374,0.9769471523330249,-0.7493253588190499,-0.4624860967779958,-0.39420989503839715,0.5307923643883569,0.5907322869522945,1,-0.423764801947807,0.995757302782645,-0.7901125136784853,0.004168139587830594,0.9891103215785222,-0.1324143297621294,-0.06410806215176797,3,12|13|pelvis_fk,-0.4178505547496941,0.9907715931059096,-0.8510270670509851,0.014941265754886563,0.9902765848595003,-0.12498226897797565,-0.059232393989807404,0.041166824149709735,6.102535670590692,-0.35679487771809626,0.9773837599524321,-0.7989126371170021,-0.4624860967779958,-0.39420989503839715,0.5307923643883569,0.5907322869522945,,,,,,,,-0.3823796246703317,0.9791301904300609,-0.9972617503088107,-0.4624860967779958,-0.39420989503839715,0.5307923643883569,0.5907322869522945,-0.3823796246703317,0.9791301904300609,-0.9972617503088107,-0.4624860967779958,-0.39420989503839715,0.5307923643883569,0.5907322869522945,pelvis,0,0,,,,,,,,-0.2614103378817411,-0.9648981437720454,0.025223151940557038,0.12792373476117716,-0.008732152388143887,0.9917455659590427,,,,,,,,,,,,,,,,-1.8353655798059219,
37,6.636579990386963,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,1,8,-0.3507674549398525,0.9764757073754633,-0.7477683128780749,-0.462138679425637,-0.39113372812083,0.5317928527906398,0.592147455813011,1,-0.42416459157416786,0.9956179740743861,-0.7883445862346925,0.005325174141217833,0.9886063580750589,-0.1353339505285917,-0.06567977716358915,3,12|13|pelvis_fk,-0.4183999875784265,0.9896947034970568,-0.8511743903333692,0.016185842336819113,0.9900783332476155,-0.12627190417266212,-0.059483768862448994,0.04685500207616124,6.5527013374587115,-0.3573326671553186,0.9768381276454154,-0.7973340938172856,-0.462138679425637,-0.39113372812083,0.5317928527906398,0.592147455813011,,,,,,,,-0.383593516017183,0.9782878087252239,-0.9955972175741283,-0.462138679425637,-0.39113372812083,0.5317928527906398,0.592147455813011,-0.383593516017183,0.9782878087252239,-0.9955972175741283,-0.462138679425637,-0.39113372812083,0.5317928527906398,0.592147455813011,pelvis,0,0,,,,,,,,-0.2668844954100573,-0.9633127287093805,0.02830640945450194,0.13130424430932205,-0.007248405399042576,0.9913156187842139,,,,,,,,,,,,,,,,-1.8410661561788277,
