frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6284174919128418,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.2193827677865715,0.8743648993752947,-0.1914129642678497,0.3582096417522055,-0.11997175014320957,0.09944890277568633,0.9205447015001739,,,,,,,-0.7145852634466635,0.6356338576508944,-0.2921258295199255,-0.683358093314178,-0.7235915365849375,0.09714424576195937,,,,,,,,,,,2.414601016887056
2,0.7698616981506348,none,direct,direct,0,0,0,2,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.22168940746422117,0.875577477750551,-0.1970651624642484,0.3567987559243228,-0.11731971628446329,0.09743071391266377,0.921649601490858,,,,,,,-0.7178614638835771,0.634825774992919,-0.28578165454690624,-0.6805479498474246,-0.7264038075146483,0.09587489966977077,,,,,,,,,,,2.4175032858394294
3,1.081540584564209,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.33282357227228987,0.9609762347230669,-0.7374726438586234,-0.4499624917112675,-0.4391306848538989,0.5341449458798779,0.5651434990015506,1,-0.4031893523369099,0.9767971969237376,-0.7843592533643499,-0.010083373132151869,0.9941908107232974,-0.10509763415813085,-0.020915179989520662,-0.3347969663812581,0.9621985280074639,-0.7874187319418519,-0.4499624917112675,-0.4391306848538989,0.5341449458798779,0.5651434990015506,,,,,,,,-0.34269054281713107,0.9670877011450517,-0.9872030842747654,-0.4499624917112675,-0.4391306848538989,0.5341449458798779,0.5651434990015506,-0.34269054281713107,0.9670877011450517,-0.9872030842747654,-0.4499624917112675,-0.4391306848538989,0.5341449458798779,0.5651434990015506,pelvis,1,2,0.22446295676524824,0.8776264266250973,-0.1980807820582513,0.35947758960647275,-0.11857212775112609,0.10057145249458055,0.9201097195630645,-0.20939599534546618,-0.9777056257612827,-0.015653321948379022,0.039467882179364734,-0.024445865687939307,0.9989217616645676,-0.7134330261825818,0.6376677060974287,-0.2905051010781164,-0.6853675905506433,-0.7213224910277015,0.09982549654470625,-0.04364526562602389,0.8128427460992381,-0.5382956255488704,-0.4695139151130968,-0.33393789705853133,0.8173384638100043,0.8471916856307316,0.09030120628742327,0.5235570073460929,-1.781779787489887,2.412212557952705
4,1.330906867980957,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.3381729316726301,0.9609252413002276,-0.7368762488653822,-0.453164520203096,-0.436772045568865,0.5308817938607002,0.567482703512567,1,-0.40908303412199304,0.9766730149198883,-0.7829605737128263,-0.010104217508817558,0.9941505315726141,-0.10421396580065294,-0.026496692143049352,-0.3407018016727323,0.9622058851578619,-0.7867958318747832,-0.453164520203096,-0.436772045568865,0.5308817938607002,0.567482703512567,,,,,,,,-0.35081728167314113,0.9673284605883988,-0.9864741639123875,-0.453164520203096,-0.436772045568865,0.5308817938607002,0.567482703512567,-0.35081728167314113,0.9673284605883988,-0.9864741639123875,-0.453164520203096,-0.436772045568865,0.5308817938607002,0.567482703512567,pelvis,1,2,0.2230036862068564,0.8784310566393408,-0.19877198742347582,0.3584257180573517,-0.11726340775960084,0.10097460432892844,0.9206434853494015,-0.2077441956773736,-0.9780747082412682,-0.014567575677380507,0.05057740000204423,-0.02561287715268464,0.9983916601880216,-0.715560595671355,0.6362833522207894,-0.2882993749718003,-0.6836458570239393,-0.7226702678313763,0.10186278106614906,-0.043734584071400295,0.81773457462705,-0.535766200938999,-0.4694792707133151,-0.34032393341696593,0.814720095931173,0.8473650762875324,0.08563158592142464,0.524060739781953,-1.7800871414868422,2.414771184662263
5,1.4747421741485596,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.3401293264100733,0.963421626206281,-0.7312536101687518,-0.4530112216234775,-0.43214751224577996,0.5301761043437571,0.571788998780027,1,-0.41133878976839144,0.9798244061539019,-0.7766426081551612,-0.01037459252928629,0.9935619184965208,-0.10840318462726338,-0.031238301906983613,-0.34312058124046246,0.9647910393528892,-0.7811452638011337,-0.4530112216234775,-0.43214751224577996,0.5301761043437571,0.571788998780027,,,,,,,,-0.355085600562019,0.9702686919393222,-0.9807118783306614,-0.4530112216234775,-0.43214751224577996,0.5301761043437571,0.571788998780027,-0.355085600562019,0.9702686919393222,-0.9807118783306614,-0.4530112216234775,-0.43214751224577996,0.5301761043437571,0.571788998780027,pelvis,1,2,0.22305978436382312,0.8775382320761376,-0.19496904788935093,0.35894476782601564,-0.11713726047294565,0.09810750462178267,0.9207673068675429,-0.21605872148597627,-0.976282234785038,-0.013842937295904835,0.05982509660778251,-0.0273882629321646,0.9978330726476385,-0.7148750317184421,0.638025125724247,-0.2861426706559432,-0.6839933030171768,-0.7230671423744292,0.0965767520997136,-0.04525924084472688,0.8211675125331915,-0.5328023436187385,-0.4644765551681657,-0.3457644880119318,0.8152965402410101,0.8523634182882408,0.0752510648748673,0.5175073723138477,-1.7885935650354876,2.412937339010733
6,1.6096930503845215,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.33905263046996437,0.9609804956566952,-0.7353420468550476,-0.4487139666401024,-0.43507820763697513,0.5353207690526796,0.5681499833691366,1,-0.4094910551668981,0.9774375951691677,-0.7818994544488019,-0.009596727656665225,0.9936314633494466,-0.10983928907236948,-0.02323248665979198,-0.341255673667343,0.9621892406929905,-0.7852788622932362,-0.4487139666401024,-0.43507820763697513,0.5353207690526796,0.5681499833691366,,,,,,,,-0.35006784645685757,0.9670242208381719,-0.9850261240459908,-0.4487139666401024,-0.43507820763697513,0.5353207690526796,0.5681499833691366,-0.35006784645685757,0.9670242208381719,-0.9850261240459908,-0.4487139666401024,-0.43507820763697513,0.5353207690526796,0.5681499833691366,pelvis,1,2,0.22240841050557925,0.8772337928312666,-0.19895785842952468,0.3569330196693351,-0.11637460547938577,0.09800387549282631,0.9216566665834052,-0.21872545876300528,-0.9756864667887213,-0.013967541453526968,0.04406086394757292,-0.02417490072590654,0.9987363087637731,-0.7181115413384949,0.6351290695121197,-0.28447650036008315,-0.6807497188958338,-0.7259881197162333,0.0975759717047773,-0.048587267566832515,0.8124693911925711,-0.5396549543571573,-0.4586441241534826,-0.33111180702535525,0.8246275150805291,0.8558711815951408,0.08500893578017737,0.5101548797693284,-1.7913263059377034,2.417439099733871
7,1.7454626560211182,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.33702088726942936,0.9609845745188229,-0.736588966545059,-0.4500058107911758,-0.43624946878007104,0.5345259881813531,0.5669771946048893,1,-0.4075201847379538,0.9771071432444777,-0.7831712790051659,-0.009347432206215346,0.9938792311787445,-0.1076239516074978,-0.023103774217320513,-0.33921652264593155,0.9621622483401153,-0.7865268506578655,-0.4500058107911758,-0.43624946878007104,0.5345259881813531,0.5669771946048893,,,,,,,,-0.34799906415194026,0.966872943625285,-0.9862783871090915,-0.4500058107911758,-0.43624946878007104,0.5345259881813531,0.5669771946048893,-0.34799906415194026,0.966872943625285,-0.9862783871090915,-0.4500058107911758,-0.43624946878007104,0.5345259881813531,0.5669771946048893,pelvis,1,2,0.22309155336001207,0.8781203764595857,-0.19850206269435589,0.3579715721940105,-0.11762038455311025,0.10054664185640938,0.9208214655675256,-0.21436234248656483,-0.9766594211030736,-0.013607398512586872,0.04391270753004345,-0.023553476425848086,0.99875768225613,-0.7160435972770538,0.6356031461170506,-0.2886004286979558,-0.6829084848397496,-0.7234934526246946,0.10096150426314206,-0.04645887805758908,0.8139662226671406,-0.5384362635481509,-0.46334791685895993,-0.33465597204874686,0.8205571816239087,0.8516227357035601,0.0878885034110469,0.5167342905216876,-1.7868555976636833,2.4156373033205925
8,1.8928251266479492,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.3327607564051791,0.9593955097889476,-0.7395876577859536,-0.4478838245327878,-0.43330563940626143,0.537742856551893,0.5678722768440314,1,-0.40306133810737677,0.9760005940511739,-0.7863006044814577,-0.007775617582805952,0.9934022986674869,-0.11221283472843735,-0.022353802709332616,-0.33489413589564704,0.9604187797838769,-0.7895316425135174,-0.4478838245327878,-0.43330563940626143,0.537742856551893,0.5678722768440314,,,,,,,,-0.3434276538575189,0.9645118597635942,-0.9893075814237727,-0.4478838245327878,-0.43330563940626143,0.537742856551893,0.5678722768440314,-0.3434276538575189,0.9645118597635942,-0.9893075814237727,-0.4478838245327878,-0.43330563940626143,0.537742856551893,0.5678722768440314,pelvis,1,2,0.22553405348577146,0.8766963611598515,-0.20070816589941934,0.3590670313241333,-0.11812266413014043,0.10141026984386527,0.9202357634894801,-0.2232926051612272,-0.974695638986828,-0.010431865622688608,0.04266758980935915,-0.020465399898586423,0.9988796945512766,-0.7142358064697438,0.636894944940702,-0.2902275690996544,-0.6848103499171573,-0.7215736483725363,0.10181480550827296,-0.049678121478022086,0.8137893473446567,-0.537212254865933,-0.4582675363995524,-0.33341145573182973,0.8239099867516276,0.8551656569814386,0.08724882798965822,0.5109592362742221,-1.7959998553341887,2.41337367545862
9,2.0253612995147705,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.33779339433648237,0.9608066945834737,-0.7355596463396212,-0.451362701195733,-0.4321871265270715,0.5327679334734541,0.5706525463852673,1,-0.4087190136834756,0.9773030107491321,-0.7813573326699159,-0.009354519121575975,0.9934851537907631,-0.10993532606795854,-0.02853009379023735,-0.3405249775871843,0.9620496986866454,-0.7854694990116536,-0.451362701195733,-0.4321871265270715,0.5327679334734541,0.5706525463852673,,,,,,,,-0.35145131058999207,0.9670217150993321,-0.9851089096997834,-0.451362701195733,-0.4321871265270715,0.5327679334734541,0.5706525463852673,-0.35145131058999207,0.9670217150993321,-0.9851089096997834,-0.451362701195733,-0.4321871265270715,0.5327679334734541,0.5706525463852673,pelvis,1,2,0.2222922115272636,0.8780558765181895,-0.19673292370794598,0.3589234755023839,-0.11870510188836396,0.10150491403649316,0.9202063844298228,-0.21897199926712935,-0.9756534341086719,-0.012314221409116708,0.054631665014038905,-0.02486008206343346,0.9981970534406489,-0.7141660750379255,0.6364690450323265,-0.291331378297228,-0.6846656496838126,-0.7217413823194674,0.10159884443549032,-0.04854217661966442,0.8205108481726722,-0.5320139565975208,-0.4610033171340674,-0.3456448778572975,0.8173160710535431,0.8528409536738307,0.08195379272137376,0.5156994120563761,-1.791574120224389,2.4136574509142434
10,2.169402837753296,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,1,8,-0.3375154793535229,0.9611732854027042,-0.7374712356576019,-0.4520052876913907,-0.4312507225542477,0.5334390195571423,0.5702252595329125,1,-0.40846919011668414,0.9775820801379361,-0.783256848946873,-0.008015837419313776,0.9934601446678466,-0.1102041344222082,-0.028770402556456427,-0.3402853663396654,0.962286688633998,-0.7873820366863226,-0.4520052876913907,-0.4312507225542477,0.5334390195571423,0.5702252595329125,,,,,,,,-0.3513649142842353,0.9667403015591733,-0.9870252408012052,-0.4520052876913907,-0.4312507225542477,0.5334390195571423,0.5702252595329125,-0.3513649142842353,0.9667403015591733,-0.9870252408012052,-0.4520052876913907,-0.4312507225542477,0.5334390195571423,0.5702252595329125,pelvis,1,2,0.2252360371194938,0.877502495677706,-0.20069105386233108,0.35857073618435564,-0.1165725022486808,0.10074590405388864,0.9206998108439337,-0.2194280683909251,-0.9755815902134386,-0.009585595383025166,0.05539773972284953,-0.022268064625876445,0.9982160205744134,-0.7156757577433812,0.6367836137044778,-0.28690562750825155,-0.6837604222119473,-0.7225545799371476,0.10191449371110907,-0.0470011537817262,0.8188609255859906,-0.5348001241573205,-0.4614448601054249,-0.34022055178778293,0.8193403549340781,0.853970263698835,0.07994379053043939,0.5141437338660918,-1.7920348735512672,2.4144608209910228
