frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6610486507415771,none,direct,direct,0,0,0,2,0,0,2,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0.05233357494436766,0.9510699068047752,-0.17365514853855823,0.35992095603482327,-0.11656735202632015,0.10961904933083287,0.9191586489134262,,,,,,,-0.7137379156971017,0.6360929147049181,-0.2931961656614199,-0.6872049239534692,-0.7168811388615667,0.1176045289886832,,,,,,,,,,,2.413653196892171
2,0.809851884841919,none,direct,direct,0,0,0,2,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.0501119380896726,0.9497210499000567,-0.18268746717995915,0.36125126472210306,-0.11632644766491028,0.10660219726354299,0.9190221177147636,,,,,,,-0.7119313626206879,0.6391944948222038,-0.29083351372570293,-0.6887971145059716,-0.7162669905505318,0.1118934014852198,,,,,,,,,,,2.40997683949076
3,0.9889028072357178,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.34338621091056387,0.9630158853732358,-0.7259840154802228,-0.451071860460502,-0.4343740758298399,0.5293667456997823,0.5723846499469532,1,-0.41444816217819147,0.9796358346655052,-0.771524946164166,-0.013160059808254417,0.9935986659685386,-0.1081527296781967,-0.029857844438916724,-0.34621055271178514,0.9646463878980281,-0.7758775476753533,-0.451071860460502,-0.4343740758298399,0.5293667456997823,0.5723846499469532,,,,,,,,-0.35750791991667025,0.9711683979971976,-0.9754516764558752,-0.451071860460502,-0.4343740758298399,0.5293667456997823,0.5723846499469532,-0.35750791991667025,0.9711683979971976,-0.9754516764558752,-0.451071860460502,-0.4343740758298399,0.5293667456997823,0.5723846499469532,pelvis,1,5,0.042130003562646144,0.9533126837706922,-0.17436621489802365,0.361251189391058,-0.11817219371237503,0.10582449117662507,0.9188765357021363,-0.2157066778953477,-0.9762595997779959,-0.019693220982344016,0.056486836024425606,-0.03261005049584705,0.9978706439026094,-0.7110658215935021,0.6388794583101881,-0.29362975855801654,-0.688901507393539,-0.7165975104615089,0.1090995926265449,-0.08454870943040194,0.8225362229410359,-0.34358825768105394,-0.4645480424131516,-0.35400426610443586,0.8117118305593243,0.8460373319353407,0.0933216952599926,0.524892269104368,-1.7882546634264072,2.409617157349346
4,1.1338729858398438,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3408532248330187,0.9621533951805735,-0.7305725436676886,-0.4504248091157435,-0.43611868981320423,0.53058138685934,0.5704396301512368,1,-0.41169489161985445,0.9785851196521153,-0.7765231331933332,-0.012776061994678886,0.9937822579697622,-0.10723875904081445,-0.02708218129721815,-0.34340759505767454,0.9637134835057201,-0.780482876437298,-0.4504248091157435,-0.43611868981320423,0.53058138685934,0.5704396301512368,,,,,,,,-0.3536250759562978,0.9699538368063063,-0.9801242075157351,-0.4504248091157435,-0.43611868981320423,0.53058138685934,0.5704396301512368,-0.3536250759562978,0.9699538368063063,-0.9801242075157351,-0.4504248091157435,-0.43611868981320423,0.53058138685934,0.5704396301512368,pelvis,1,4,0.045697428778993285,0.9505675358233756,-0.18023543498642405,0.36046636924038505,-0.11550326353224664,0.10321185461295591,0.9198208009321213,-0.2138359594573205,-0.9766732415985886,-0.01958472844520314,0.0510874044931161,-0.031201766502931445,0.9982066553921859,-0.71344598552011,0.6392863168415451,-0.28689341373480737,-0.6869715410135938,-0.7188226194280171,0.10660273746978877,-0.08212103390572012,0.819459533471485,-0.348422945090111,-0.46619470294387444,-0.3427738810111329,0.8155786690710092,0.8468662507788045,0.09374450456276667,0.5234782910074995,-1.7863383910260473,2.410961798879673
5,1.2860686779022217,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.3420545313785688,0.9611179207319124,-0.7302880227656293,-0.4498467682747014,-0.4360910844128554,0.532890612214097,0.56876185401494,1,-0.4126863681592232,0.9774523850436935,-0.7765949219129286,-0.011057778969498529,0.9937951594582969,-0.10785730677074006,-0.02481346283134443,-0.344401215077836,0.9624844687806016,-0.7802142245242872,-0.4498467682747014,-0.4360910844128554,0.532890612214097,0.56876185401494,,,,,,,,-0.35378794987490486,0.9679506609753584,-0.9799190315589189,-0.4498467682747014,-0.4360910844128554,0.532890612214097,0.56876185401494,-0.35378794987490486,0.9679506609753584,-0.9799190315589189,-0.4498467682747014,-0.4360910844128554,0.532890612214097,0.56876185401494,pelvis,1,5,0.04379599059161434,0.9533905346421842,-0.1767867214492183,0.3604041869269641,-0.11816759470546023,0.10743238176726908,0.9190231362456833,-0.2149249023368538,-0.9764890538008486,-0.016625707883205384,0.04693367398534436,-0.027330960973784187,0.9985240351731584,-0.71229048321408,0.6370495200775539,-0.29463566737856134,-0.6878296246652219,-0.7171342107866506,0.11228949707032597,-0.0845855287686138,0.8210049323569284,-0.3494319445992262,-0.4640843940067491,-0.3450423803904183,0.8158256130901393,0.8462385294681988,0.09944135748870243,0.5234422295385647,-1.7874416826707733,2.411898112174261
6,1.437854290008545,none,direct,direct,0,0,0,2,0,0,6,0,,,,,,,,0,1,8,-0.3414289093698728,0.9613866309545758,-0.7288732746571914,-0.45105477160161683,-0.4403216791657754,0.5291756748305673,0.5680136592016597,1,-0.41218011612006994,0.9773146751519908,-0.7751395058786348,-0.014052445967625529,0.9942828923998096,-0.10290644163241755,-0.02478553840346696,-0.3437486843301453,0.9630389007728785,-0.7787920952420292,-0.45105477160161683,-0.4403216791657754,0.5291756748305673,0.5680136592016597,,,,,,,,-0.35302778417123554,0.9696479800460893,-0.9784673775813801,-0.45105477160161683,-0.4403216791657754,0.5291756748305673,0.5680136592016597,-0.35302778417123554,0.9696479800460893,-0.9784673775813801,-0.45105477160161683,-0.4403216791657754,0.5291756748305673,0.5680136592016597,pelvis,1,4,0.04469491290684123,0.9502255054051576,-0.1781403534194283,0.36067547898528285,-0.11661078860025535,0.1028685315626596,0.919637530799448,-0.2053328237440913,-0.978425586065762,-0.022843030121876818,0.046395499205451,-0.03304539636605417,0.9983764116967546,-0.7126302456815274,0.6393902526525234,-0.28868362917358037,-0.6873725750032115,-0.7186625281457582,0.10508622066000127,-0.0809439726450395,0.8181219890159461,-0.35101055009385945,-0.4726749932081426,-0.3424066661387077,0.8119950897508305,0.8418974693702408,0.0967730982399024,0.5308894597983977,-1.7776548516561763,2.4103123669138458
7,1.5892534255981445,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.33746126943495125,0.9625327230744766,-0.731422857816761,0.6085963184128024,0.2741642218643373,-0.2608528294279265,-0.6974240475086521,1,-0.42174937991395345,0.9707991133389781,-0.716350325717791,-0.051069560766130166,0.920518708606859,-0.03775816832971953,-0.38550165731459546,-0.3727545889034615,0.9686893553338594,-0.7663008950338465,0.6085963184128024,0.2741642218643373,-0.2608528294279265,-0.6974240475086521,,,,,,,,-0.5139278667775027,0.9933158843713905,-0.9058130439021885,0.6085963184128024,0.2741642218643373,-0.2608528294279265,-0.6974240475086521,-0.5139278667775027,0.9933158843713905,-0.9058130439021885,0.6085963184128024,0.2741642218643373,-0.2608528294279265,-0.6974240475086521,pelvis,1,5,0.04650590168877439,0.9534134397542884,-0.17553194631475433,0.36193708948761144,-0.11778231474772756,0.10609704296017723,0.9186252157768207,-0.10888900132781101,-0.9919324413750781,-0.0649092993145746,0.705866389370206,-0.12313264518765599,0.69756074434171,-0.7102577391718078,0.6399763632409057,-0.29319651846414657,-0.6899617844718604,-0.7154899214566862,0.10966726157933843,-0.06884657839987762,0.9099200801953574,0.1276490960294832,-0.5384428799331482,-0.7846714299931259,0.3071970247281706,0.7777284891284261,-0.3224210903573057,0.5396137856752937,-1.6801331571436706,2.4081988107064554
8,1.7549641132354736,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.3415174622821979,0.961576894590269,-0.7290064612345338,-0.451657354301573,-0.4406312691408808,0.5299430589131426,0.566577508616766,1,-0.4122170264000053,0.9772670185216833,-0.77543265690647,-0.012804182271465554,0.9944045954861812,-0.10211597204372724,-0.02383026743215797,-0.3437564038749306,0.9630934934517774,-0.7789332783615809,-0.451657354301573,-0.4406312691408808,0.5299430589131426,0.566577508616766,,,,,,,,-0.3527121702458613,0.9691598888978114,-0.9786405468697693,-0.451657354301573,-0.4406312691408808,0.5299430589131426,0.566577508616766,-0.3527121702458613,0.9691598888978114,-0.9786405468697693,-0.451657354301573,-0.4406312691408808,0.5299430589131426,0.566577508616766,pelvis,1,5,0.04372307882381961,0.9530047855408459,-0.1751677158501653,0.3608840716845212,-0.11865892916365804,0.1050254166762967,0.919049730529369,-0.20369943792119957,-0.978816762339847,-0.02059817353858251,0.04477883185465356,-0.030331977230169633,0.9985363425409419,-0.7113654906682709,0.6384164107124487,-0.2939109137465375,-0.688265224623554,-0.7174646973127435,0.10740292679355809,-0.08149082425139242,0.820538745603855,-0.3508074924823472,-0.4739339055462858,-0.34469927657226807,0.8102894926532122,0.8402534073886798,0.0981881357961492,0.5332291265118511,-1.775975588689423,2.4101870493862076
9,1.915050983428955,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.33871704619106535,0.9609658559557125,-0.7319926485827404,-0.4507659787577985,-0.4392672167272172,0.531014346870448,0.5673430250924034,1,-0.40936619524246404,0.9769057152020765,-0.7784105182615543,-0.012414958095687023,0.9941952837239336,-0.10416208823891777,-0.02391372012626814,-0.3409652201715838,0.9624492355369401,-0.7819200488632608,-0.4507659787577985,-0.4392672167272172,0.531014346870448,0.5673430250924034,,,,,,,,-0.34995791609365756,0.9683827538618502,-0.9816296499853427,-0.4507659787577985,-0.4392672167272172,0.531014346870448,0.5673430250924034,-0.34995791609365756,0.9683827538618502,-0.9816296499853427,-0.4507659787577985,-0.4392672167272172,0.531014346870448,0.5673430250924034,pelvis,1,5,0.044924583733294436,0.9530975707200081,-0.17892446285468971,0.3614242261849933,-0.11843627844737327,0.10732099322288921,0.9186008823682719,-0.20770868940649556,-0.9779922563783804,-0.01970397952089833,0.044963479610368846,-0.029667591624550883,0.9985480056104095,-0.7106907533482303,0.6385878280924199,-0.29516815363031806,-0.6894306242387989,-0.7157094662804628,0.11155883756222607,-0.08288822232711124,0.819748429503264,-0.34877427924963655,-0.47110131868624566,-0.345640063224967,0.8115395826612044,0.8409608941856382,0.10163103110768529,0.5314658107220832,-1.78006953731187,2.409581841342908
10,2.05981183052063,none,direct,direct,0,0,0,2,0,0,7,0,,,,,,,,0,1,8,-0.33834643610082016,0.9613886363162647,-0.7318538562303145,-0.45009768617730805,-0.43821702132558926,0.5320226086522959,0.5677410140206252,1,-0.40894202046010275,0.9774985203109676,-0.778294518441879,-0.01191887025830518,0.9940391650879091,-0.10572445758501199,-0.023799535110024018,-0.3405861914925365,0.9628250379943286,-0.7817830084963457,-0.45009768617730805,-0.43821702132558926,0.5320226086522959,0.5677410140206252,,,,,,,,-0.3495452130594018,0.9685706447065844,-0.9814996175604708,-0.45009768617730805,-0.43821702132558926,0.5320226086522959,0.5677410140206252,-0.3495452130594018,0.9685706447065844,-0.9814996175604708,-0.45009768617730805,-0.43821702132558926,0.5320226086522959,0.5677410140206252,pelvis,1,5,0.045709508646636414,0.9535247398464002,-0.1777290326978415,0.3611618775429395,-0.11778661567322606,0.10711359915756723,0.9188117806457526,-0.21075583023672365,-0.9773605592002413,-0.018663261800148143,0.044795107834326525,-0.02872803356127902,0.9985830453206249,-0.7113768227558132,0.6384464789384863,-0.29381815733016514,-0.6889126722878798,-0.7161775501703416,0.11175440301473778,-0.08359794389286723,0.8207693955118955,-0.3490684897585492,-0.4685819895917905,-0.3436093436774631,0.8138571975277619,0.8430703514489926,0.101310507344004,0.5281747472280104,-1.7831819777208624,2.4101715565756456
