frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.588066577911377,direct,direct,direct,0,0,0,3,0,0,2,1,-0.7053863400082699,0.8335546183630069,-1.0154329145312937,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,1,0,-1,,,,,,,,0,,,,,,,,1,9,-0.8146515393476218,0.9995132860761687,-0.5784903132388539,0.1651933358593131,0.9730158311698032,-0.09159003933777524,0.13252403093293705,0.0,1.7075472925031877e-06,,,,,,,,-0.7622952979975157,0.919991424463612,-0.7878586430248147,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,,,,,,,,-0.7622952979975157,0.919991424463612,-0.7878586430248147,0.7527900303269165,-0.2105179689358028,0.02310068705009166,0.6232621545171488,head,0,0,,,,,,,,0.22202129000890983,0.9286448529635535,-0.2971956995770274,-0.9480972918387809,0.13445294300357144,-0.2881560884757546,,,,,,,,,,,,,,,,1.3361205266876748,
216,23.035640478134155,direct,direct,direct,0,0,0,3,0,0,5,1,-0.6999768849992052,0.8550818852385464,-1.0098026678104977,0.7522754996094853,-0.22844248106503504,0.016735373194481738,0.6177503806685934,1,1,8,-1.0929780337597372,0.24878277859516074,-0.08286939671043925,0.7620565301639924,-0.19064205741000906,-0.38369326915164964,-0.4854945169501038,1,-1.1652679081713528,0.27240625103855187,-0.042668580707910485,0.42544866988777374,0.7203011294278685,-0.1488866566738851,-0.5272499176862279,3,9|12|pelvis_fk,-0.97404191944709,0.5822095780195492,-0.3612207664864769,0.2933068466242963,0.9177883274462063,-0.13216387482014189,-0.232741036173969,0.6538119760057871,46.81805397372699,-1.1372902678843455,0.2259877105993743,-0.08696949206949828,0.7620565301639924,-0.19064205741000906,-0.38369326915164964,-0.4854945169501038,-0.7642422942030919,0.9461768676069222,-0.7860356877460514,0.7522754996094853,-0.22844248106503504,0.016735373194481738,0.6177503806685934,-1.3145392043827786,0.13480743861622863,-0.10336987350573439,0.7620565301639924,-0.19064205741000906,-0.38369326915164964,-0.4854945169501038,-1.0393907492929353,0.5404921531115754,-0.44470278062589286,0.7522754996094853,-0.22844248106503504,0.016735373194481738,0.6177503806685934,fused,0,0,,,,,,,,0.23620878893569877,0.9217908121546377,-0.30742008173966656,-0.9370830928510252,0.13239700005731814,-0.3230267968274151,,,,,,,,,,,,,,,,1.3199441246896109,
217,23.118648052215576,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7014167604449779,0.8521617455901893,-1.0105812845496973,0.752439530528258,-0.2226495134345829,0.008917863225842492,0.6198245064381074,1,1,8,-1.0932275810539118,0.2538826169778492,-0.07659433162304796,0.764730442026213,-0.19150417946309536,-0.3750331786748688,-0.48771263586212676,1,-1.1647825323798455,0.27744641299950423,-0.03506558907294048,0.42177758215102523,0.7179860385500566,-0.14475977598693887,-0.5344570393382831,3,9|12|pelvis_fk,-0.9750634745208971,0.5807214018457376,-0.35571290771526964,0.28829816954400206,0.9187522536642434,-0.1294207541795952,-0.23670388719249286,0.6553540666110799,47.568911905158636,-1.1377064931297298,0.23133636357099088,-0.08024026605270716,0.764730442026213,-0.19150417946309536,-0.3750331786748688,-0.48771263586212676,-0.7670634964221315,0.9386906483569408,-0.7854074516082831,0.752439530528258,-0.2226495134345829,0.008917863225842492,0.6198245064381074,-1.315622141433002,0.14115134994355763,-0.09482400377134398,0.764730442026213,-0.19150417946309536,-0.3750331786748688,-0.48771263586212676,-1.0413428189275669,0.5399209991502493,-0.44011572768981355,0.752439530528258,-0.2226495134345829,0.008917863225842492,0.6198245064381074,fused,0,0,,,,,,,,0.2314761058684836,0.9287898054521774,-0.2894275551844866,-0.9367320370846176,0.13248955077220004,-0.3240055703772445,,,,,,,,,,,,,,,,1.3265487627498058,
218,23.208200693130493,direct,direct,direct,0,0,0,3,0,0,5,1,-0.6984033878086144,0.8530316293447172,-1.0151831053486249,0.7504259099089173,-0.23614559961225923,0.012336533948039394,0.6172066262211456,1,1,8,-1.0931088897016865,0.248735973953506,-0.0807095981405348,0.7632566469205916,-0.19129357110454684,-0.38283759404773887,-0.48402627735417836,1,-1.165321665355244,0.27220677702419654,-0.04028143424918513,0.4266807673593494,0.7194134736089809,-0.1474503977929365,-0.5278694506657888,3,9|12|pelvis_fk,-0.9761018242087822,0.5823336158160097,-0.36233301367735493,0.2950666367736524,0.9179946720417069,-0.1309622324547625,-0.2303700406662921,0.6517241369280211,47.45168074614619,-1.1373759541010136,0.2258234407050334,-0.08463933472247831,0.7632566469205916,-0.19129357110454684,-0.38283759404773887,-0.48402627735417836,-0.7666498748689006,0.9454436128233915,-0.7931415724916672,0.7504259099089173,-0.23614559961225923,0.012336533948039394,0.6172066262211456,-1.314444211698322,0.1341733077111431,-0.10035828105025237,0.7632566469205916,-0.19129357110454684,-0.38283759404773887,-0.48402627735417836,-1.0405470432836113,0.5398084602672673,-0.44674992677095976,0.7504259099089173,-0.23614559961225923,0.012336533948039394,0.6172066262211456,fused,0,0,,,,,,,,0.2378075809577198,0.9205092517550386,-0.31001656709346337,-0.9321621245802263,0.12658247266495543,-0.33919117192536885,,,,,,,,,,,,,,,,1.3179805052271194,
219,23.318358182907104,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7062387132987163,0.8523315593313437,-1.0057467069889814,0.7508001830201101,-0.2292601463767514,0.011604047160697894,0.6193579066660667,1,1,8,-1.091925890746151,0.24838654924911818,-0.08198572111844271,0.7624566493099426,-0.189329684440546,-0.385469025688259,-0.48397082427316057,1,-1.1644429139117116,0.2717214995119774,-0.04202622353106759,0.4266422675827938,0.7212834074154083,-0.1481564425460114,-0.525144066167695,3,9|12|pelvis_fk,-0.9773984302043746,0.5793510106697979,-0.35997377264692704,0.2932583689928795,0.9186493457264312,-0.1307274254556192,-0.23020262562747096,0.6573996225008518,47.10361235257248,-1.136124640949576,0.22539389806491808,-0.08620572964650984,0.7624566493099426,-0.189329684440546,-0.385469025688259,-0.48397082427316057,-0.7728795951036337,0.9419893684399369,-0.7820941413025799,0.7508001830201101,-0.2292601463767514,0.011604047160697894,0.6193579066660667,-1.3129196417632751,0.1334232933281177,-0.10308576375877837,0.7624566493099426,-0.189329684440546,-0.385469025688259,-0.48397082427316057,-1.0428996184334545,0.5377063308840273,-0.4425899525306791,0.7508001830201101,-0.2292601463767514,0.011604047160697894,0.6193579066660667,fused,0,0,,,,,,,,0.2325222590794397,0.9247073682584213,-0.3014128101477734,-0.9353487504609185,0.12767113746707612,-0.32988300300115597,,,,,,,,,,,,,,,,1.3244487541772367,
220,23.411529064178467,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7186067374410012,0.8377546330003548,-1.0194153205226393,0.7503467186624052,-0.2219122798818343,0.02294267586795535,0.6222606973401307,1,1,8,-1.0905568807691592,0.2540600103726869,-0.07208455244099099,0.7635307820329882,-0.19121925553780675,-0.3794846037354077,-0.4862585492589729,1,-1.1624879591351798,0.2776353472981403,-0.031217408499277143,0.4239880460236149,0.7190273397447812,-0.14671581324959965,-0.5307619915471802,3,9|12|pelvis_fk,-0.9764395474771775,0.5787251431375346,-0.3565756550825472,0.2920409022320879,0.9172566591562231,-0.12904472938091094,-0.2381171780364447,0.6540418379182265,46.4333021148358,-1.1349406941491866,0.23136122841427428,-0.0759371369567858,0.7635307820329882,-0.19121925553780675,-0.3794846037354077,-0.4862585492589729,-0.7790429016773778,0.9281483712626899,-0.794301033691807,0.7503467186624052,-0.2219122798818343,0.02294267586795535,0.6222606973401307,-1.3124759476692964,0.1405661005806239,-0.09134747501996507,0.7635307820329882,-0.19121925553780675,-0.3794846037354077,-0.4862585492589729,-1.045759424673337,0.5343572359216568,-0.44282425435588607,0.7503467186624052,-0.2219122798818343,0.02294267586795535,0.6222606973401307,fused,0,0,,,,,,,,0.22453051633958515,0.9236400217865987,-0.31060450316492794,-0.9440050678203905,0.1270931291668418,-0.3044696511115704,,,,,,,,,,,,,,,,1.332328764941898,
221,23.505953550338745,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7051886108436545,0.8596730793075524,-0.9971195296185258,0.753172100541351,-0.21878576905264263,0.013902387387108889,0.6202187499996364,1,1,8,-1.0914336387458237,0.25297217154619445,-0.07649427200472014,0.7638430307203521,-0.187786706804515,-0.3803985217517138,-0.48639175755410713,1,-1.1636214722054619,0.27614096864795,-0.03584794940031704,0.4228182508612368,0.721423301610829,-0.145366977694992,-0.5288114866636303,3,9|12|pelvis_fk,-0.9745148627885043,0.5816188866455156,-0.3530682855864924,0.2891418353317958,0.9188843963653559,-0.1293853267788403,-0.23517632191946722,0.6617153986195903,46.72143729430878,-1.1357297127338823,0.2301562504531003,-0.08065258583584468,0.7638430307203521,-0.187786706804515,-0.3803985217517138,-0.48639175755410713,-0.7678006837879798,0.9463760085941412,-0.7711497741760346,0.753172100541351,-0.21878576905264263,0.013902387387108889,0.6202187499996364,-1.3129140086861175,0.13889256608072365,-0.09728584116034288,0.7638430307203521,-0.187786706804515,-0.3803985217517138,-0.48639175755410713,-1.0403573462370486,0.5426342873374324,-0.43421780766818874,0.753172100541351,-0.21878576905264263,0.013902387387108889,0.6202187499996364,fused,0,0,,,,,,,,0.23027085154765556,0.9281796284324023,-0.29233185302085507,-0.940346206497028,0.13492297881786536,-0.31232163183738065,,,,,,,,,,,,,,,,1.3276173678830303,
222,23.60860776901245,direct,direct,direct,0,0,0,3,0,0,5,1,-0.703197881574354,0.8542506566596785,-1.0046934340671452,0.7600069616816134,-0.007706270474184921,-0.061511447806363806,0.6469516004923602,1,1,8,-1.0913520956538543,0.2543932463078067,-0.0752699044147509,0.7625844272312302,-0.1931123469219689,-0.37911022298256386,-0.48728641643371956,1,-1.1631332394464415,0.27834725158956564,-0.03435935532543429,0.42376029035102175,0.7179343598627724,-0.14846227955351116,-0.5319364838021775,3,9|12|pelvis_fk,-0.949586370217408,0.5155754753724593,-0.3394443941171946,0.21689224453373548,0.9288409284829103,-0.12644272787838154,-0.2724417743349888,0.6675040045321812,48.26632915982195,-1.1358328854214483,0.2318672893252594,-0.07901698376693027,0.7625844272312302,-0.1931123469219689,-0.37911022298256386,-0.48728641643371956,-0.7290652378608804,0.8372816014607048,-0.7566149564750733,0.7600069616816134,-0.007706270474184921,-0.061511447806363806,0.6469516004923602,-1.3137560444918246,0.14176346139507034,-0.09400530117564773,0.7625844272312302,-0.1931123469219689,-0.37911022298256386,-0.48728641643371956,-1.0214106411763524,0.4895225314278876,-0.4253101288253605,0.7600069616816134,-0.007706270474184921,-0.061511447806363806,0.6469516004923602,fused,0,0,,,,,,,,0.1553399368182775,0.9843234881986205,0.0835270890777015,-0.982427392782402,0.1627884800315048,-0.09130349763182269,,,,,,,,,,,,,,,,1.414273313123991,
223,23.69604253768921,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7115141181007647,0.8304557893686043,-1.029681765780083,0.7481936049221055,-0.23313603016760018,0.02094062804154509,0.6208183398455477,1,1,8,-1.0916972523090378,0.2558495022499836,-0.06969078605602208,0.7642067541334072,-0.19298342923190726,-0.3753623973861367,-0.4876971433249407,1,-1.163194451370179,0.27963455026255885,-0.02818871360835952,0.4224277187132552,0.7171414328062887,-0.14591810790478868,-0.5347624646520592,3,9|12|pelvis_fk,-0.9772031155605726,0.5792680877403156,-0.361367062672908,0.29440826216697313,0.9168759658094245,-0.1286092628741876,-0.23690060361218185,0.6567396364826181,47.160267058171286,-1.1362112696643152,0.23335861300652505,-0.07324917894221909,0.7642067541334072,-0.19298342923190726,-0.3753623973861367,-0.4876971433249407,-0.7760478577123119,0.9241713957608046,-0.8070772250126241,0.7481936049221055,-0.23313603016760018,0.02094062804154509,0.6208183398455477,-1.314267339085425,0.14339505603269082,-0.08748275048700715,0.7642067541334072,-0.19298342923190726,-0.3753623973861367,-0.4876971433249407,-1.0451575983988683,0.5337832258967478,-0.44727998774981564,0.7481936049221055,-0.23313603016760018,0.02094062804154509,0.6208183398455477,fused,0,0,,,,,,,,0.22829215801728717,0.9192205935999499,-0.320805534381135,-0.9387486531632382,0.12046436069821985,-0.3228611218245007,,,,,,,,,,,,,,,,1.3273673912501553,
224,23.790629625320435,direct,direct,direct,0,0,0,3,0,0,5,1,-0.6977675369338943,0.854969944287634,-1.0122251306598848,0.7515422360601567,-0.2310518112377337,0.008524217892278089,0.6178403237494196,1,1,8,-1.0916038824701153,0.2508653661840283,-0.07783731699727237,0.7624282795401283,-0.1934742118833375,-0.3808034879852354,-0.48606537773418934,1,-1.1635116394340612,0.2747993326360332,-0.03713793446770085,0.4253203008372559,0.7179114666881078,-0.14895739903131708,-0.5305821905862099,3,9|12|pelvis_fk,-0.9750489409980465,0.5819527526578815,-0.3594541328510967,0.292480441433931,0.9182311410580491,-0.13189333525290392,-0.23218723282237322,0.655328777116953,47.70050327292077,-1.1360304469111422,0.22823454839360421,-0.08159583507011686,0.7624282795401283,-0.1934742118833375,-0.3808034879852354,-0.48606537773418934,-0.7659409449751865,0.9444258444904495,-0.7889539315433409,0.7515422360601567,-0.2310518112377337,0.008524217892278089,0.6178403237494196,-1.3137367046752502,0.13771127723190776,-0.09662990736149488,0.7624282795401283,-0.1934742118833375,-0.3808034879852354,-0.48606537773418934,-1.0398388248252184,0.5410685608611786,-0.4427919194524179,0.7515422360601567,-0.2310518112377337,0.008524217892278089,0.6178403237494196,fused,0,0,,,,,,,,0.23640134411707436,0.9247271249107472,-0.2983188712668756,-0.9326052688443314,0.1297767897459499,-0.33675717864215976,,,,,,,,,,,,,,,,1.3205123493462068,
225,23.878527641296387,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7006383814378584,0.8541815959221967,-1.006019660169038,0.7525036731296497,-0.22352276482225397,0.010935307892821588,0.619399882607262,1,1,8,-1.0930103350879994,0.2488975570433971,-0.0832486427912702,0.7624654596236099,-0.1894142961659918,-0.38295263482803354,-0.4859176131477088,1,-1.1653063230573608,0.2723676676902845,-0.04296906943507883,0.4244573887349633,0.7209607057166803,-0.14790954225906203,-0.5274223670546383,3,9|12|pelvis_fk,-0.9748889678396067,0.5793380523371322,-0.3594630735284132,0.290163444835085,0.9189774326964976,-0.13105845360008705,-0.23261413374071827,0.656075484499704,47.029597462214845,-1.1373135450918732,0.22609692727931952,-0.08741479997914806,0.7624654596236099,-0.1894142961659918,-0.38295263482803354,-0.4859176131477088,-0.7657489389052599,0.9416691109131611,-0.7810606638452859,0.7525036731296497,-0.22352276482225397,0.010935307892821588,0.619399882607262,-1.314526385107369,0.13489440822300913,-0.1040794287306595,0.7624654596236099,-0.1894142961659918,-0.38295263482803354,-0.4859176131477088,-1.0401376620063143,0.5382817595680851,-0.4425700462879727,0.7525036731296497,-0.22352276482225397,0.010935307892821588,0.619399882607262,fused,0,0,,,,,,,,0.23244840893479832,0.9273127930873044,-0.2933576672942134,-0.9370899541048487,0.1327627180646501,-0.32285674626350613,,,,,,,,,,,,,,,,1.325188279750472,
226,23.973732471466064,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7027171804838548,0.8531682651358197,-1.0049236171617069,0.7532565185126727,-0.21816805025483277,0.014989524292712912,0.6203084985131596,1,1,8,-1.092604010838873,0.2539805100979462,-0.07441113736458527,0.7639809011067654,-0.19568348599502863,-0.3747440705949352,-0.48745054888354217,1,-1.163905005017429,0.27807398736878636,-0.03274973337781312,0.42347895440659356,0.715246017295107,-0.1469486021833702,-0.5361854326952007,3,9|12|pelvis_fk,-0.9732313595011591,0.5815519226970152,-0.352403754715456,0.2894336435862206,0.9172650536919645,-0.1307883344526898,-0.24030688464331107,0.6572115410865894,47.1924932852888,-1.1371774244059751,0.23157051652774951,-0.07772821305860116,0.7639809011067654,-0.19568348599502863,-0.3747440705949352,-0.48745054888354217,-0.7647374498809691,0.9399855827823659,-0.7788346091569653,0.7532565185126727,-0.21816805025483277,0.014989524292712912,0.6203084985131596,-1.315471078674383,0.14193054224696272,-0.09099651583466471,0.7639809011067654,-0.19568348599502863,-0.3747440705949352,-0.48745054888354217,-1.040104264277676,0.5409580625146643,-0.43491556249581503,0.7532565185126727,-0.21816805025483277,0.014989524292712912,0.6203084985131596,fused,0,0,,,,,,,,0.22998536166765499,0.927962369409315,-0.29324490512001783,-0.9410433105660686,0.13524013704070809,-0.3100767533564277,,,,,,,,,,,,,,,,1.327852480446391,
227,24.058488368988037,direct,direct,direct,0,0,0,3,0,0,5,1,-0.6947042016473628,0.8491242086551469,-1.0209896989548355,0.751486866088509,-0.23087104942440084,0.014577110696818297,0.6178620853215384,1,1,8,-1.0909392308045318,0.25123094981954464,-0.07764823585159042,0.7626810727423987,-0.18931710129882515,-0.3830513011732076,-0.4855392024397483,1,-1.1632537173897253,0.2746423770586566,-0.037367718171853,0.4247551363873416,0.7209772375282648,-0.1476132660846913,-0.5272430376538821,3,9|12|pelvis_fk,-0.9726998515128426,0.5814221203906564,-0.3613897489845284,0.29276803326060974,0.9182922403681193,-0.13096106548949576,-0.23211083409929562,0.6454717118899084,47.061214178005834,-1.1352222029807408,0.22838987801454627,-0.08180802118739819,0.7626810727423987,-0.18931710129882515,-0.3830513011732076,-0.4855392024397483,-0.7605501820491403,0.9403758113629506,-0.7977466657641312,0.751486866088509,-0.23087104942440084,0.014577110696818297,0.6178620853215384,-1.3123540916855772,0.13702559079455282,-0.0984471625306293,0.7626810727423987,-0.18931710129882515,-0.3830513011732076,-0.4855392024397483,-1.0364521368673587,0.5387007010787517,-0.4480969141473803,0.751486866088509,-0.23087104942440084,0.014577110696818297,0.6178620853215384,fused,0,0,,,,,,,,0.2360679027317055,0.9218996186580874,-0.3072019505438191,-0.9353613500346879,0.1298900041195919,-0.32897983477881837,,,,,,,,,,,,,,,,1.3201159174746955,
228,24.14611291885376,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7071589574020495,0.8492125804994671,-1.0066820426432974,0.7588183003799639,-0.00802720279112096,-0.061666345287993855,0.6483267793964977,1,1,8,-1.0924260818654947,0.2516525461137935,-0.07723615261210881,0.7631482771992351,-0.19058427062369926,-0.38042357299711405,-0.4863745962802556,1,-1.1644613448386874,0.2752069460581482,-0.03654080728067843,0.4238907622698963,0.7196810879264528,-0.14711708135091717,-0.5298417855530378,3,9|12|pelvis_fk,-0.9518192053602053,0.5122624353330112,-0.3399193415135079,0.21672025122169059,0.9293231198676896,-0.1251054464988697,-0.2715501774002546,0.6618513782235794,48.19541799224053,-1.1367939503067415,0.2289408073253884,-0.08119458300653032,0.7631482771992351,-0.19058427062369926,-0.38042357299711405,-0.4863745962802556,-0.7331578583296542,0.8322682031699903,-0.7586156297062113,0.7588183003799639,-0.00802720279112096,-0.061666345287993855,0.6483267793964977,-1.3142654240717282,0.13809385217176806,-0.09702830458421632,0.7631482771992351,-0.19058427062369926,-0.38042357299711405,-0.4863745962802556,-1.0237116412006912,0.4851810276708792,-0.4278219671452138,0.7588183003799639,-0.00802720279112096,-0.061666345287993855,0.6483267793964977,fused,0,0,,,,,,,,0.15173929795237423,0.9849144661829605,0.08317860157789894,-0.9829344331469042,0.1592159022654304,-0.09214226283296233,,,,,,,,,,,,,,,,1.4179347558457978,
229,24.235606908798218,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7224136949372313,0.8497538563918421,-1.002140820068374,0.7506431735406724,-0.22159472445088926,0.018375621512773846,0.6221679360480912,1,1,8,-1.091866846982544,0.2501914444491494,-0.07959656001063786,0.7634285811557007,-0.19037603083377339,-0.37700267128953613,-0.48867448695335636,1,-1.163620459955506,0.27383583579157583,-0.03845823501590108,0.421066398162827,0.7193648542824098,-0.1463123039604825,-0.5327382138266472,3,9|12|pelvis_fk,-0.979879553749689,0.5794056444175631,-0.3549461513782171,0.28963050619733194,0.9179954475062634,-0.1289833035666322,-0.23824742525091536,0.6577587897574518,46.801881978873865,-1.1363508812221064,0.2276960231806642,-0.08348586839733559,0.7634285811557007,-0.19037603083377339,-0.37700267128953613,-0.48867448695335636,-0.7844514936885435,0.938639501247787,-0.776861762753597,0.7506431735406724,-0.22159472445088926,0.018375621512773846,0.6221679360480912,-1.3142870181803554,0.1377143381067233,-0.09904310194412651,0.7634285811557007,-0.19037603083377339,-0.37700267128953613,-0.48867448695335636,-1.0493692559344494,0.5381769196772551,-0.4379524323488617,0.7506431735406724,-0.22159472445088926,0.018375621512773846,0.6221679360480912,fused,0,0,,,,,,,,0.22513879177535506,0.9259083464093047,-0.30332533439777193,-0.9421961095522524,0.1276056748983862,-0.3098116893829658,,,,,,,,,,,,,,,,1.3322707808855527,
230,24.321868658065796,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7063194627392779,0.8541000699214369,-0.9981056361314433,0.7532753671107643,-0.2181290508008414,0.021343482326740746,0.6201132108438229,1,1,8,-1.0917423000057196,0.25267895795341244,-0.07548674457299875,0.7622900804754156,-0.19230233440765565,-0.37996877168856585,-0.4873985822010905,1,-1.1636316942870708,0.2765828108886478,-0.03473725617484739,0.4235813021852734,0.718677549978708,-0.14868980391094805,-0.5310111126977981,3,9|12|pelvis_fk,-0.9727235664608673,0.5822085076819796,-0.351499092050862,0.2905838410241802,0.9173031342206591,-0.13122831372547392,-0.23852698162127892,0.657695969652658,46.38296402201391,-1.136203098630459,0.23013271452843914,-0.07934735243604622,0.7622900804754156,-0.19230233440765565,-0.37996877168856585,-0.4873985822010905,-0.7659130560319417,0.9428733780093118,-0.7721235496519973,0.7532753671107643,-0.2181290508008414,0.021343482326740746,0.6201132108438229,-1.3140462931294166,0.13994774082854594,-0.09478978388823608,0.7622900804754156,-0.19230233440765565,-0.37996877168856585,-0.4873985822010905,-1.039979674580679,0.5414105594189289,-0.4334566667701167,0.7532753671107643,-0.2181290508008414,0.021343482326740746,0.6201132108438229,fused,0,0,,,,,,,,0.23000812299826456,0.9249207460157971,-0.3026844511110459,-0.9435432801786638,0.13575864586737627,-0.3021517309266056,,,,,,,,,,,,,,,,1.3270615913377324,
231,24.406530380249023,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7036642911393274,0.8522603092533572,-1.005504372363739,0.759951973575457,-0.007909516952940268,-0.05888931827563935,0.6472576655346535,1,1,8,-1.0933592581416283,0.2537475295984182,-0.08004934078687764,0.7640833515309601,-0.18978206541968756,-0.3768085143607346,-0.48803149802395834,1,-1.165141170379683,0.2772132507875846,-0.03885811593836744,0.42132121664371186,0.7195706492479828,-0.14526936313671035,-0.5325442003069357,3,9|12|pelvis_fk,-0.9504705714078135,0.514984916554234,-0.34187206871140974,0.21619715594671968,0.9290071607623807,-0.12457416457816602,-0.273286960048265,0.6649834257476419,47.97582618012473,-1.1378000822202208,0.23116672714026534,-0.08393785149940852,0.7640833515309601,-0.18978206541968756,-0.3768085143607346,-0.48803149802395834,-0.7286005657016035,0.8362074544265562,-0.7572696284964381,0.759951973575457,-0.007909516952940268,-0.05888931827563935,0.6472576655346535,-1.3155633785345908,0.14084351730765404,-0.09949189434953207,0.7640833515309601,-0.18978206541968756,-0.3768085143607346,-0.48803149802395834,-1.0220819721180971,0.4885254858671051,-0.4283807614229851,0.759951973575457,-0.007909516952940268,-0.05888931827563935,0.6472576655346535,fused,0,0,,,,,,,,0.1551791251993224,0.9847010527923029,0.07926711633523693,-0.9828379085473099,0.1619899078964039,-0.08825483138086604,,,,,,,,,,,,,,,,1.414491702580365,
232,24.499901056289673,direct,direct,direct,0,0,0,3,0,0,5,1,-0.7013876022378827,0.8636385686170969,-0.9977658620574459,0.7609492750168422,-0.015260355751353915,-0.0634729642722533,0.6455187876430691,1,1,8,-1.0932289737107368,0.25131264157381294,-0.07802989157633244,0.7636814000851357,-0.1939345204572292,-0.3774514897740908,-0.48652902668427805,1,-1.1648500851227785,0.2751890916636565,-0.03679481510967456,0.42426919181608885,0.7168636980431377,-0.14711681841523105,-0.5333467287262761,3,9|12|pelvis_fk,-0.9517785159517822,0.5188422410848329,-0.3384816750004368,0.21871569684332337,0.928805003128668,-0.1267165982289742,-0.27097530118217666,0.6698876778705071,48.56789127177902,-1.137704377905288,0.22874475077694556,-0.08158358355960273,0.7636814000851357,-0.1939345204572292,-0.3774514897740908,-0.48652902668427805,-0.7304628784827611,0.8489582514672744,-0.7498967098830283,0.7609492750168422,-0.015260355751353915,-0.0634729642722533,0.6455187876430691,-1.3156059946834933,0.13847318758947608,-0.09579835149268387,0.7636814000851357,-0.1939345204572292,-0.3774514897740908,-0.48652902668427805,-1.0230344365831272,0.49371571952837523,-0.4228475306878561,0.7609492750168422,-0.015260355751353915,-0.0634729642722533,0.6455187876430691,fused,0,0,,,,,,,,0.1585533552126306,0.9843513469642637,0.07689771960505026,-0.9804768669027129,0.16614523268432857,-0.10517069518125727,,,,,,,,,,,,,,,,1.4110941016546537,
