frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
554,136.20129442214966,direct,direct,direct,0,0,0,3,0,0,8,1,-0.2923232862427369,0.7391257918299072,-1.3290920015847174,0.5729625133110705,-0.06110587916460239,0.07496565045944277,-0.8138551352193921,1,1,7,-0.12978107020030372,0.7839182866808458,-0.7432002780906034,-0.4138248672552412,-0.37060795248312556,0.5895758080386964,0.5863438337468602,1,-0.12978107020030372,0.7839182866808458,-0.7932002780906035,-0.4138248672552412,-0.37060795248312556,0.5895758080386964,0.5863438337468602,-0.2923232862427369,0.7391257918299072,-1.0790920015847174,0.5729625133110705,-0.06110587916460239,0.07496565045944277,-0.8138551352193921,-0.12978107020030372,0.7839182866808458,-0.9932002780906035,-0.4138248672552412,-0.37060795248312556,0.5895758080386964,0.5863438337468602,-0.2110521782215203,0.7615220392553765,-1.0361461398376606,0.5729625133110705,-0.06110587916460239,0.07496565045944277,-0.8138551352193921,fused,1,5,-0.6624903844527678,0.5099252251091173,-0.16457972110631197,0.9779857592463186,0.05496199224683973,-0.05577722240696758,0.19342165230455463
555,136.44482946395874,direct,direct,direct,0,0,0,3,0,0,8,1,-0.36195152886748966,0.7504264213421743,-1.2925979685953028,0.5702919836397687,-0.08190383276360536,0.09041050747074361,-0.8123329094119799,1,1,8,-0.3395743603144328,0.8154421073108389,-0.727705282674319,0.5847593120451847,0.5733485590150589,0.4166054269016597,0.3946744166118242,1,-0.3395743603144328,0.8154421073108389,-0.777705282674319,0.5847593120451847,0.5733485590150589,0.4166054269016597,0.3946744166118242,-0.36195152886748966,0.7504264213421743,-1.0425979685953028,0.5702919836397687,-0.08190383276360536,0.09041050747074361,-0.8123329094119799,-0.3395743603144328,0.8154421073108389,-0.9777052826743191,0.5847593120451847,0.5733485590150589,0.4166054269016597,0.3946744166118242,-0.35076294459096125,0.7829342643265066,-1.010151625634811,0.5702919836397687,-0.08190383276360536,0.09041050747074361,-0.8123329094119799,fused,1,5,-0.6625810315929717,0.510091336703956,-0.14466880795423617,0.9783805738534347,0.05860084629062741,-0.0490698725522736,0.1921706042243453
556,136.68110275268555,direct,direct,direct,0,0,0,3,0,0,8,1,-0.32912457477628354,0.7148669396570455,-1.3271280180298404,0.5334973298963129,-0.20069715654071757,-0.4812398679792389,-0.6659650439905236,1,1,7,-0.13159552358563564,0.7838914623080463,-0.74146017176454,-0.4149864804503942,-0.37306298713181946,0.5886360510732008,0.5849083928724452,1,-0.13159552358563564,0.7838914623080463,-0.7914601717645401,-0.4149864804503942,-0.37306298713181946,0.5886360510732008,0.5849083928724452,-0.32912457477628354,0.7148669396570455,-1.0771280180298404,0.5334973298963129,-0.20069715654071757,-0.4812398679792389,-0.6659650439905236,-0.13159552358563564,0.7838914623080463,-0.9914601717645402,-0.4149864804503942,-0.37306298713181946,0.5886360510732008,0.5849083928724452,-0.2303600491809596,0.749379200982546,-1.0342940948971902,0.5334973298963129,-0.20069715654071757,-0.4812398679792389,-0.6659650439905236,fused,1,5,-0.6674243394675418,0.5111832223254593,-0.16326779912074443,0.9779914385533225,0.03669601176701856,-0.06452533988438873,0.19499392131449084
557,136.92781925201416,direct,direct,direct,0,0,0,3,0,0,7,1,-0.3389407226861466,0.7571600669343183,-1.2986515978569424,0.5711627193290396,-0.07374985442054863,0.08847037677278174,-0.812715878677959,1,0,-1,,,,,,,,0,,,,,,,,-0.3389407226861466,0.7571600669343183,-1.0486515978569424,0.5711627193290396,-0.07374985442054863,0.08847037677278174,-0.812715878677959,,,,,,,,-0.3389407226861466,0.7571600669343183,-1.0486515978569424,0.5711627193290396,-0.07374985442054863,0.08847037677278174,-0.812715878677959,head,1,5,-0.6719025947277292,0.49779373943777044,-0.1542275231257769,0.9748833366355607,0.08452969041204778,-0.07654474156591862,0.19130633530483537
558,137.16754508018494,direct,direct,direct,0,0,0,3,0,0,8,1,-0.3278202629676184,0.7159333946886389,-1.328760712098338,0.57068184654377,-0.0778286882718747,0.07588012647569681,-0.8139454107698529,1,1,7,-0.13426903088161612,0.7829787218386643,-0.740702667386943,-0.41683601919463215,-0.37310197952223345,0.5880955284890813,0.5841115435853937,1,-0.13426903088161612,0.7829787218386643,-0.7907026673869431,-0.41683601919463215,-0.37310197952223345,0.5880955284890813,0.5841115435853937,-0.3278202629676184,0.7159333946886389,-1.078760712098338,0.57068184654377,-0.0778286882718747,0.07588012647569681,-0.8139454107698529,-0.13426903088161612,0.7829787218386643,-0.990702667386943,-0.41683601919463215,-0.37310197952223345,0.5880955284890813,0.5841115435853937,-0.23104464692461726,0.7494560582636516,-1.0347316897426406,0.57068184654377,-0.0778286882718747,0.07588012647569681,-0.8139454107698529,fused,1,5,-0.6628370967309465,0.507225756379827,-0.1623004433082493,0.9784178836283649,0.05585775477164713,-0.047987005920015924,0.1930689086593032
559,137.41282081604004,direct,direct,direct,0,0,0,3,0,0,9,1,-0.3427909312889647,0.7925853485033615,-1.2724668083819686,0.5396862720714809,-0.19212003142051642,-0.4571671642835048,-0.6803137549436631,1,1,8,-0.34517029144813516,0.8146540812744612,-0.7344073380319311,0.5853515163211983,0.5719442466043112,0.4183256989560871,0.394013947354154,1,-0.34517029144813516,0.8146540812744612,-0.7844073380319312,0.5853515163211983,0.5719442466043112,0.4183256989560871,0.394013947354154,-0.3427909312889647,0.7925853485033615,-1.0224668083819686,0.5396862720714809,-0.19212003142051642,-0.4571671642835048,-0.6803137549436631,-0.34517029144813516,0.8146540812744612,-0.9844073380319311,0.5853515163211983,0.5719442466043112,0.4183256989560871,0.394013947354154,-0.34398061136854996,0.8036197148889113,-1.0034370732069497,0.5396862720714809,-0.19212003142051642,-0.4571671642835048,-0.6803137549436631,fused,1,5,-0.6675150021367637,0.5146406008318529,-0.14570816466068798,0.9778021225729538,0.0492995810852973,-0.06502861481626279,0.19298663075902073
560,137.65408182144165,direct,direct,direct,0,0,0,3,0,0,9,1,-0.3053926302080472,0.7512103080052784,-1.3154009365810495,0.5301113683779869,-0.18967708268073857,-0.47752388531716367,-0.6745187027605261,1,1,8,-0.34065477076545436,0.8153559593281795,-0.7283335115722049,0.5846353110033234,0.573014809058464,0.41685109695799516,0.39508321236500965,1,-0.34065477076545436,0.8153559593281795,-0.778333511572205,0.5846353110033234,0.573014809058464,0.41685109695799516,0.39508321236500965,-0.3053926302080472,0.7512103080052784,-1.0654009365810495,0.5301113683779869,-0.18967708268073857,-0.47752388531716367,-0.6745187027605261,-0.34065477076545436,0.8153559593281795,-0.9783335115722049,0.5846353110033234,0.573014809058464,0.41685109695799516,0.39508321236500965,-0.3230237004867508,0.783283133666729,-1.0218672240766273,0.5301113683779869,-0.18967708268073857,-0.47752388531716367,-0.6745187027605261,fused,1,5,-0.6666282843744774,0.5129198814761399,-0.15867797619606475,0.9776216249548174,0.04158678404590297,-0.0710248908212032,0.19360258959336796
561,137.89601945877075,direct,direct,direct,0,0,0,3,0,0,9,1,-0.327716784747539,0.7501147975398874,-1.3096083975904949,0.5715563658568521,-0.07126712153952046,0.08453243961963289,-0.8130796914742937,1,1,8,-0.3451856030953364,0.8149412428925353,-0.7338157793154239,0.585310992530455,0.5732512514448656,0.41738023620154663,0.393176529269297,1,-0.3451856030953364,0.8149412428925353,-0.7838157793154239,0.585310992530455,0.5732512514448656,0.41738023620154663,0.393176529269297,-0.327716784747539,0.7501147975398874,-1.0596083975904949,0.5715563658568521,-0.07126712153952046,0.08453243961963289,-0.8130796914742937,-0.3451856030953364,0.8149412428925353,-0.9838157793154239,0.585310992530455,0.5732512514448656,0.41738023620154663,0.393176529269297,-0.33645119392143774,0.7825280202162114,-1.0217120884529594,0.5715563658568521,-0.07126712153952046,0.08453243961963289,-0.8130796914742937,fused,1,5,-0.672172377855375,0.49827298963959354,-0.15582485803339235,0.9745183852501965,0.0835408447911839,-0.08065890617474755,0.19190879322120288
562,138.13604974746704,direct,direct,direct,0,0,0,3,0,0,8,1,-0.3072206371224,0.7634108476922856,-1.3081123263595664,0.5729474352945751,-0.06026945672579039,0.08517121685548268,-0.8129235467094694,1,1,7,-0.13206232710414723,0.7834806672819645,-0.7396237416358215,-0.414873100845171,-0.37327105102084496,0.589158398965033,0.5843298842211181,1,-0.13206232710414723,0.7834806672819645,-0.7896237416358215,-0.414873100845171,-0.37327105102084496,0.589158398965033,0.5843298842211181,-0.3072206371224,0.7634108476922856,-1.0581123263595664,0.5729474352945751,-0.06026945672579039,0.08517121685548268,-0.8129235467094694,-0.13206232710414723,0.7834806672819645,-0.9896237416358216,-0.414873100845171,-0.37327105102084496,0.589158398965033,0.5843298842211181,-0.2196414821132736,0.7734457574871251,-1.023868033997694,0.5729474352945751,-0.06026945672579039,0.08517121685548268,-0.8129235467094694,fused,1,5,-0.6714483689617755,0.49739603904014884,-0.16087866813582033,0.9741893802625006,0.08902356041446735,-0.07837565382918112,0.1920601831763818
563,138.37517952919006,direct,direct,direct,0,0,0,3,0,0,8,1,-0.29509157537650854,0.7110817282402099,-1.3394327992092965,0.5259368892337193,-0.1934604171759467,-0.48855282958949386,-0.6687896442300569,1,1,7,-0.13317486610545304,0.7825028974771675,-0.7409389559355073,-0.4172891640160461,-0.3735631880149399,0.588027889726817,0.583561049983916,1,-0.13317486610545304,0.7825028974771675,-0.7909389559355073,-0.4172891640160461,-0.3735631880149399,0.588027889726817,0.583561049983916,-0.29509157537650854,0.7110817282402099,-1.0894327992092965,0.5259368892337193,-0.1934604171759467,-0.48855282958949386,-0.6687896442300569,-0.13317486610545304,0.7825028974771675,-0.9909389559355073,-0.4172891640160461,-0.3735631880149399,0.588027889726817,0.583561049983916,-0.2141332207409808,0.7467923128586886,-1.040185877572402,0.5259368892337193,-0.1934604171759467,-0.48855282958949386,-0.6687896442300569,fused,1,5,-0.6633725637347009,0.5090804633234779,-0.16875092015257748,0.9780290111412501,0.05269735967293146,-0.05561360011613505,0.1938797801001766
564,138.62373971939087,direct,direct,direct,0,0,0,3,0,0,8,1,-0.29685865624339985,0.7150392979268047,-1.33947744812488,0.5730842327602388,-0.06785463553404286,0.0661218547427376,-0.8140012966350427,1,1,7,-0.13302402532572755,0.783694338350494,-0.7409583538073623,-0.4166164715831331,-0.37180201907845145,0.5880124288254236,0.58517976533851,1,-0.13302402532572755,0.783694338350494,-0.7909583538073623,-0.4166164715831331,-0.37180201907845145,0.5880124288254236,0.58517976533851,-0.29685865624339985,0.7150392979268047,-1.08947744812488,0.5730842327602388,-0.06785463553404286,0.0661218547427376,-0.8140012966350427,-0.13302402532572755,0.783694338350494,-0.9909583538073623,-0.4166164715831331,-0.37180201907845145,0.5880124288254236,0.58517976533851,-0.2149413407845637,0.7493668181386492,-1.040217900966121,0.5730842327602388,-0.06785463553404286,0.0661218547427376,-0.8140012966350427,fused,1,5,-0.6640048889237256,0.5086673494732232,-0.16930870998459202,0.9781552813863876,0.04850958843157034,-0.05584411821740519,0.19426914265172665
565,138.86750626564026,direct,direct,direct,0,0,0,3,0,0,7,1,-0.27865062350063596,0.7614106230212416,-1.315400854277843,0.5263372173824328,-0.1815787779717581,-0.4789305919859125,-0.6786926911706241,1,0,-1,,,,,,,,0,,,,,,,,-0.27865062350063596,0.7614106230212416,-1.065400854277843,0.5263372173824328,-0.1815787779717581,-0.4789305919859125,-0.6786926911706241,,,,,,,,-0.27865062350063596,0.7614106230212416,-1.065400854277843,0.5263372173824328,-0.1815787779717581,-0.4789305919859125,-0.6786926911706241,head,1,5,-0.6750284513435271,0.5016701758545434,-0.16618346454077032,0.9736205920674719,0.07072628842402738,-0.09880269001221355,0.19312887737026097
566,139.11343717575073,direct,direct,direct,0,0,0,3,0,0,9,1,-0.21690349994289418,0.7756240067301443,-1.3220818179976728,0.5156463788260729,-0.16327116387785487,-0.48685437850741825,-0.6858747357773753,1,1,7,-0.13306202749520857,0.78341284904392,-0.7408498598109255,-0.41560783175784366,-0.37231661460343457,0.5880106909190606,0.5855714269298585,1,-0.13306202749520857,0.78341284904392,-0.7908498598109256,-0.41560783175784366,-0.37231661460343457,0.5880106909190606,0.5855714269298585,-0.21690349994289418,0.7756240067301443,-1.0720818179976728,0.5156463788260729,-0.16327116387785487,-0.48685437850741825,-0.6858747357773753,-0.13306202749520857,0.78341284904392,-0.9908498598109257,-0.41560783175784366,-0.37231661460343457,0.5880106909190606,0.5855714269298585,-0.17498276371905136,0.7795184278870322,-1.0314658389042992,0.5156463788260729,-0.16327116387785487,-0.48685437850741825,-0.6858747357773753,fused,1,5,-0.6723238803419935,0.5030501634973323,-0.1743885478951506,0.9732987707979015,0.06985535327490328,-0.104357295192083,0.19214392345927891
567,139.36622881889343,direct,direct,direct,0,0,0,3,0,0,8,1,-0.3337919656662901,0.7686792222793984,-1.2344472430418063,0.5685313959088761,-0.16869997851188728,-0.2986779929254696,-0.7477324559346122,1,1,8,-0.3434236718211843,0.8151742090790874,-0.7309221709695608,0.5849980885524083,0.5738238407035139,0.41626617731926874,0.39398718995711035,1,-0.3434236718211843,0.8151742090790874,-0.7809221709695608,0.5849980885524083,0.5738238407035139,0.41626617731926874,0.39398718995711035,-0.3337919656662901,0.7686792222793984,-0.9844472430418063,0.5685313959088761,-0.16869997851188728,-0.2986779929254696,-0.7477324559346122,-0.3434236718211843,0.8151742090790874,-0.9809221709695608,0.5849980885524083,0.5738238407035139,0.41626617731926874,0.39398718995711035,-0.3386078187437372,0.7919267156792429,-0.9826847070056836,0.5685313959088761,-0.16869997851188728,-0.2986779929254696,-0.7477324559346122,fused,1,5,-0.6687794952708176,0.4956517821900372,-0.15827377313211483,0.9750922680595848,0.0850396136544358,-0.07209915683356094,0.19174213012222632
568,139.60271334648132,direct,direct,direct,0,0,0,3,0,0,9,1,-0.2346776569310415,0.7985654681037838,-1.3016282680014226,0.5209121245497419,-0.16337071561302405,-0.4761894792986306,-0.6893505259173027,1,1,8,-0.34606937954138894,0.8141162909225489,-0.7363735600357085,0.5856935363618565,0.5709912902033208,0.4181806938043503,0.39504042236865083,1,-0.34606937954138894,0.8141162909225489,-0.7863735600357086,0.5856935363618565,0.5709912902033208,0.4181806938043503,0.39504042236865083,-0.2346776569310415,0.7985654681037838,-1.0516282680014226,0.5209121245497419,-0.16337071561302405,-0.4761894792986306,-0.6893505259173027,-0.34606937954138894,0.8141162909225489,-0.9863735600357086,0.5856935363618565,0.5709912902033208,0.4181806938043503,0.39504042236865083,-0.2903735182362152,0.8063408795131664,-1.0190009140185656,0.5209121245497419,-0.16337071561302405,-0.4761894792986306,-0.6893505259173027,fused,1,5,-0.6654404008551129,0.5163313633480815,-0.16933176146265816,0.9770173694620666,0.04303271404255226,-0.07953170273912374,0.19302837498919967
569,139.84077644348145,direct,direct,direct,0,0,0,3,0,0,9,1,-0.3438969988796049,0.7136405930347738,-1.3229481828463878,0.5359325288175977,-0.20507173847779497,-0.47785232716101717,-0.6651158245446203,1,1,8,-0.34425296636609226,0.8153890641642211,-0.7337925246130381,0.5855602872784407,0.5730017581251879,0.41633400076563803,0.3942767238302452,1,-0.34425296636609226,0.8153890641642211,-0.7837925246130382,0.5855602872784407,0.5730017581251879,0.41633400076563803,0.3942767238302452,-0.3438969988796049,0.7136405930347738,-1.0729481828463878,0.5359325288175977,-0.20507173847779497,-0.47785232716101717,-0.6651158245446203,-0.34425296636609226,0.8153890641642211,-0.9837925246130381,0.5855602872784407,0.5730017581251879,0.41633400076563803,0.3942767238302452,-0.3440749826228486,0.7645148285994974,-1.0283703537297129,0.5359325288175977,-0.20507173847779497,-0.47785232716101717,-0.6651158245446203,fused,1,5,-0.6677945858595982,0.5100121166838766,-0.15936373745808377,0.9779263557594177,0.042576498962913135,-0.06417798864434875,0.1942381791016687
570,140.0806906223297,direct,direct,direct,0,0,0,3,0,0,8,1,-0.3609253621755614,0.741938159832924,-1.300656933270022,0.5395034667807983,-0.20561868911908582,-0.4674519609440593,-0.6694367992768269,1,1,7,-0.13468740540291235,0.7838524362698405,-0.7400293328908073,-0.4160449238054228,-0.37270975905401293,0.5873304740139169,0.5856935813001772,1,-0.13468740540291235,0.7838524362698405,-0.7900293328908073,-0.4160449238054228,-0.37270975905401293,0.5873304740139169,0.5856935813001772,-0.3609253621755614,0.741938159832924,-1.050656933270022,0.5395034667807983,-0.20561868911908582,-0.4674519609440593,-0.6694367992768269,-0.13468740540291235,0.7838524362698405,-0.9900293328908074,-0.4160449238054228,-0.37270975905401293,0.5873304740139169,0.5856935813001772,-0.2478063837892369,0.7628952980513822,-1.0203431330804147,0.5395034667807983,-0.20561868911908582,-0.4674519609440593,-0.6694367992768269,fused,1,5,-0.6654733178378672,0.5093195678093128,-0.14962522591989777,0.9782622079170624,0.05741967661959785,-0.050427452492745065,0.1927773465250178
571,140.32217025756836,direct,direct,direct,0,0,0,3,0,0,8,1,-0.3276402598625692,0.7763990402247557,-1.2894284160255327,0.5367644427171065,-0.18915617735868162,-0.4656901448348975,-0.677669951086292,1,1,7,-0.12955670548980414,0.7829268006461761,-0.7456129528814411,-0.41415273506541184,-0.37089210936495337,0.5899167470558709,0.5855892645802805,1,-0.12955670548980414,0.7829268006461761,-0.7956129528814412,-0.41415273506541184,-0.37089210936495337,0.5899167470558709,0.5855892645802805,-0.3276402598625692,0.7763990402247557,-1.0394284160255327,0.5367644427171065,-0.18915617735868162,-0.4656901448348975,-0.677669951086292,-0.12955670548980414,0.7829268006461761,-0.9956129528814412,-0.41415273506541184,-0.37089210936495337,0.5899167470558709,0.5855892645802805,-0.22859848267618668,0.7796629204354659,-1.017520684453487,0.5367644427171065,-0.18915617735868162,-0.4656901448348975,-0.677669951086292,fused,1,5,-0.6619649013862108,0.5113413239933745,-0.1494993374839458,0.978107258143879,0.06091238547006707,-0.050349014832216765,0.1925119465592577
572,140.56842184066772,direct,direct,direct,0,0,0,3,0,0,8,1,-0.32185538040559003,0.7583949419539939,-1.3021626644700857,0.5352612876206322,-0.19103819104601644,-0.4686072532836771,-0.6763187160699432,1,1,8,-0.34540257307746725,0.8152188931303468,-0.7346761467368799,0.5851464561107707,0.5738283804324809,0.41726707892119624,0.39269937555312495,1,-0.34540257307746725,0.8152188931303468,-0.7846761467368799,0.5851464561107707,0.5738283804324809,0.41726707892119624,0.39269937555312495,-0.32185538040559003,0.7583949419539939,-1.0521626644700857,0.5352612876206322,-0.19103819104601644,-0.4686072532836771,-0.6763187160699432,-0.34540257307746725,0.8152188931303468,-0.9846761467368799,0.5851464561107707,0.5738283804324809,0.41726707892119624,0.39269937555312495,-0.33362897674152864,0.7868069175421704,-1.0184194056034828,0.5352612876206322,-0.19103819104601644,-0.4686072532836771,-0.6763187160699432,fused,1,5,-0.669362851364132,0.4987202351907287,-0.15631483255301862,0.9748350875793154,0.08697501359564742,-0.07496574410883873,0.19108122944044936
573,140.80729818344116,direct,direct,direct,0,0,0,3,0,0,8,1,-0.31423554179162555,0.7688087935198513,-1.2967862813786875,0.5349143792270823,-0.18715766752673604,-0.4665431348703478,-0.6790994902717904,1,1,7,-0.13401451611703985,0.7834455028952731,-0.738559325254288,-0.4157797737419045,-0.3730503373502967,0.5881922008691612,0.5847995899337248,1,-0.13401451611703985,0.7834455028952731,-0.7885593252542881,-0.4157797737419045,-0.3730503373502967,0.5881922008691612,0.5847995899337248,-0.31423554179162555,0.7688087935198513,-1.0467862813786875,0.5349143792270823,-0.18715766752673604,-0.4665431348703478,-0.6790994902717904,-0.13401451611703985,0.7834455028952731,-0.9885593252542881,-0.4157797737419045,-0.3730503373502967,0.5881922008691612,0.5847995899337248,-0.2241250289543327,0.7761271482075622,-1.0176728033164877,0.5349143792270823,-0.18715766752673604,-0.4665431348703478,-0.6790994902717904,fused,1,5,-0.6632541444334216,0.5091671096992337,-0.15769959530667957,0.9777761178060451,0.06309259511879158,-0.05269929856727681,0.19286257236652313
574,141.04002618789673,direct,direct,direct,0,0,0,3,0,0,8,1,-0.2985213423528636,0.7286464227274634,-1.3062496853720915,0.5374038091933196,-0.1868075290205113,-0.44648653408601296,-0.6906155716790786,1,1,7,-0.13536501389363242,0.7843957933620319,-0.7371474719505046,-0.4175195791349807,-0.37254040894731233,0.5852471601642804,0.5868362686984872,1,-0.13536501389363242,0.7843957933620319,-0.7871474719505046,-0.4175195791349807,-0.37254040894731233,0.5852471601642804,0.5868362686984872,-0.2985213423528636,0.7286464227274634,-1.0562496853720915,0.5374038091933196,-0.1868075290205113,-0.44648653408601296,-0.6906155716790786,-0.13536501389363242,0.7843957933620319,-0.9871474719505047,-0.4175195791349807,-0.37254040894731233,0.5852471601642804,0.5868362686984872,-0.216943178123248,0.7565211080447476,-1.0216985786612982,0.5374038091933196,-0.1868075290205113,-0.44648653408601296,-0.6906155716790786,fused,1,5,-0.6630315559387207,0.5081337914292385,-0.16801071330496678,0.978047581179249,0.05079481363546555,-0.056077249641023716,0.19416013475957697
575,141.28213810920715,direct,direct,direct,0,0,0,3,0,0,8,1,-0.347759204181894,0.7107325086802448,-1.3231358647336662,0.5361728181660655,-0.20618980773993295,-0.47837509250428284,-0.6642000776238645,1,1,7,-0.13196320826021601,0.7841201127638078,-0.7418146926031016,-0.41570539304934423,-0.37122068759096505,0.5880209254636242,0.5861873578567559,1,-0.13196320826021601,0.7841201127638078,-0.7918146926031017,-0.41570539304934423,-0.37122068759096505,0.5880209254636242,0.5861873578567559,-0.347759204181894,0.7107325086802448,-1.0731358647336662,0.5361728181660655,-0.20618980773993295,-0.47837509250428284,-0.6642000776238645,-0.13196320826021601,0.7841201127638078,-0.9918146926031017,-0.41570539304934423,-0.37122068759096505,0.5880209254636242,0.5861873578567559,-0.239861206221055,0.7474263107220263,-1.032475278668384,0.5361728181660655,-0.20618980773993295,-0.47837509250428284,-0.6642000776238645,fused,1,5,-0.6735531110152592,0.4978921301551187,-0.15534546400292953,0.9751376562094181,0.07769805337316327,-0.07679907046339537,0.1927990319487688
576,141.51089215278625,direct,direct,direct,0,0,0,3,0,0,8,1,-0.32264852169221203,0.770285332063141,-1.2930122627467804,0.5350908407646082,-0.18936017816175799,-0.4676074207848265,-0.677616274216709,1,1,7,-0.134710419914998,0.7838855559491402,-0.7396291506115377,-0.41748720592378347,-0.37143190506198676,0.5864521013792384,0.5863588539280798,1,-0.134710419914998,0.7838855559491402,-0.7896291506115377,-0.41748720592378347,-0.37143190506198676,0.5864521013792384,0.5863588539280798,-0.32264852169221203,0.770285332063141,-1.0430122627467804,0.5350908407646082,-0.18936017816175799,-0.4676074207848265,-0.677616274216709,-0.134710419914998,0.7838855559491402,-0.9896291506115378,-0.41748720592378347,-0.37143190506198676,0.5864521013792384,0.5863588539280798,-0.228679470803605,0.7770854440061405,-1.016320706679159,0.5350908407646082,-0.18936017816175799,-0.4676074207848265,-0.677616274216709,fused,1,5,-0.6626236808651363,0.5121504594712699,-0.15318108361077235,0.978195403323895,0.060137674679693574,-0.051447428703784596,0.19201660105285417
577,141.74877762794495,direct,direct,direct,0,0,0,3,0,0,8,1,-0.31574207192575654,0.7231321378335982,-1.3255836114580637,0.5315561288366035,-0.19609861497744654,-0.48148785479424505,-0.6687023708540352,1,1,7,-0.1323467401867906,0.783575425841878,-0.7393258435317712,-0.41587070042045876,-0.3721817152858355,0.5872280116895863,0.586255570230071,1,-0.1323467401867906,0.783575425841878,-0.7893258435317713,-0.41587070042045876,-0.3721817152858355,0.5872280116895863,0.586255570230071,-0.31574207192575654,0.7231321378335982,-1.0755836114580637,0.5315561288366035,-0.19609861497744654,-0.48148785479424505,-0.6687023708540352,-0.1323467401867906,0.783575425841878,-0.9893258435317713,-0.41587070042045876,-0.3721817152858355,0.5872280116895863,0.586255570230071,-0.22404440605627357,0.753353781837738,-1.0324547274949176,0.5315561288366035,-0.19609861497744654,-0.48148785479424505,-0.6687023708540352,fused,1,5,-0.6645007299807838,0.5100760797132026,-0.1639444750845661,0.9782962318080224,0.04958038570838401,-0.054152836171055804,0.1937672276672782
578,141.98632669448853,direct,direct,direct,0,0,0,3,0,0,8,1,-0.32527926593933115,0.7750969021290016,-1.2913439304646501,0.5363281298461532,-0.1891381493596479,-0.466209330201927,-0.6776634548396469,1,1,7,-0.13353805497953264,0.7847904813821593,-0.7372166200041615,-0.4162759378981465,-0.3728347518536423,0.5870470263746745,0.5857340524179073,1,-0.13353805497953264,0.7847904813821593,-0.7872166200041616,-0.4162759378981465,-0.3728347518536423,0.5870470263746745,0.5857340524179073,-0.32527926593933115,0.7750969021290016,-1.0413439304646501,0.5363281298461532,-0.1891381493596479,-0.466209330201927,-0.6776634548396469,-0.13353805497953264,0.7847904813821593,-0.9872166200041617,-0.4162759378981465,-0.3728347518536423,0.5870470263746745,0.5857340524179073,-0.2294086604594319,0.7799436917555804,-1.0142802752344058,0.5363281298461532,-0.1891381493596479,-0.466209330201927,-0.6776634548396469,fused,1,5,-0.6717023798697563,0.4993747246460703,-0.1540345259945213,0.974675266731208,0.08649610764251679,-0.07735521961200953,0.19116149660410325
579,142.2275619506836,direct,direct,direct,0,0,0,3,0,0,9,1,-0.3437044563265692,0.7431972558630344,-1.3082818841576382,0.5371723873218233,-0.19829028333908097,-0.4729409244212055,-0.669666836449212,1,1,8,-0.34412720646829653,0.8157196430397188,-0.7318317042285601,0.5848707561803266,0.5719397788823843,0.4174084809766222,0.39570348482899587,1,-0.34412720646829653,0.8157196430397188,-0.7818317042285602,0.5848707561803266,0.5719397788823843,0.4174084809766222,0.39570348482899587,-0.3437044563265692,0.7431972558630344,-1.0582818841576382,0.5371723873218233,-0.19829028333908097,-0.4729409244212055,-0.669666836449212,-0.34412720646829653,0.8157196430397188,-0.9818317042285603,0.5848707561803266,0.5719397788823843,0.4174084809766222,0.39570348482899587,-0.34391583139743287,0.7794584494513765,-1.0200567941930991,0.5371723873218233,-0.19829028333908097,-0.4729409244212055,-0.669666836449212,fused,1,5,-0.6626520652868826,0.5089000256228366,-0.15475816794615505,0.9784197356964001,0.05938488416219755,-0.04662125260371834,0.192340102782777
