frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6889445781707764,direct,direct,direct,0,0,0,3,0,0,0,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,13.935545682907104,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1756361718409718,0.4768767900633608,-0.3433766469744217,0.7151662297194938,-0.3615771613265906,-0.18271675908397914,-0.5695733545608116,1,-1.2124386948603847,0.5231641472126638,-0.28090221326319514,-0.34494339778462596,-0.5529395910188468,0.19935052262594363,0.7317999932614587,2,12|pelvis_fk,-1.0523018717212589,0.640741513710211,-0.41903772495369107,0.28544334430508694,0.7239590801821394,-0.18864626070823565,-0.5990141365064422,0.8399789584982039,84.15317765598662,-1.2229767554016038,0.47239197504522595,-0.32792492919315436,0.7151662297194938,-0.3615771613265906,-0.18271675908397914,-0.5695733545608116,,,,,,,,-1.4123390896441317,0.45445271497268647,-0.266118058068085,0.7151662297194938,-0.3615771613265906,-0.18271675908397914,-0.5695733545608116,-1.4123390896441317,0.45445271497268647,-0.266118058068085,0.7151662297194938,-0.3615771613265906,-0.18271675908397914,-0.5695733545608116,pelvis,0,0,,,,,,,,0.2844015594483826,-0.6825468429071212,0.6732351448200328,0.9468116712126393,0.08969630036269756,-0.30903435562534687,,,,,,,,,,,,,,,,-1.1759964166420354,
79,14.113500118255615,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1777673880886712,0.477803789237325,-0.34215131098143114,0.7130654998330294,-0.3634828869835428,-0.19267473394253798,-0.5677096359215275,1,-1.2155973759970462,0.524845050558495,-0.28086500135060405,-0.3507567424187912,-0.554983491356776,0.20540087850728952,0.7257916443977809,2,12|pelvis_fk,-1.055141714678929,0.6417300749906233,-0.41939748381769365,0.29023239620535496,0.7252593841837494,-0.19305041355733546,-0.5937133312227781,0.8400976732475147,83.86983900680093,-1.2252522004727342,0.47324519322212943,-0.32717093063844344,0.7130654998330294,-0.3634828869835428,-0.19267473394253798,-0.5677096359215275,,,,,,,,-1.4151914500089864,0.4550108091613472,-0.2672494092664926,0.7130654998330294,-0.3634828869835428,-0.19267473394253798,-0.5677096359215275,-1.4151914500089864,0.4550108091613472,-0.2672494092664926,0.7130654998330294,-0.3634828869835428,-0.19267473394253798,-0.5677096359215275,pelvis,0,0,,,,,,,,0.2811644323640376,-0.6695603735123826,0.6874848857941291,0.9496962476812612,0.09117192030391137,-0.2996076068597542,,,,,,,,,,,,,,,,-1.173232989049971,
80,14.293346643447876,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1775994296539811,0.48020322940115545,-0.3366041531230073,0.7179676161006189,-0.3548413437199192,-0.1898399409845359,-0.5679532725716303,1,-1.2159801291899142,0.5258134326197441,-0.2745829368700872,-0.3473478141167218,-0.5604597429684328,0.19733347058773337,0.7254611457038164,2,12|pelvis_fk,-1.0552512040190183,0.6421908525120189,-0.4155757987809021,0.28731507791035615,0.729198401094702,-0.18627511090431736,-0.5924705232362877,0.8446505390090898,83.49670882767187,-1.2251129413455273,0.4750515593049337,-0.32190971533325147,0.7179676161006189,-0.3548413437199192,-0.1898399409845359,-0.5679532725716303,,,,,,,,-1.4151669881117117,0.4544448789200467,-0.2631319641742281,0.7179676161006189,-0.3548413437199192,-0.1898399409845359,-0.5679532725716303,-1.4151669881117117,0.4544448789200467,-0.2631319641742281,0.7179676161006189,-0.3548413437199192,-0.1898399409845359,-0.5679532725716303,pelvis,0,0,,,,,,,,0.28277975396432686,-0.6808179948282708,0.6756644645575844,0.9502702338309225,0.10303340192443504,-0.29388875579511686,,,,,,,,,,,,,,,,-1.177125119614406,
81,14.457322597503662,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1780900057858636,0.4821886627984808,-0.3341654826558791,0.7190073245818231,-0.3526107961545824,-0.1932647878351859,-0.5668710747744509,1,-1.2171335275283888,0.5275884165386663,-0.2724041211887653,-0.34900591689857013,-0.5632661955184388,0.196869667091198,0.7226122038378353,2,12|pelvis_fk,-1.056243153163096,0.6433749453396397,-0.4148103862664264,0.2885727047188953,0.7309941525871861,-0.18591672010165758,-0.5897527585024124,0.8466794590931808,83.1635660393836,-1.2256631763422248,0.47675638169655177,-0.3197681299393206,0.7190073245818231,-0.3526107961545824,-0.1932647878351859,-0.5668710747744509,,,,,,,,-1.4159558585676695,0.45502725728883553,-0.26217871907308665,0.7190073245818231,-0.3526107961545824,-0.1932647878351859,-0.5668710747744509,-1.4159558585676695,0.45502725728883553,-0.26217871907308665,0.7190073245818231,-0.3526107961545824,-0.1932647878351859,-0.5668710747744509,pelvis,0,0,,,,,,,,0.2826118127341588,-0.6788744082983781,0.6776873180609471,0.9514634111272235,0.1086456220385811,-0.2879470543311697,,,,,,,,,,,,,,,,-1.1763221977440834,
82,14.623271942138672,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1776900214954438,0.47501039225514896,-0.3419262895037871,0.7179144361143818,-0.35666574885645796,-0.18397227972536226,-0.5688080575236997,1,-1.2151755146880363,0.5205837552319255,-0.2793331078695622,-0.3448722035862511,-0.5570145122534929,0.195765824995569,0.7297079813845886,2,12|pelvis_fk,-1.0549379500770346,0.6382620867404531,-0.41877344189861954,0.28551294872216376,0.7268849426066164,-0.18498396060086145,-0.5965748659172375,0.8427709749912181,83.83532390870731,-1.2250872341745958,0.4700856985262712,-0.32678523201350634,0.7179144361143818,-0.35666574885645796,-0.18397227972536226,-0.5688080575236997,,,,,,,,-1.4146760848912037,0.4503869236107601,-0.26622100205238325,0.7179144361143818,-0.35666574885645796,-0.18397227972536226,-0.5688080575236997,-1.4146760848912037,0.4503869236107601,-0.26622100205238325,0.7179144361143818,-0.35666574885645796,-0.18397227972536226,-0.5688080575236997,pelvis,0,0,,,,,,,,0.2852231879775372,-0.6854778099147353,0.6699014145039767,0.9479442535830395,0.09849387457755551,-0.3028211498056155,,,,,,,,,,,,,,,,-1.1764932786706017,
83,14.8026602268219,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1775952237384886,0.48455521987678873,-0.3348333151020124,0.723615507646004,-0.3412387934525898,-0.1978294065550693,-0.5663922746995282,1,-1.21831379127879,0.5285360944231617,-0.2731269059405476,-0.3481457164770675,-0.573299197724006,0.19092248353059157,0.7167085846215263,2,12|pelvis_fk,-1.0571351578516808,0.6434337394941272,-0.4148290399639915,0.28703829393670244,0.7375393599640904,-0.1808437396935141,-0.5839008923878535,0.8452200105048956,82.03945212095066,-1.2253309538770654,0.4782796321764172,-0.32134565158486017,0.723615507646004,-0.3412387934525898,-0.1978294065550693,-0.5663922746995282,,,,,,,,-1.4162738744313725,0.4531772813749312,-0.2673949975162513,0.723615507646004,-0.3412387934525898,-0.1978294065550693,-0.5663922746995282,-1.4162738744313725,0.4531772813749312,-0.2673949975162513,0.723615507646004,-0.3412387934525898,-0.1978294065550693,-0.5663922746995282,pelvis,0,0,,,,,,,,0.2801266341255267,-0.6846863307623607,0.6728548857819779,0.9547146027715356,0.12551175400743014,-0.26975327034304447,,,,,,,,,,,,,,,,-1.182442976819448,
84,14.969365119934082,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.178514102794638,0.4906863315467277,-0.32878472444897855,0.7584903453216498,-0.2416889484395451,-0.32500420355080056,-0.5105400238280455,1,-1.242329956783657,0.521487292209776,-0.28001139565253935,0.40732173674197514,0.6761728121304753,-0.15937141524837065,-0.5928575570192199,2,12|pelvis_fk,-1.0750497819812652,0.630876300213796,-0.4275263100230473,0.3279100661045598,0.8037294441578767,-0.1517999194126691,-0.47270577911347883,0.8581305918847424,70.18941540855612,-1.2250930631114862,0.4725927979195431,-0.32704561643524893,0.7584903453216498,-0.2416889484395451,-0.32500420355080056,-0.5105400238280455,,,,,,,,-1.4114089043788791,0.4002186634108048,-0.32008918438033035,0.7584903453216498,-0.2416889484395451,-0.32500420355080056,-0.5105400238280455,-1.4114089043788791,0.4002186634108048,-0.32008918438033035,0.7584903453216498,-0.2416889484395451,-0.32500420355080056,-0.5105400238280455,pelvis,0,0,,,,,,,,0.2674423034879371,-0.6173795095584655,0.7398088641550703,0.9315792063369647,0.36187067254369165,-0.034782160274592876,,,,,,,,,,,,,,,,-1.1620096226384502,
85,15.135748386383057,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1771401327767506,0.4782591651420227,-0.3431819647536809,0.7117684078144424,-0.3656424500628407,-0.19372845138184455,-0.5675919480353196,1,-1.2148726403741015,0.5256742707251114,-0.28212407719637667,-0.351773680611904,-0.5537231785843827,0.2075972208327812,0.7256371772653792,2,12|pelvis_fk,-1.0540512722947457,0.642928480085957,-0.42028562277171766,0.2910802967780973,0.7244415948118884,-0.19530188290621525,-0.5935602842738635,0.8405953359573997,84.04135750742823,-1.224623069051904,0.4738446672182713,-0.3281525612135896,0.7117684078144424,-0.3656424500628407,-0.19372845138184455,-0.5675919480353196,,,,,,,,-1.4145548141525177,0.45618667552326564,-0.2680349470532244,0.7117684078144424,-0.3656424500628407,-0.19372845138184455,-0.5675919480353196,-1.4145548141525177,0.45618667552326564,-0.2680349470532244,0.7117684078144424,-0.3656424500628407,-0.19372845138184455,-0.5675919480353196,pelvis,0,0,,,,,,,,0.2806173353013269,-0.6663173430625198,0.690851003807976,0.9496587255030691,0.08828995847502831,-0.30058807080182615,,,,,,,,,,,,,,,,-1.172193999963586,
86,15.293010473251343,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1767938420610842,0.47494756638947255,-0.3428632358047674,0.713316582940548,-0.3643097214555094,-0.17685373435836874,-0.5719970594317151,1,-1.2125259000108166,0.5214817047340685,-0.27995223515143997,-0.34124148966135553,-0.5489288276375611,0.19992196615252258,0.736384814734702,2,12|pelvis_fk,-1.052271474418724,0.6395628455365248,-0.41945442945337474,0.2831182769296865,0.721404655591784,-0.18928502322355964,-0.6029846964410632,0.842939753882789,84.65852427556142,-1.2240382943199177,0.4709377873040245,-0.32699240084095116,0.713316582940548,-0.3643097214555094,-0.17685373435836874,-0.5719970594317151,,,,,,,,-1.4130161033552522,0.45489867096223247,-0.26350906098568627,0.713316582940548,-0.3643097214555094,-0.17685373435836874,-0.5719970594317151,-1.4130161033552522,0.45489867096223247,-0.26350906098568627,0.713316582940548,-0.3643097214555094,-0.17685373435836874,-0.5719970594317151,pelvis,0,0,,,,,,,,0.2830842412899413,-0.6871709063668173,0.6690735817354512,0.9448890451766727,0.08019558170896035,-0.31741669927632443,,,,,,,,,,,,,,,,-1.1800256531236628,
87,15.463022470474243,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1780039054168556,0.4807742738623568,-0.34219230620140806,0.7184370777342172,-0.35452231436991566,-0.18981405197518708,-0.5675673701185421,1,-1.2164309631258132,0.526296946257908,-0.28013549727765047,-0.34760303698038914,-0.5606480927290153,0.19673332936471377,0.725356355123744,2,12|pelvis_fk,-1.0552434615502306,0.6429625547275973,-0.41872831922182474,0.28734508613049903,0.7292855256549348,-0.18576675854472408,-0.5925083416852863,0.842096412718409,83.44914442821313,-1.2255093813979991,0.4755561529633048,-0.3274953348777688,0.7184370777342172,-0.35452231436991566,-0.18981405197518708,-0.5675673701185421,,,,,,,,-1.4155312853225732,0.45468366936709653,-0.26870744958321174,0.7184370777342172,-0.35452231436991566,-0.18981405197518708,-0.5675673701185421,-1.4155312853225732,0.45468366936709653,-0.26870744958321174,0.7184370777342172,-0.35452231436991566,-0.18981405197518708,-0.5675673701185421,pelvis,0,0,,,,,,,,0.2836758120989664,-0.680936251598171,0.6751695008584326,0.9501095196228704,0.10436241798104134,-0.2939394264727852,,,,,,,,,,,,,,,,-1.1760648041548123,
88,15.632349252700806,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.177400805485374,0.4789845263831478,-0.34113967171207804,0.7708951396012932,-0.19820704695379443,-0.34354349801835504,-0.4984099871052662,1,-1.2458789331290916,0.5031175115908258,-0.2950056814296765,0.40711784873408824,0.70732078888556,-0.13463269623806132,-0.5619843378209994,2,12|pelvis_fk,-1.0777974753007284,0.6140601686086742,-0.4414320182275545,0.3261141333501684,0.8236714489298784,-0.1305870661174649,-0.4451538322982921,0.8573785256966648,66.58652857027742,-1.2226322633684328,0.4577543812539894,-0.3429825378406801,0.7708951396012932,-0.19820704695379443,-0.34354349801835504,-0.4984099871052662,,,,,,,,-1.4035580949006679,0.3728338007373555,-0.3503540023550885,0.7708951396012932,-0.19820704695379443,-0.34354349801835504,-0.4984099871052662,-1.4035580949006679,0.3728338007373555,-0.3503540023550885,0.7708951396012932,-0.19820704695379443,-0.34354349801835504,-0.4984099871052662,pelvis,0,0,,,,,,,,0.26713069944608187,-0.6322581886915962,0.7272487691607801,0.9046291576611755,0.4246029025831693,0.03685732257204197,,,,,,,,,,,,,,,,-1.1710429389914263,
89,15.821940422058105,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.176818468576164,0.47743674590506857,-0.34399385281952544,0.7772073841428587,-0.1787239128957708,-0.342161582542643,-0.4969224249568076,1,-1.2463514944318375,0.49857482239259204,-0.297968424654631,0.40058522731223245,0.7187837393732692,-0.12030026812618125,-0.5553460697263971,2,12|pelvis_fk,-1.0770136037785603,0.6105845827767661,-0.4446774317876874,0.3200482973396817,0.831066386921282,-0.11962440918378192,-0.43884820681758263,0.8608262912541677,65.36618313576622,-1.2215548920658876,0.4553241592516415,-0.34710607466939053,0.7772073841428587,-0.1787239128957708,-0.342161582542643,-0.4969224249568076,,,,,,,,-1.4005005860247826,0.36687381263793306,-0.35955496206885085,0.7772073841428587,-0.1787239128957708,-0.342161582542643,-0.4969224249568076,-1.4005005860247826,0.36687381263793306,-0.35955496206885085,0.7772073841428587,-0.1787239128957708,-0.342161582542643,-0.4969224249568076,pelvis,0,0,,,,,,,,0.2719871100139203,-0.650118642295952,0.7094848574321679,0.894728469794474,0.44225173306854204,0.06224443699730159,,,,,,,,,,,,,,,,-1.174558685998034,
90,16.012467861175537,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1749028251610831,0.47696912059293306,-0.34142527924676314,0.7755779611365851,-0.1830064262855326,-0.34823320161825483,-0.4936811839923773,1,-1.2447274645711275,0.49862963717745434,-0.29608940214541046,0.4065682025239976,0.7172429602308422,-0.12467142537978991,-0.5520161848981202,2,12|pelvis_fk,-1.0773855341488427,0.610024211542595,-0.4425350956431391,0.32483862420509807,0.8297691905072825,-0.12279238716730922,-0.43690386627172567,0.8553430052586749,65.28854104320192,-1.219564541148526,0.45469036694192483,-0.34442332207745613,0.7755779611365851,-0.1830064262855326,-0.34823320161825483,-0.4936811839923773,,,,,,,,-1.3982114050982979,0.3655753523378919,-0.35641549340022816,0.7755779611365851,-0.1830064262855326,-0.34823320161825483,-0.4936811839923773,-1.3982114050982979,0.3655753523378919,-0.35641549340022816,0.7755779611365851,-0.1830064262855326,-0.34823320161825483,-0.4936811839923773,pelvis,0,0,,,,,,,,0.2700250517251684,-0.6383186647803542,0.7208576514360138,0.8932343197488591,0.4455750730201647,0.05996085661386017,,,,,,,,,,,,,,,,-1.1705993140035347,
91,16.18268847465515,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.177094745966087,0.47446239559199854,-0.3432188533306182,0.77681658823691,-0.18283579268085554,-0.3446659546641374,-0.4942999502834175,1,-1.2466258244488841,0.49597428611613353,-0.2973639987228808,0.4050091926492427,0.7164733502518046,-0.12249255469575052,-0.554643188268523,2,12|pelvis_fk,-1.0778118036352886,0.6084002626327403,-0.4425638045774285,0.32354680818299636,0.8294411629678926,-0.12124837127953055,-0.43891189611484255,0.8582933277129396,65.50820239792672,-1.221794513363683,0.4522385323855411,-0.34605270208831185,0.77681658823691,-0.18283579268085554,-0.3446659546641374,-0.4942999502834175,,,,,,,,-1.400593582954067,0.36334307955971146,-0.35738809711908653,0.77681658823691,-0.18283579268085554,-0.3446659546641374,-0.4942999502834175,-1.400593582954067,0.36334307955971146,-0.35738809711908653,0.77681658823691,-0.18283579268085554,-0.3446659546641374,-0.4942999502834175,pelvis,0,0,,,,,,,,0.2737458776905388,-0.6419262558274342,0.7162359084315776,0.89399534795192,0.44447726412914823,0.05667697515387336,,,,,,,,,,,,,,,,-1.1677028686973532,
92,16.353274822235107,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1772690877190946,0.4790629558284667,-0.3391770562643046,0.715932420586442,-0.3589116496363093,-0.19028976627863634,-0.5678142317327058,1,-1.2152919967023892,0.5252868145253181,-0.2773902188341399,-0.3486598023843409,-0.5575623844807375,0.20054161353060468,0.7261842678384104,2,12|pelvis_fk,-1.055076561355866,0.641752711457535,-0.41741745414757436,0.2885712818628619,0.7270435489518824,-0.18892999659258783,-0.5936663621926052,0.8418636472502764,83.64330006086567,-1.2247504708482746,0.47418601322875265,-0.324286331398835,0.715932420586442,-0.3589116496363093,-0.19028976627863634,-0.5678142317327058,,,,,,,,-1.4146760033649945,0.45467824282989655,-0.2647234319369567,0.715932420586442,-0.3589116496363093,-0.19028976627863634,-0.5678142317327058,-1.4146760033649945,0.45467824282989655,-0.2647234319369567,0.715932420586442,-0.3589116496363093,-0.19028976627863634,-0.5678142317327058,pelvis,0,0,,,,,,,,0.282753606182838,-0.676438806887708,0.680059511165703,0.9496276625836001,0.09753885199428047,-0.2978144973093917,,,,,,,,,,,,,,,,-1.1748669008635522,
93,16.53413677215576,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.177237254137801,0.4800661240573254,-0.338317984900218,0.7196695717745399,-0.350152408848481,-0.18605646875297346,-0.5699578830708727,1,-1.2155759882624286,0.5249373677741733,-0.2757343372514565,-0.34296028315256083,-0.5627657573749525,0.19324859444889342,0.72686169747046,2,12|pelvis_fk,-1.0553925791141765,0.6410548639245522,-0.4175545283279347,0.283884765546444,0.7306757578279276,-0.18255440089046743,-0.5934612603437117,0.8446404218859963,83.20133533134039,-1.2247702007732844,0.4748119938470278,-0.3237230165932457,0.7196695717745399,-0.350152408848481,-0.18605646875297346,-0.5699578830708727,,,,,,,,-1.414901987315218,0.45379547300583745,-0.26534314336535636,0.7196695717745399,-0.350152408848481,-0.18605646875297346,-0.5699578830708727,-1.414901987315218,0.45379547300583745,-0.26534314336535636,0.7196695717745399,-0.350152408848481,-0.18605646875297346,-0.5699578830708727,pelvis,0,0,,,,,,,,0.2810620039210869,-0.6900664498468847,0.6669426097855646,0.9506589327096684,0.1050826042059518,-0.29189936613944656,,,,,,,,,,,,,,,,-1.1840152919968558,
94,16.706557512283325,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1768288238174183,0.4823542200175216,-0.3388225909747775,0.7170663426443816,-0.357340216139519,-0.19336870143813153,-0.566332389573564,1,-1.215428333568842,0.5284013246595514,-0.27726171053081616,-0.350721435324234,-0.5597136087582791,0.1999874822534164,0.7236851234596664,2,12|pelvis_fk,-1.0552469948451946,0.6442632892745819,-0.417046840393408,0.2898590919957098,0.728343279342454,-0.18886914375850705,-0.5914610898106749,0.8407489454823066,83.35655315286041,-1.2243484547053272,0.4771966605725957,-0.3241500226635052,0.7170663426443816,-0.357340216139519,-0.19336870143813153,-0.566332389573564,,,,,,,,-1.4144269782569627,0.4565664227928921,-0.26545974941841577,0.7170663426443816,-0.357340216139519,-0.19336870143813153,-0.566332389573564,-1.4144269782569627,0.4565664227928921,-0.26545974941841577,0.7170663426443816,-0.357340216139519,-0.19336870143813153,-0.566332389573564,pelvis,0,0,,,,,,,,0.2837523396480554,-0.673998963492097,0.6820630520383237,0.9503926177581773,0.10315118889851782,-0.293451366225447,,,,,,,,,,,,,,,,-1.1723201304431745,
95,16.86772847175598,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1777953217552983,0.4782517618766887,-0.33980951674992577,0.7765871987632663,-0.1842413273491948,-0.34044881172949504,-0.497053380036395,1,-1.2468617830889532,0.5000745512538766,-0.2934027307952226,0.40211197890278044,0.7149240315899807,-0.12257816017590956,-0.5587165472096807,2,12|pelvis_fk,-1.0778793772324058,0.6117693565370552,-0.4400862195962171,0.3214141768244322,0.8284904995508041,-0.12133296412065821,-0.44223831913124284,0.8601450558537854,65.71433489647677,-1.2226683250558759,0.45635245480758857,-0.34242369437962406,0.7765871987632663,-0.1842413273491948,-0.34044881172949504,-0.497053380036395,,,,,,,,-1.402160338258186,0.3687552265311879,-0.35288040489841715,0.7765871987632663,-0.1842413273491948,-0.34044881172949504,-0.497053380036395,-1.402160338258186,0.3687552265311879,-0.35288040489841715,0.7765871987632663,-0.1842413273491948,-0.34044881172949504,-0.497053380036395,pelvis,0,0,,,,,,,,0.2740650879727392,-0.6465611021415576,0.7119319270492007,0.8974600660115507,0.4379861413820033,0.0522835525939655,,,,,,,,,,,,,,,,-1.1698737048733723,
96,17.033183574676514,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1776792688631488,0.48017476776771295,-0.3372560510319711,0.771061209819572,-0.19742040188613255,-0.34582656387966154,-0.496884074353246,1,-1.2464175696482829,0.5041298772505989,-0.29141721667904064,0.40871205061606025,0.7081757230831736,-0.1345349151497338,-0.5597695610896447,2,12|pelvis_fk,-1.0783643528242688,0.6142883839079012,-0.4397531842062227,0.32737883630877085,0.8240656214227573,-0.13094934813607775,-0.4433860815914007,0.8591506297289455,66.40820308716393,-1.2228193943366403,0.45876162761038936,-0.33921730084784324,0.771061209819572,-0.19742040188613255,-0.34582656387966154,-0.496884074353246,,,,,,,,-1.4033798962306065,0.373109066981095,-0.3470623001113319,0.771061209819572,-0.19742040188613255,-0.34582656387966154,-0.496884074353246,-1.4033798962306065,0.373109066981095,-0.3470623001113319,0.771061209819572,-0.19742040188613255,-0.34582656387966154,-0.496884074353246,pelvis,0,0,,,,,,,,0.26702040873860894,-0.6297096325737382,0.7294970047648686,0.9028025094698306,0.42826280314647197,0.03922499631744323,,,,,,,,,,,,,,,,-1.1697413284805467,
97,17.208425045013428,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.1760607250644415,0.4822420282633272,-0.3300217031351764,0.7729170437239655,-0.1977800659515362,-0.34268845650203117,-0.4960311591155007,1,-1.2445245675966339,0.5059576578582329,-0.283650686555373,0.40867720353101594,0.7069282966949807,-0.13179131892255136,-0.5620199061444856,2,12|pelvis_fk,-1.076958460475218,0.6159819804589487,-0.4329772970637398,0.32714349120428693,0.8233554069924968,-0.12890262250640044,-0.4454740439687403,0.8598520239058604,66.61910599566014,-1.2211775133270741,0.4607584147934533,-0.33173335997631764,0.7729170437239655,-0.1977800659515362,-0.34268845650203117,-0.4960311591155007,,,,,,,,-1.4016446663776048,0.3748239609139578,-0.3385799873408825,0.7729170437239655,-0.1977800659515362,-0.34268845650203117,-0.4960311591155007,-1.4016446663776048,0.3748239609139578,-0.3385799873408825,0.7729170437239655,-0.1977800659515362,-0.34268845650203117,-0.4960311591155007,pelvis,0,0,,,,,,,,0.27303542193357655,-0.6312279831414459,0.7259496481635185,0.9023357652526529,0.42967226939747744,0.03423313682282436,,,,,,,,,,,,,,,,-1.162551173369244,
98,17.369964838027954,direct,direct,direct,0,0,0,3,0,0,3,0,,,,,,,,0,1,8,-1.176956729876043,0.47363637218870136,-0.34450821832538026,0.776362846038311,-0.18084810277198352,-0.3476762817898511,-0.4936353898332777,1,-1.2468593964342238,0.49495863467912166,-0.2991322518855853,0.405625920383434,0.7184132074447284,-0.12289846417840072,-0.5515850284268603,2,12|pelvis_fk,-1.0778030583378122,0.6077009067706873,-0.44513008906156315,0.32397413125544205,0.8306896951832554,-0.12161252294263701,-0.4361258841861586,0.8601260127919615,65.29885839807795,-1.2215684070857138,0.4512745656259091,-0.34763037523822343,0.776362846038311,-0.18084810277198352,-0.3476762817898511,-0.4936353898332777,,,,,,,,-1.4000151159243963,0.36182733937474026,-0.3601190028895961,0.776362846038311,-0.18084810277198352,-0.3476762817898511,-0.4936353898332777,-1.4000151159243963,0.36182733937474026,-0.3601190028895961,0.776362846038311,-0.18084810277198352,-0.3476762817898511,-0.4936353898332777,pelvis,0,0,,,,,,,,0.27089060996986397,-0.6407271604313655,0.7183919426856867,0.8922335441934129,0.4472361312558443,0.062443138256863186,,,,,,,,,,,,,,,,-1.170802269827116,
