frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
14,2.016963005065918,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06480868144940052,0.9185895160296764,-0.1997804686061697,-0.32827794901716906,-0.08939729815748826,0.027096302978962542,0.9399507974548958,,,,,,,-0.7684834225424448,-0.6219749124838437,-0.15026788585112497,0.612285567378339,-0.7829987571079069,0.10963270655994391,,,,,,,,,,,-2.4611741935703715
15,2.097808837890625,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06433058964666846,0.9176233584024475,-0.20461026748490302,-0.3280874469737164,-0.08983252275484209,0.02818938127415644,0.9399436705341176,,,,,,,-0.7685774899875396,-0.6218320847987964,-0.1503778580750385,0.6117027918597743,-0.7831279718432984,0.11193870710152144,,,,,,,,,,,-2.4613463521320527
16,2.184837818145752,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06412328894879714,0.9189045105205793,-0.20061520050599502,-0.32894304320526,-0.08841967076771873,0.02843363382902274,0.9397712299360244,,,,,,,-0.7679568722963818,-0.6232906016675963,-0.14748243341362915,0.6132342315000278,-0.7819760055882792,0.11161229323318364,,,,,,,,,,,-2.459805263291558
17,2.268847942352295,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06506151735145256,0.9186007028191452,-0.1975763308917598,-0.32843788569852905,-0.09351240915377958,0.024975340286948713,0.9395532007021674,,,,,,,-0.7667679691442718,-0.6218407419591473,-0.15931407073471504,0.6124987250004748,-0.7830095752308622,0.1083573577085432,,,,,,,,,,,-2.460186649259461
18,2.360454797744751,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06425881472589416,0.9206724314324526,-0.18717335564813253,-0.3283301471485676,-0.09297136411413642,0.02114685687648221,0.9397385010588863,,,,,,,-0.7671112798563139,-0.6210210649287432,-0.16085123944806676,0.6131568564066108,-0.7835042498352911,0.10079563448681937,,,,,,,,,,,-2.46105078122152
19,2.4360923767089844,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06621732815173668,0.9199934941959085,-0.1832258443946727,-0.3269154889361921,-0.09751554125220054,0.018358222936956096,0.9398297494538561,,,,,,,-0.7672339646158018,-0.618070228211224,-0.17129283855095626,0.6109093800267212,-0.7855784774884154,0.09826588982119604,,,,,,,,,,,-2.46345702680312
20,2.535501718521118,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06379588222360552,0.9183459607871868,-0.18953786678748424,-0.32851594188837463,-0.09171408726216913,0.02279355003547634,0.9397586159220045,,,,,,,-0.7673316042457224,-0.6216323529886016,-0.15740211829432346,0.6132703944407285,-0.7831154600039483,0.10309994958930449,,,,,,,,,,,-2.4607100525778787
21,2.631078004837036,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06885691952329726,0.9386574631995768,-0.1723057038147322,-0.33941482888692615,-0.06633881639457966,0.06911760914263579,0.9357454202278688,,,,,,,-0.7607934707420496,-0.6443821041418253,-0.07723340428868838,0.6260413826116423,-0.760040660076129,0.17438572845489758,,,,,,,,,,,-2.438850451522676
22,2.717479944229126,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06434447564444795,0.9220322246450791,-0.17308142608799013,-0.3275697521615576,-0.09298744917863953,0.015069504318755558,0.9401193018993136,,,,,,,-0.7681027835281315,-0.6187118429848845,-0.16496596402465644,0.6131067439169342,-0.7849419350168055,0.08925401512339912,,,,,,,,,,,-2.4635030507284825
23,2.8033595085144043,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06441790022214652,0.9289659017327665,-0.17639841385196722,-0.3322763790459847,-0.08509557521679728,0.03539191473368241,0.9386685055854891,,,,,,,-0.7647023020132223,-0.6298181350054765,-0.1362332782909528,0.617771353636331,-0.7766796405991455,0.12299305063749458,,,,,,,,,,,-2.4526189438585657
24,2.8975958824157715,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06256028455063392,0.9178374841337048,-0.2004989504752719,-0.3283345222934432,-0.09105043117163157,0.026583713151850135,0.9397869793995108,,,,,,,-0.7678125209075927,-0.6219699349667104,-0.15367931785062422,0.6122881007882348,-0.7829794953307933,0.10975605461509993,,,,,,,,,,,-2.460750958392835
25,2.9918551445007324,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.058975708216458686,0.9295889411827221,-0.1630941041400749,-0.3305997952064387,-0.10172557055730698,0.030177986014806226,0.9377872748466687,,,,,,,-0.7607113674085026,-0.6262043077142789,-0.17084021919784337,0.6139248163317725,-0.7795861291391017,0.12386196811737964,,,,,,,,,,,-2.4528749994232455
26,3.0819790363311768,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06220066319951069,0.9352935930735949,-0.1588047490657231,-0.3338652563292349,-0.08045984372353288,0.04689696302882262,0.9380089973037957,,,,,,,-0.764120408328398,-0.6338838732807354,-0.1196295815033013,0.6187905840151059,-0.772669330949775,0.1417050392324531,,,,,,,,,,,-2.4490852849092026
27,3.1807973384857178,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05939263667797931,0.951600690244439,-0.16947616022311734,-0.3434444906597406,-0.04504259167555815,0.08774719187360677,0.9339793772289176,,,,,,,-0.7600340935412406,-0.6494448648666539,-0.0238651242041215,0.6336354211296953,-0.7486926243075355,0.1948473951514086,,,,,,,,,,,-2.4344951475561616
28,3.2700934410095215,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05918701324977861,0.9282390111224292,-0.1753004571549544,-0.32986725242791176,-0.0757605660241642,0.025175504586214852,0.9406455902092924,,,,,,,-0.7708958648227167,-0.6243909736563322,-0.12591853563209818,0.6167617317467506,-0.7811075794889794,0.0973443142541824,,,,,,,,,,,-2.460810986997783
29,3.35097074508667,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05858782340030321,0.939329006423761,-0.16933549566776407,-0.33699424586827337,-0.06182524130925437,0.05001517230233322,0.9381423134729049,,,,,,,-0.7652250355774528,-0.6384815230852693,-0.08229209928177589,0.6261127226984063,-0.7678667215824834,0.13551220004618608,,,,,,,,,,,-2.4462423388206895
30,3.4461214542388916,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06151880465400019,0.9297101702570887,-0.16226125695793986,-0.32857839718978377,-0.07417669013028602,0.020869818755610822,0.9413280545094873,,,,,,,-0.7730681110830167,-0.6216962349188297,-0.12593445562787053,0.6155040186031893,-0.7832013751306016,0.0880364076780748,,,,,,,,,,,-2.4643000150725487
31,3.5269112586975098,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06161451855653976,0.9280789342871598,-0.19101889856135612,-0.3290056628790472,-0.06750723662079727,0.030816961654956714,0.941407649040361,,,,,,,-0.7743960935946856,-0.6236176310686091,-0.10682574804637762,0.6152961593791089,-0.781611177335752,0.10244317311143579,,,,,,,,,,,-2.463631124244848
32,3.6079416275024414,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06281032007256274,0.9428567910273182,-0.17664554462548343,-0.3361513622785834,-0.05499524534397972,0.06516408109530249,0.9379399912376127,,,,,,,-0.7679555692556164,-0.6377470408350743,-0.05935449060844934,0.6234121823252696,-0.7655118083465149,0.15921344858551756,,,,,,,,,,,-2.448559712080825
33,3.6965527534484863,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.05948849035091711,0.9284294469728402,-0.19618954949703932,-0.3324804180895718,-0.06602844580855718,0.03981475649833264,0.9399530845186203,,,,,,,-0.7701940318621795,-0.6302898020343292,-0.09765202883404754,0.6197741760670045,-0.7757431135039238,0.11875433689639854,,,,,,,,,,,-2.4557612295093363
34,3.782855987548828,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06369955104698563,0.9436266544897702,-0.14551671919761133,-0.3340270025619185,-0.07314232863473938,0.04938663905716144,0.9384226772643688,,,,,,,-0.7661523226427759,-0.634141535613664,-0.10428389769578283,0.6196925204773269,-0.7719738428842757,0.14155410967874255,,,,,,,,,,,-2.4501903153027693
35,3.8678603172302246,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06162691780492548,0.9315910132462062,-0.1792281838791522,-0.3313186926071093,-0.06655471232457628,0.03255197643192204,0.9406055299788985,,,,,,,-0.7715967883930173,-0.6276133637572975,-0.10363330437089868,0.6189474140492056,-0.7783365855189828,0.10533877863565906,,,,,,,,,,,-2.4587369215642103
36,3.956810235977173,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.07092180994159791,0.9477828583338865,-0.15281070851253506,-0.33708168996610477,-0.046674541755747576,0.05722934168892031,0.9385745702347462,,,,,,,-0.7683948428829718,-0.6380949111845043,-0.0490331495143111,0.6274102979912508,-0.766201473478895,0.13889427638783344,,,,,,,,,,,-2.448572747197516
37,4.043192625045776,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.0641724800570931,0.931595073801906,-0.16183498563892174,-0.3280571419078779,-0.0769129692413311,0.019445827143612454,0.941320756497177,,,,,,,-0.7729258136114331,-0.6206052665999883,-0.1320408638318515,0.614622721380113,-0.7840007428998707,0.08707321916499643,,,,,,,,,,,-2.4650677225364697
38,4.124157428741455,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06006784014982651,0.9234691966862645,-0.21797476544849362,-0.3309953852081621,-0.06473009325934523,0.04472409804036678,0.9403466515344289,,,,,,,-0.7725041399950737,-0.6282907943818735,-0.09213051278195558,0.616710814233501,-0.7768836200507518,0.12696303597618727,,,,,,,,,,,-2.4587841382297415
39,4.200648784637451,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06041415010149309,0.9294473034364169,-0.1885447028479577,-0.33064965015330694,-0.0646516733154084,0.030890555236773587,0.9410296188687035,,,,,,,-0.7729819399820267,-0.6262964806970724,-0.10125037643428426,0.6183079763542739,-0.7794331649013193,0.10089196116933881,,,,,,,,,,,-2.460642364200583
40,4.298940896987915,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06014297564621561,0.9296469868662992,-0.18979390727906817,-0.3316663926500799,-0.06849979795064878,0.035008131506806775,0.9402550783673574,,,,,,,-0.7706103633344068,-0.6284981198957312,-0.1055925243999064,0.6189059201563473,-0.7775436694297703,0.11127130863395672,,,,,,,,,,,-2.457420747324249
41,4.3989417552948,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06125603462473149,0.926963274853591,-0.20397800471688687,-0.33130306168637125,-0.06424175916070946,0.039384409242213876,0.9405105772960854,,,,,,,-0.7722225553943477,-0.6282483150796693,-0.09474375726020093,0.6181278201467687,-0.7773742992517564,0.11664988994184272,,,,,,,,,,,-2.4586387672398513
42,4.487995386123657,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.0592470166736066,0.9222770217369607,-0.2257902327082415,-0.33238160882317647,-0.06431444958157295,0.0517480084941447,0.9395255511735837,,,,,,,-0.7707722353822727,-0.6312183178256017,-0.08644996474974752,0.6179057390926275,-0.7736892194660137,0.13999103285019368,,,,,,,,,,,-2.4554075195562475
43,4.575017213821411,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06083802408069981,0.9433446544874664,-0.18401536792247425,-0.33726344702213207,-0.054200727572826374,0.06802929740176329,0.9373834130857812,,,,,,,-0.7666312968666517,-0.6396647969882511,-0.055726135327472226,0.6249158473264755,-0.7632507639955438,0.16409891840122293,,,,,,,,,,,-2.4462347021277653
44,4.650433540344238,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.0691171342688876,0.9475642145696352,-0.16030465537930363,-0.33823768728800674,-0.04412651429381703,0.0643212761977496,0.9378224197909917,,,,,,,-0.7672962352686761,-0.6400903201409675,-0.03925390941485867,0.6287372252868213,-0.7629160806527067,0.15049437006128014,,,,,,,,,,,-2.4463340512814975
45,4.726244688034058,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06243003791625726,0.9275320038096816,-0.19822727967696596,-0.33041847795750917,-0.07009443960373335,0.03698803813065839,0.940501081337032,,,,,,,-0.7718207979217628,-0.6267031832351673,-0.10740472996251607,0.6163325600159272,-0.7789110289189755,0.11589557581113938,,,,,,,,,,,-2.4595892991027712
46,4.816347122192383,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.0633376640658342,0.9294784417393243,-0.17866624994422714,-0.3292886041148563,-0.07246089898642911,0.026248708279490985,0.9410788695066031,,,,,,,-0.7726368666363362,-0.6235771046019615,-0.11909604078481838,0.6159690846053036,-0.781760041027495,0.09712530598764166,,,,,,,,,,,-2.462551606115532
47,4.8945252895355225,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06332005982687086,0.9306361984376723,-0.16930386486713309,-0.3284129843428628,-0.07460328058811824,0.02309109506145744,0.9413001984326614,,,,,,,-0.77315852448101,-0.621715757547512,-0.1252813347608905,0.6148250717716853,-0.7832234260877543,0.09247267676617833,,,,,,,,,,,-2.464341791546369
48,4.97757363319397,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.06332647057986446,0.9310751577022554,-0.17605055043938578,-0.3293897406400535,-0.0735215685225449,0.02819006093731527,0.940905042067165,,,,,,,-0.772193955446126,-0.6239940905405591,-0.119782595325559,0.6157037805531292,-0.7814154384508573,0.10148284171838311,,,,,,,,,,,-2.461944578311243
