frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6974782943725586,direct,direct,direct,0,0,0,3,0,0,0,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.8805015087127686,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.4542320146672403,0.7187828674768378,-0.749692535824863,-0.4027994085446216,-0.3346234505845826,0.5804510060036572,0.6235835248178971,1,-0.5218726092916517,0.7506700919731939,-0.7922125884209621,0.012521719572899275,0.9707286949753793,-0.23330583584617498,-0.05565423838713968,2,12|pelvis_fk,-0.5237766344328595,0.7491086886455487,-0.8435172408125737,0.014417131066131968,0.9737696716286794,-0.2223046444043012,-0.046318657410087644,0.03287642120464183,5.1123569506019075,-0.4599266703122986,0.7188657940873824,-0.7993671170537116,-0.4027994085446216,-0.3346234505845826,0.5804510060036572,0.6235835248178971,,,,,,,,-0.48270529289253206,0.7191975005295607,-0.9980654419691057,-0.4027994085446216,-0.3346234505845826,0.5804510060036572,0.6235835248178971,-0.48270529289253206,0.7191975005295607,-0.9980654419691057,-0.4027994085446216,-0.3346234505845826,0.5804510060036572,0.6235835248178971,pelvis,0,0,,,,,,,,-0.45155956558994076,-0.8908231869981107,0.050279302210284135,0.1138931129011672,-0.0016585322108914296,0.9934916245769708,,,,,,,,,,,,,,,,-2.0399498408773096,
3,1.0815482139587402,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.4558527654011497,0.7181923660806362,-0.750417501358786,-0.40462836430789123,-0.33407444395935915,0.5808441272847874,0.6223264838407083,1,-0.5236394558851618,0.7497637810009508,-0.7929405580828044,0.014535781896305427,0.970936709696373,-0.23223390142912248,-0.05601813845222655,2,12|pelvis_fk,-0.5255957583613725,0.7483259315285034,-0.8447830864022569,0.016037788061789765,0.9739534254452327,-0.221353448950589,-0.04647757583245764,0.033867961881870134,5.109390869293695,-0.461629342238372,0.7180819647402656,-0.8000825692796871,-0.40462836430789123,-0.33407444395935915,0.5808441272847874,0.6223264838407083,,,,,,,,-0.484735649587261,0.7176403593787835,-0.9987428409632912,-0.40462836430789123,-0.33407444395935915,0.5808441272847874,0.6223264838407083,-0.484735649587261,0.7176403593787835,-0.9987428409632912,-0.40462836430789123,-0.33407444395935915,0.5808441272847874,0.6223264838407083,pelvis,0,0,,,,,,,,-0.4493403053815303,-0.8917122521433428,0.05424527018164055,0.1155315367444452,0.0022080268074110166,0.9933013584180205,,,,,,,,,,,,,,,,-2.0375648807178472,
4,1.2448031902313232,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45685142122478717,0.7193062732153706,-0.7467413613259458,-0.40193294465305596,-0.33771953585641346,0.5801352030359921,0.6227668659312571,1,-0.5243796123307792,0.7510723510931099,-0.7895299077165164,0.010790872950688892,0.9712772747383592,-0.23162479422889007,-0.05342253584595366,2,12|pelvis_fk,-0.525853084727565,0.749528876883184,-0.8425612150336923,0.013268211178529643,0.9741075785156392,-0.2212625454717004,-0.04451141451249894,0.03714102734554962,4.87437142835835,-0.4622901741000695,0.7194955786354617,-0.7964443202984208,-0.40193294465305596,-0.33771953585641346,0.5801352030359921,0.6227668659312571,,,,,,,,-0.4840451856011989,0.7202528003158263,-0.9952561561883208,-0.40193294465305596,-0.33771953585641346,0.5801352030359921,0.6227668659312571,-0.4840451856011989,0.7202528003158263,-0.9952561561883208,-0.40193294465305596,-0.33771953585641346,0.5801352030359921,0.6227668659312571,pelvis,0,0,,,,,,,,-0.44879084620690474,-0.892467023518773,0.04570982708819497,0.10877505750564716,-0.0037861084018230295,0.9940591794494994,,,,,,,,,,,,,,,,-2.0367336805945726,
5,1.4070062637329102,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45907480584002425,0.7197772462651603,-0.7450643382823859,-0.4034157715442412,-0.33608065659847947,0.5784970528102131,0.6242168432681042,1,-0.5268572166506641,0.7516107651278117,-0.7873983891341397,0.010807662243935211,0.9711051621105191,-0.23160873396779835,-0.05652745270182654,2,12|pelvis_fk,-0.5274705251203172,0.7499293048461113,-0.8398136903976565,0.013040609896381122,0.9740095089831418,-0.2211805875168689,-0.04705918199078989,0.03804264587094653,5.004716787294102,-0.46481453084894137,0.7200369337810865,-0.7947331224351724,-0.4034157715442412,-0.33608065659847947,0.5784970528102131,0.6242168432681042,,,,,,,,-0.4877734308846099,0.7210756838447914,-0.9934082590463179,-0.4034157715442412,-0.33608065659847947,0.5784970528102131,0.6242168432681042,-0.4877734308846099,0.7210756838447914,-0.9934082590463179,-0.4034157715442412,-0.33608065659847947,0.5784970528102131,0.6242168432681042,pelvis,0,0,,,,,,,,-0.44861101505939904,-0.8924811775733095,0.04717525670025404,0.11479450017834278,-0.005193750318524282,0.9933756830557279,,,,,,,,,,,,,,,,-2.0365664742756455,
6,1.583876132965088,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45704718802202104,0.7195254720078502,-0.746626426748032,-0.4022804775849627,-0.336984713068873,0.5798768455322425,0.623181004626649,1,-0.5246341648929688,0.7513296190832964,-0.7892937067908162,0.010995802710841558,0.9711615204063636,-0.23189632975252794,-0.05429996180524807,2,12|pelvis_fk,-0.5253860431576968,0.7499525454317556,-0.8408890012968593,0.013142897625471928,0.9740408659850294,-0.22140538407588484,-0.04529140685991624,0.0352728327150927,4.9128436465111545,-0.462575579997633,0.7197167981448093,-0.7963194873951014,-0.4022804775849627,-0.336984713068873,0.5798768455322425,0.623181004626649,,,,,,,,-0.4846891479000807,0.7204821026926453,-0.9950917299833786,-0.4022804775849627,-0.336984713068873,0.5798768455322425,0.623181004626649,-0.4846891479000807,0.7204821026926453,-0.9950917299833786,-0.4022804775849627,-0.336984713068873,0.5798768455322425,0.623181004626649,pelvis,0,0,,,,,,,,-0.4492234410238077,-0.8922063691401024,0.046541324654177554,0.11056783951223861,-0.0038265227391803486,0.993861212941386,,,,,,,,,,,,,,,,-2.037237809179415,
7,1.7722876071929932,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.4580064727103337,0.7199458952862641,-0.7415932767858852,-0.40045950618744064,-0.33812425506345534,0.5795883468943879,0.6240044232103852,1,-0.5254310123764909,0.7519933352757803,-0.7843354461380033,0.008959587403993784,0.9710882656778344,-0.2325045044269386,-0.05337566371999112,2,12|pelvis_fk,-0.5254343115984526,0.7501495720358881,-0.838180695999572,0.011936894283410994,0.9739979156833134,-0.22186050701806256,-0.04431124264919807,0.04186823606061085,5.016207039934775,-0.46339803522438217,0.7203168484910983,-0.7913003532174853,-0.40045950618744064,-0.33812425506345534,0.5795883468943879,0.6240044232103852,,,,,,,,-0.48496428528057617,0.7218006613104352,-0.9901286589438856,-0.40045950618744064,-0.33812425506345534,0.5795883468943879,0.6240044232103852,-0.48496428528057617,0.7218006613104352,-0.9901286589438856,-0.40045950618744064,-0.33812425506345534,0.5795883468943879,0.6240044232103852,pelvis,0,0,,,,,,,,-0.4506083440837898,-0.8917227624294688,0.042221264870017636,0.10783125028096996,-0.007419064096684438,0.9941415286320018,,,,,,,,,,,,,,,,-2.0386935506859425,
8,1.9417407512664795,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45808628518042216,0.7202232966791433,-0.7443465714280058,-0.40242508586901,-0.3363747387088659,0.5793480473940462,0.6239085873768433,1,-0.5257277056678871,0.7521175281271558,-0.7868600544043344,0.010744903588673456,0.9710282296743827,-0.23222840509650697,-0.055305443571470284,2,12|pelvis_fk,-0.5262658696032438,0.750190806715584,-0.840242000840023,0.013305129826684468,0.9739649216261712,-0.22162101328964678,-0.04581955292767056,0.040275087903131675,5.073539361950781,-0.4637061270590096,0.7204642857035459,-0.794029156923829,-0.40242508586901,-0.3363747387088659,0.5793480473940462,0.6239085873768433,,,,,,,,-0.48618549457335947,0.7214282418011563,-0.9927594989071222,-0.40242508586901,-0.3363747387088659,0.5793480473940462,0.6239085873768433,-0.48618549457335947,0.7214282418011563,-0.9927594989071222,-0.40242508586901,-0.3363747387088659,0.5793480473940462,0.6239085873768433,pelvis,0,0,,,,,,,,-0.4498121708437247,-0.8919090298264063,0.046554199326978,0.11239683757174931,-0.004819780488051972,0.9936517099164658,,,,,,,,,,,,,,,,-2.037898080117172,
9,2.1164259910583496,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.4579337744703518,0.719337021432376,-0.745647548261178,-0.4043685206169829,-0.33377086268754347,0.5786961769664314,0.6246549811850399,1,-0.5258274041607622,0.7512093676012956,-0.7877736517737267,0.01231942685541534,0.9707452707279988,-0.2326058874234725,-0.05827823107402397,2,12|pelvis_fk,-0.527407032513416,0.7488774895074652,-0.8413002051017736,0.014513567330459632,0.9738879661652873,-0.22143838151733475,-0.04792315633144105,0.039743900543119916,5.400644556665309,-0.46387766331212726,0.719496704862223,-0.7952927362116616,-0.4043685206169829,-0.33377086268754347,0.5786961769664314,0.6246549811850399,,,,,,,,-0.4876532186792292,0.7201354385816108,-0.9938734880135964,-0.4043685206169829,-0.33377086268754347,0.5786961769664314,0.6246549811850399,-0.4876532186792292,0.7201354385816108,-0.9938734880135964,-0.4043685206169829,-0.33377086268754347,0.5786961769664314,0.6246549811850399,pelvis,0,0,,,,,,,,-0.4501662215096913,-0.8914854657157861,0.051029770028835096,0.11887777683550957,-0.003193668596939321,0.9929037590096736,,,,,,,,,,,,,,,,-2.038405596192687,
10,2.279245138168335,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45819671266149875,0.7217538869072997,-0.7442398004843891,-0.40318750239946427,-0.33717243176722816,0.5775269048992479,0.6246737254619816,1,-0.5259965760064595,0.7536192422733435,-0.7865219203200877,0.009434125034751195,0.9712802822639609,-0.2309203480972684,-0.05658094559748497,2,12|pelvis_fk,-0.5270780432347099,0.7518373694529688,-0.8402901899206523,0.0121903470928591,0.9741319202911287,-0.22074439469465368,-0.046800742713816526,0.04040439608408614,5.041408004968972,-0.46391016148626923,0.7221441381099374,-0.7939107598724013,-0.40318750239946427,-0.33717243176722816,0.5775269048992479,0.6246737254619816,,,,,,,,-0.48676395678535117,0.7237051429204883,-0.9925945974244506,-0.40318750239946427,-0.33717243176722816,0.5775269048992479,0.6246737254619816,-0.48676395678535117,0.7237051429204883,-0.9925945974244506,-0.40318750239946427,-0.33717243176722816,0.5775269048992479,0.6246737254619816,pelvis,0,0,,,,,,,,-0.44750917833011167,-0.8931735802389302,0.0444577425594209,0.11426897649540955,-0.007805024052754338,0.9934191877602461,,,,,,,,,,,,,,,,-2.035269761507891,
11,2.457521677017212,direct,direct,direct,0,0,0,3,0,0,4,0,,,,,,,,0,1,8,-0.45621889982349373,0.7203030522803836,-0.7458567087946133,-0.40268518362903044,-0.33582922261775977,0.5801938697795955,0.6232483049249175,1,-0.5238432456321206,0.7521170190325855,-0.7884574056603341,0.011900762932974568,0.9709782904756517,-0.23246388422886155,-0.05495519807829611,2,12|pelvis_fk,-0.5255790576089803,0.750181820089512,-0.8417856863104681,0.014034117369009133,0.9739736527551919,-0.22160964106149272,-0.045470147096508894,0.038017837250055336,5.115651424107487,-0.4618315800094438,0.7204250239159667,-0.795540538599192,-0.40268518362903044,-0.33582922261775977,0.5801938697795955,0.6232483049249175,,,,,,,,-0.48428230075324413,0.7209129104582993,-0.9942758578175073,-0.40268518362903044,-0.33582922261775977,0.5801938697795955,0.6232483049249175,-0.48428230075324413,0.7209129104582993,-0.9942758578175073,-0.40268518362903044,-0.33582922261775977,0.5801938697795955,0.6232483049249175,pelvis,0,0,,,,,,,,-0.4501267522432106,-0.8916378287416873,0.048660962503725584,0.1122536037190016,-0.002439432711663001,0.9936765960915761,,,,,,,,,,,,,,,,-2.038301562603003,
