frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.5126214027404785,direct,anchor:10,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6803621058805538,0.992407478367651,-0.24977333084812953,-0.20078067437144367,0.10627983571719832,0.0466024421517562,0.9727383665222452,,,,,,,-0.8967834346377475,-0.38070833064280823,0.22547868710477198,0.40051993022644355,-0.915030666368881,0.047986092734522943,,,,,,,,,,,-2.7401231352660234
2,0.5716736316680908,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6917543323589382,0.999997034447564,-0.24404229177306253,-0.19965934314225528,0.10072657720056717,0.052790913417129236,0.973243763299846,,,,,,,-0.8999806066829228,-0.3779995249638898,0.21714342431147227,0.39926931702708546,-0.9146985323131768,0.06253485000258056,,,,,,,,,,,-2.7439574174617056
3,0.6816742420196533,direct,anchor:10,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6898729119881857,0.9979644042424511,-0.24338247618754089,-0.19842459081598368,0.09000537835463655,0.04543633326822615,0.9749165365537128,,,,,,,-0.9050534272534964,-0.37871580095710483,0.19352683514727057,0.395073858424521,-0.9171264427572964,0.052874704584605484,,,,,,,,,,,-2.745286548243305
4,0.7330315113067627,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7040046596031962,1.0159423385187776,-0.25597182446143624,-0.20531357311739518,0.10994256305010253,0.07461970227135252,0.9696343999449881,,,,,,,-0.8915179390474848,-0.38175044389699797,0.24384905769957557,0.41456596918398975,-0.9045564734534056,0.09956225955691106,,,,,,,,,,,-2.737012368541278
5,0.7986147403717041,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6976524891064816,1.002435936354281,-0.25656962701453334,-0.19916858323561337,0.09598745377701336,0.06317580733325884,0.9732045527724967,,,,,,,-0.9022365683386486,-0.37553537417584065,0.21199612613232038,0.39979171372074696,-0.9126813856394193,0.08473059628928788,,,,,,,,,,,-2.7471760740516884
6,0.8590683937072754,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6915273923876728,0.9968898957897063,-0.22566451141579474,-0.19927530310068847,0.08263392149626636,0.033365296589990545,0.9758830593753227,,,,,,,-0.906921977184555,-0.3834245742974554,0.17457984741794275,0.3944529954939228,-0.9183522211151811,0.03218745592127616,,,,,,,,,,,-2.741607515250973
7,0.9156324863433838,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6932322610485262,1.0011063030989078,-0.265180103654731,-0.1996210425454208,0.10102371089950751,0.0611037061948667,0.972734283501113,,,,,,,-0.8998912984183444,-0.3760106172852929,0.22093362514492879,0.40070230988336747,-0.9128355529246613,0.0785424227463186,,,,,,,,,,,-2.745802152054669
8,0.9741694927215576,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6910505298732577,0.9962007386911998,-0.23505392558679278,-0.19872981424551628,0.08647163075596363,0.03925314196261475,0.9754426220185428,,,,,,,-0.906058236008694,-0.38091049576620356,0.1842977676911994,0.3944876285574138,-0.917931303552011,0.04220939320167898,,,,,,,,,,,-2.7436213012116326
9,1.0346794128417969,direct,anchor:10,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.698874853308201,1.0067757507677486,-0.23629504133539286,-0.20126963049947308,0.09169230005368116,0.05301440827389623,0.9737928580888443,,,,,,,-0.9021661158989428,-0.38226783139989823,0.1999189945968987,0.4017118835223718,-0.9133600167079485,0.06634035360295014,,,,,,,,,,,-2.740804793095987
10,1.0864548683166504,direct,anchor:10,direct,0,0,0,2,1,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6900648366883558,0.9985146922946367,-0.23472619954879603,-0.2025065895757305,0.08412921061260338,0.04460931573757324,0.974640121300951,,,,,,,-0.9038267142002137,-0.3872362010187232,0.18205876885948782,0.40224798709460435,-0.9140021802556644,0.05288261875352838,,,,,,,,,,,-2.7368112680460754
