frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
11,1.5304110050201416,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06358489010275484,0.9214721643546553,-0.18426524553054413,-0.32825880489325654,-0.09669642482071032,0.022318794867429242,0.9393603301356778,,,,,,,-0.7657919168738881,-0.6210228940089195,-0.16701288922536417,0.6123903033289704,-0.7834960568114334,0.10541368672799159,,,,,,,,,,,-2.4602073512622296
12,1.6069676876068115,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06644846938350019,0.9229483826392303,-0.17386197670200218,-0.32766169509378634,-0.10070526099689421,0.017838992008325453,0.9392433307401981,,,,,,,-0.7649925279516285,-0.6191010844039742,-0.1774831808031428,0.6119151630194943,-0.7846391678647874,0.09950482158810381,,,,,,,,,,,-2.4612124693329775
13,1.682636022567749,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06368970257680695,0.9315486796700514,-0.17615733070610523,-0.33328690786572085,-0.08071841363768874,0.045219607349894234,0.938274779505579,,,,,,,-0.7648087494902427,-0.6327295099208161,-0.12132989729878853,0.6181292900384056,-0.7737500483128554,0.13866161520936474,,,,,,,,,,,-2.450423106229905
14,1.763153314590454,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0654428381771953,0.927672900997259,-0.18764512201361783,-0.33266145563307414,-0.08359937383474249,0.04770487703445859,0.9381213915787501,,,,,,,-0.7646950012610463,-0.6321298510641122,-0.1251135741637619,0.616177459668336,-0.7741212012864228,0.14512651003707674,,,,,,,,,,,-2.4508157214787447
15,1.8450994491577148,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.05796040162663483,0.9189285366424815,-0.20120533400623383,-0.3311648966527618,-0.08748842115476774,0.030994982135657555,0.9389967510440184,,,,,,,-0.7653511747776238,-0.6273489281350809,-0.14377378632517676,0.6165021199320049,-0.7787382446147519,0.1161545629481636,,,,,,,,,,,-2.4549617825625463
16,1.9267990589141846,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06810887279960626,0.9377796169317076,-0.1679543591997276,-0.33778992398629454,-0.0686153518192388,0.0636820915014385,0.9365545856863111,,,,,,,-0.7623798014961108,-0.6414565428419015,-0.08550170709445701,0.623978266390077,-0.7636851169506718,0.16563865859416202,,,,,,,,,,,-2.442120112397059
17,2.0006027221679688,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06035973408749974,0.9308525367136097,-0.18667571843556965,-0.334160320125195,-0.08223823993197683,0.04529503574626619,0.93782840225889,,,,,,,-0.763147504693436,-0.6342200462775195,-0.12397910702986921,0.6193201102078038,-0.7725704803811434,0.13991945517276422,,,,,,,,,,,-2.448198539888801
18,2.070908546447754,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0650273994138457,0.9293304292071005,-0.1870558391798586,-0.33283159392529793,-0.08201700765097698,0.04461953416839766,0.9383525124982192,,,,,,,-0.7649926810822502,-0.6319458461477255,-0.12422014903881562,0.6173076034466355,-0.7744644545114815,0.13833340675774813,,,,,,,,,,,-2.451149793585119
19,2.1555562019348145,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.06449748493169315,0.9268714672761053,-0.1954661812343833,-0.33406669105558556,-0.08128402979739369,0.049025750696724865,0.9377573397183789,,,,,,,-0.7635847048541372,-0.6345170041465594,-0.11969365046524467,0.6185769618246704,-0.7719918433915894,0.14625708884227223,,,,,,,,,,,-2.4482499618949927
20,2.2326197624206543,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.0622071693236167,0.9306523499510713,-0.18274432609520563,-0.3333239393693654,-0.08095355010400994,0.04235036931891871,0.938375255634651,,,,,,,-0.7646833483376909,-0.632422699118919,-0.1236968326765067,0.6187090481405894,-0.7742031953236774,0.13344858972493218,,,,,,,,,,,-2.450580779636928
