frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
320,55.86207389831543,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8206432693893018,-0.11128214191107563,-0.009131090566421196,0.5682535122094101,0.08568428585171761,0.038435617937671133,-0.8174771264650164,,,,,,,-0.33949229803950154,-0.9224818395806856,-0.1837722373365795,0.9356551534777205,-0.3512212982708388,0.03454031574159793,,,,,,,,,,,-1.9234340541153108
321,56.03793716430664,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7780807628737839,-0.09725603153701341,0.08864237743957176,0.5693609554476365,-0.007305557376950525,0.06013744814740857,-0.8198525590455179,,,,,,,-0.35154946248633345,-0.9344627478445803,-0.056500870049289026,0.9327053975328027,-0.34442317948414425,-0.10692667977267635,,,,,,,,,,,-1.9306229270822053
322,56.200368881225586,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7943927629449118,-0.09906046268762418,0.08523534943812411,0.5683192259806941,0.03539838774987206,0.040703333272266766,-0.8210380321190616,,,,,,,-0.3515204230508293,-0.9303417330814668,-0.10439181895694263,0.9361050625770024,-0.35071299208246315,-0.026602800647152973,,,,,,,,,,,-1.9320546288619558
323,56.397449254989624,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.822838523733195,-0.11265060662890787,-0.012029003417320126,0.5689546504586553,0.08857052467261269,0.036719125092276476,-0.8167604139116595,,,,,,,-0.33689173576137477,-0.9228948072612653,-0.18646483074799958,0.9359037359610343,-0.3498846231478538,0.04080376819440849,,,,,,,,,,,-1.9208047727594098
324,56.584184646606445,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7927882997649384,-0.0989670676253425,0.08851258799731543,0.5681845410626521,0.033710169308577544,0.04547173854556619,-0.8209520526658387,,,,,,,-0.35205990356522043,-0.9298388105465113,-0.10702154317284626,0.9359702505670168,-0.3501972965821336,-0.03635304003905706,,,,,,,,,,,-1.932740988220149
325,56.75089740753174,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.8050414556081024,-0.1110445266887294,0.0011772199124752136,0.5687786273235818,0.04597593083388613,0.06241869116009661,-0.8188290382477409,,,,,,,-0.34875417376771917,-0.9257253979194412,-0.14629768940925997,0.9372044276295145,-0.34518956018752467,-0.04992022004336589,,,,,,,,,,,-1.9310881857210538
326,56.932400941848755,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.805392155979605,-0.10970237264959418,0.0014850219374908658,0.5685949316881374,0.04798367996186775,0.0592822635979985,-0.8190744675171954,,,,,,,-0.34879474023175877,-0.9257540194830715,-0.14601960347020887,0.9371323441386772,-0.3463708337625198,-0.04254662251936196,,,,,,,,,,,-1.931116359087222
327,57.12374711036682,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7790493123724311,-0.09471125438755462,0.08610862202487352,0.5684418005802494,-0.00642815340072655,0.059030292089746805,-0.8205778590802582,,,,,,,-0.35366519639388144,-0.9336604230094219,-0.056560970337732185,0.9321425999180516,-0.346778687937766,-0.10418596359480395,,,,,,,,,,,-1.9328893031636407
328,57.296361684799194,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7838221225376868,-0.0946755079617194,0.08016361495230051,0.5694296381934677,-0.004100232857945072,0.04953429258385519,-0.8205360620323667,,,,,,,-0.3514661504747339,-0.9348813101236618,-0.04968381076304015,0.9340689015874724,-0.34659248201014636,-0.08595893497024876,,,,,,,,,,,-1.9303972911065812
329,57.46857404708862,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7628996120080406,-0.08479415247378533,0.09874491071397093,0.5698877732289024,-0.037364321715360624,0.0451136416504981,-0.8196319861523125,,,,,,,-0.34766366677390825,-0.9375677761518092,0.009830560872691943,0.9308252136702865,-0.3463853705224672,-0.11654010761827331,,,,,,,,,,,-1.9258924221331857
330,57.64310121536255,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7994842452130975,-0.10488296592524533,-0.004375655251244469,0.5716282546644574,0.03353426557768351,0.040965235915476794,-0.8188030538217483,,,,,,,-0.3442331830028629,-0.933354442938824,-0.1017496907419171,0.9388493993413922,-0.3431259758313108,-0.02874665312899057,,,,,,,,,,,-1.924131710386989
331,57.82085084915161,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.798809039021806,-0.10343111298574648,-0.002013520501374967,0.5714561913202132,0.0317056410548248,0.04146027587337535,-0.818971073513346,,,,,,,-0.34486514745419716,-0.9333831316929753,-0.09931746846556605,0.9386412301924763,-0.34343773385259924,-0.03167276351924342,,,,,,,,,,,-1.9247176041401637
332,57.99275827407837,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7558719416990382,-0.08396241839356038,0.11287724207728597,0.5684114455703916,-0.045615214991928985,0.04595522431308816,-0.8201925371912084,,,,,,,-0.3496553614116359,-0.9366061662958911,0.022583566870877335,0.928221136547716,-0.34959309180582354,-0.12724068464021857,,,,,,,,,,,-1.9280947575123577
333,58.1661958694458,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.793496171221042,-0.10139486398163902,0.009964616128075157,0.5703903989832356,0.02454900711330356,0.040870994307117194,-0.8199888418886222,,,,,,,-0.3481042779949925,-0.9334208407133588,-0.08688466932406307,0.9374342100332512,-0.3459687091441858,-0.039022482653460144,,,,,,,,,,,-1.9277543957832828
334,58.34356689453125,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7951997913044215,-0.1017487159540063,0.008454972433277932,0.5703689373987536,0.023861725641404864,0.04058633676376127,-0.8200381957982992,,,,,,,-0.3482197866000622,-0.9335117086624403,-0.08543342443293223,0.9373855487930264,-0.3460640490374312,-0.039344718550456716,,,,,,,,,,,-1.9278311522342293
335,58.51746964454651,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.793762724137083,-0.10177455520164601,0.012386439796002569,0.5698003181929757,0.023603361633566168,0.04008158392806924,-0.8204656880921931,,,,,,,-0.3495409574135573,-0.9331111000421002,-0.0844084952397301,0.9368953405233015,-0.34744212803400143,-0.03887272273627705,,,,,,,,,,,-1.9292139534791606
336,58.6858389377594,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7537650091107664,-0.08072888622100542,0.1208794159239881,0.5680385629149883,-0.05188128004316019,0.04469924208033601,-0.8201478534874072,,,,,,,-0.3492810476451161,-0.9363893239377723,0.03431885445774732,0.9271131083534243,-0.35066833759783655,-0.1322611104052166,,,,,,,,,,,-1.9278197609350136
337,58.84908437728882,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.755576444007404,-0.08078843935372101,0.11722369014023143,0.5686311416350642,-0.05001357154884081,0.04448926124930499,-0.8198646065401431,,,,,,,-0.34831453484746566,-0.936851228107503,0.031412755489729514,0.927950960704914,-0.34935866079258954,-0.12982888991297473,,,,,,,,,,,-1.9267522387402118
338,59.01043915748596,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7575628694518268,-0.08155915573991265,0.11377765308248504,0.5687333336375858,-0.046127109793648056,0.04388598543786367,-0.8200540867733731,,,,,,,-0.3488293699031271,-0.9368328564048825,0.025734604198556933,0.9287355217301033,-0.3492328309832524,-0.12444581326881043,,,,,,,,,,,-1.9272413650435976
339,59.17171025276184,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7555256922513387,-0.08016404181181479,0.11793948288526075,0.5674752892414892,-0.05107347636912388,0.04498456189593164,-0.8205727787971595,,,,,,,-0.3507265922237219,-0.9359045859011554,0.03276375430749516,0.9267145140652863,-0.3518963705826386,-0.1317920854661087,,,,,,,,,,,-1.9293443799943462
340,59.34023141860962,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7481525851348385,-0.07681816119902993,0.12550619294974585,0.5679984564969138,-0.0565793754303126,0.043645825954616906,-0.8199216850222822,,,,,,,-0.3483530553860787,-0.9363674102273144,0.043199790131149704,0.9264895959367049,-0.35094559058772573,-0.13584631414975143,,,,,,,,,,,-1.9269571398649987
341,59.52646231651306,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.791942356674203,-0.10054323590782432,0.014076092619512079,0.5707444009333306,0.018779529883015872,0.04125349339805204,-0.8198757877526837,,,,,,,-0.34779631612125317,-0.9343295882172005,-0.07788416446468206,0.9374284730653905,-0.34509795617142147,-0.04620885772877315,,,,,,,,,,,-1.9271464601650867
342,59.714444398880005,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7917527755580801,-0.10038573406741158,0.015402677737805875,0.5699922983763998,0.019491316281975268,0.04125702387077616,-0.8203820612144754,,,,,,,-0.34945773676237046,-0.9336146058345781,-0.07901302417492762,0.9368312206390513,-0.34681327554583047,-0.04547324423347566,,,,,,,,,,,-1.9289585966551563
343,59.89539098739624,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.793935888054837,-0.1028108134384177,0.00975473543975438,0.5707577536016488,0.024652035349449607,0.04153186756640999,-0.8196968755785125,,,,,,,-0.34725572771345764,-0.9336490045442125,-0.08782366357536038,0.9377443848137155,-0.34502138136009136,-0.039946403526732975,,,,,,,,,,,-1.926876214973372
344,60.06813383102417,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7882912690979729,-0.09907146610816277,0.02221711196648255,0.5700201058526284,0.016299530933214117,0.042112001149734665,-0.8203889221425898,,,,,,,-0.34962280843023125,-0.9339035487492862,-0.07475328393353418,0.9366491722108848,-0.3466073165658461,-0.050514317769199055,,,,,,,,,,,-1.9290120528643468
345,60.257136821746826,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7908546829697014,-0.09807771895767248,0.017292856741558026,0.5696445882552476,0.019645616076473915,0.04126579135087599,-0.8206194168460014,,,,,,,-0.35023818568097115,-0.9333014358590608,-0.07925681746270631,0.9365442034349456,-0.3476043550713908,-0.04534498150628189,,,,,,,,,,,-1.929801956349086
346,60.43679761886597,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.719169938282962,-0.06123618320283479,0.2054083982990467,0.565089974345062,-0.10798769042434783,0.046289608571126205,-0.8166206290254027,,,,,,,-0.33802395922302514,-0.9329256764517123,0.12405436392286147,0.91293084477074,-0.35706118606605824,-0.1976476209603398,,,,,,,,,,,-1.918410207393284
347,60.611857175827026,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7918050558932683,-0.10158586133292011,0.014692957736813013,0.5701378438912162,0.02225192448620252,0.042436395539088956,-0.8201505003067336,,,,,,,-0.3488953816394708,-0.9333090928843619,-0.08488904411063529,0.9370862587603715,-0.34628398259345067,-0.0442351335672092,,,,,,,,,,,-1.928537505832383
348,60.77613615989685,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7477773328184052,-0.07665834361809257,0.1282074825159438,0.5687993893362879,-0.057661277963466,0.04409619611992536,-0.8192667192081214,,,,,,,-0.34628486342857173,-0.9370821052214521,0.04431615319481917,0.926911533135042,-0.34904556035683787,-0.1378484912373971,,,,,,,,,,,-1.924767390857531
349,60.95671820640564,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7203912596563471,-0.06112381736896108,0.2055842408150807,0.5647411640221726,-0.10860937738055376,0.046129804987346874,-0.816788504997297,,,,,,,-0.3385428416077806,-0.9325684409409313,0.1253189824293594,0.9125279233474827,-0.35787891750142226,-0.19802896131409828,,,,,,,,,,,-1.9190245922440563
350,61.137653827667236,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7907469424171297,-0.10046119012111325,0.016160798841411465,0.5698571874042896,0.02130965813520374,0.04137342699467641,-0.8204248435856569,,,,,,,-0.34961736886766626,-0.9332866805143767,-0.0821198353658027,0.9368132948549299,-0.34710205100477715,-0.04360065104247139,,,,,,,,,,,-1.9292239506113817
351,61.2965567111969,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7940355015820598,-0.10394803742966781,0.009276885813903749,0.5704082708826066,0.02625919239462221,0.04057673537647211,-0.8199380390430029,,,,,,,-0.34788971864699425,-0.9332678535607964,-0.08935243236610803,0.9375299027647823,-0.3459758661098052,-0.03658389661352227,,,,,,,,,,,-1.9276062263512135
352,61.46341133117676,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7927534643457583,-0.10284930742893762,0.010771383783397454,0.5698615154908557,0.02613059925243491,0.04187886183580158,-0.8202567926427137,,,,,,,-0.34915008989034807,-0.9326769183825317,-0.09059790641083273,0.9370541974056494,-0.3470080281876059,-0.038921195996570505,,,,,,,,,,,-1.9289993496582125
353,61.63443470001221,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7521204918468518,-0.08077339191334182,0.1231845326148849,0.5675056395595515,-0.050308427572226574,0.04570062317490527,-0.8205594824415472,,,,,,,-0.3508128223666298,-0.9359425207412898,0.03069139181593931,0.926746014777288,-0.35169760421905993,-0.1321007921285363,,,,,,,,,,,-1.9294118464102807
354,61.82791471481323,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7928859899922269,-0.10218541956021653,0.010900403623976651,0.5696287179567029,0.025202494941687147,0.041951807249307506,-0.8204437846654907,,,,,,,-0.34977591585543466,-0.9325821020091069,-0.08914836902472083,0.9368112628490881,-0.3475263390950398,-0.04012606926047112,,,,,,,,,,,-1.9296211711726314
355,62.012694120407104,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7882665109066265,-0.10053460933802244,0.021278110050393678,0.5703126609649883,0.016948392770484086,0.042112125238072756,-0.8201724145772428,,,,,,,-0.3489124414510636,-0.9340819587373843,-0.07583536485037508,0.9369368900931228,-0.3459400753019346,-0.04974664091894965,,,,,,,,,,,-1.9282821240014771
356,62.170677185058594,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7529631142166684,-0.07931611431087246,0.11578634081641931,0.5692081063766445,-0.048502316560644666,0.04335500841802287,-0.8196157637383743,,,,,,,-0.34729931384673096,-0.9372695103534958,0.03015048197473373,0.9288582369823742,-0.34824494976037484,-0.12628472020157339,,,,,,,,,,,-1.9256543930368202
357,62.34979248046875,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7201221749639182,-0.06296452703861313,0.2075844002460452,0.5653477744108076,-0.10999171184469851,0.04629195153061067,-0.816174474311533,,,,,,,-0.3365674345884389,-0.9330283071528397,0.12720275164501726,0.9126613831789047,-0.35647789838446803,-0.19993175740077282,,,,,,,,,,,-1.9169943364078694
358,62.531384229660034,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7217696753293343,-0.06490577647328996,0.19872880102885188,0.5665667072782676,-0.10174545267940517,0.04682105840734849,-0.8163686774690345,,,,,,,-0.33730005812584923,-0.9345822866026593,0.11306909549847875,0.9155269674723213,-0.3536199093869543,-0.19173766326963002,,,,,,,,,,,-1.9171572354676123
359,62.704204082489014,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.794668438314637,-0.10378125096907032,0.008695440561290214,0.5698213187986986,0.027371954386989507,0.041530522896132356,-0.8202619437859606,,,,,,,-0.34910888151109704,-0.9325319419802383,-0.09223429967553262,0.9370790282937611,-0.3471577606209716,-0.03693756858067315,,,,,,,,,,,-1.9290116367684986
360,62.881473779678345,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7907809797789784,-0.10031364969275308,0.017254791730499104,0.5703826743306155,0.01992032687075625,0.04173068850367488,-0.8200764202425447,,,,,,,-0.3485335708016342,-0.9338521855557709,-0.08027730412123008,0.9371773413779105,-0.3458443089209286,-0.04572028865653648,,,,,,,,,,,-1.928006719121851
361,63.044273376464844,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7916594261104319,-0.10135656662585413,0.014510702193661157,0.569937643881022,0.022804132796553796,0.041800591418435264,-0.820307115763246,,,,,,,-0.34930210722949256,-0.9331413571585214,-0.08506024597535858,0.9369542621092433,-0.3468475852888369,-0.04258477773367332,,,,,,,,,,,-1.9289788153205836
362,63.21838593482971,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.755612550521153,-0.08341086016257579,0.1132054894516977,0.5684054273207796,-0.043106379184321586,0.045286263864927415,-0.8203695902281214,,,,,,,-0.3501142205317989,-0.9365093087131817,0.019244408927508436,0.9287008012651701,-0.34972884899487633,-0.12330674722069805,,,,,,,,,,,-1.9285585987593539
363,63.40189075469971,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7911612641162755,-0.09964703214641896,0.015949045984046187,0.5696711877115993,0.02001574133885066,0.041657914708042705,-0.8205721943449518,,,,,,,-0.3501482159798239,-0.9332450450201801,-0.08031134908236175,0.9365803012022285,-0.3474787120668659,-0.04556187068476481,,,,,,,,,,,-1.9297373263021176
364,63.603832483291626,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7616692579586921,-0.08608730430608945,0.1032413998561636,0.5693757612285973,-0.034543301949957424,0.04475482052044201,-0.8201310924821303,,,,,,,-0.3492360056314983,-0.9370174887364162,0.005695451927365512,0.9308335716206011,-0.3476164971310764,-0.11274587738075637,,,,,,,,,,,-1.927558019586876
365,63.77177333831787,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.757975114751671,-0.08520686433340072,0.11128174685978504,0.568187366107619,-0.041674306157776536,0.04554234730758239,-0.8205804432252027,,,,,,,-0.3508527384039087,-0.9362827728807808,0.016641068509994902,0.9286909899814207,-0.35017802319480473,-0.12209994757864293,,,,,,,,,,,-1.9293297907005222
366,63.93947505950928,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7448964403614878,-0.07476899269574329,0.13520411522209455,0.5685579666786651,-0.06604669905781478,0.043084056064746766,-0.8188549543006981,,,,,,,-0.3447593441395768,-0.9368241350141088,0.05917376685251359,0.925441896273715,-0.34977120527846395,-0.14566193936427174,,,,,,,,,,,-1.9234235119514167
367,64.12872004508972,anchor:10,direct,direct,0,0,0,2,1,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-0.7474692415878346,-0.07677444088077758,0.1269581458467621,0.5693084083130485,-0.059330832630228904,0.043550481090156135,-0.8188230236872208,,,,,,,-0.34473557704693425,-0.9374934372199507,0.0475755934029203,0.9271578920018466,-0.34798258364175844,-0.13887535699575676,,,,,,,,,,,-1.9231697667073318
