frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6648728847503662,none,direct,direct,0,0,0,2,0,0,0,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.8279221057891846,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3264882629986017,0.9711420078016281,-0.7462542603305948,-0.4051397797152558,-0.37645710916801123,0.5669086883892736,0.6105377489376816,1,-0.394214490509523,0.9996938341791871,-0.7909527090469055,-0.007473195000581892,0.9795216631051112,-0.1979247742218441,-0.03615586554782626,2,12|pelvis_fk,-0.3919302769352792,0.9953864030071481,-0.8432468689432023,-0.0029751533628482123,0.9813107929086792,-0.19037917094111986,-0.02785762831216569,0.043134844959953844,4.200407745585917,-0.32988189531052226,0.9725896375937308,-0.7961179508048919,-0.4051397797152558,-0.37645710916801123,0.5669086883892736,0.6105377489376816,,,,,,,,-0.3434564245582045,0.978380156762142,-0.9955727127020803,-0.4051397797152558,-0.37645710916801123,0.5669086883892736,0.6105377489376816,-0.3434564245582045,0.978380156762142,-0.9955727127020803,-0.4051397797152558,-0.37645710916801123,0.5669086883892736,0.6105377489376816,pelvis,0,0,,,,,,,,-0.3882836076982762,-0.9215398702114311,-0.00032802974065970926,0.0678726462384113,-0.028952595842055406,0.9972738094859419,,,,,,,,,,,,,,,,-1.969564683449779,
3,1.057755708694458,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.32681979061510447,0.9712352895123861,-0.7429828052183018,-0.40585450482536173,-0.3795121547295589,0.566490840212,0.6085563024744631,1,-0.39454073858429095,0.9993723938853658,-0.7879514227605254,-0.007861556083330248,0.9802069011206919,-0.19484024156577145,-0.03420390617913275,2,12|pelvis_fk,-0.39233522610241905,0.9953269537078783,-0.841359232601257,-0.0032310343608956604,0.9817047215269258,-0.1885177648668872,-0.026579173769943374,0.04434846281567907,3.7945666113921726,-0.33001930635467563,0.9726723143992724,-0.7928596340921056,-0.40585450482536173,-0.3795121547295589,0.566490840212,0.6085563024744631,,,,,,,,-0.3428173693129603,0.9784204139468176,-0.9923669495873206,-0.40585450482536173,-0.3795121547295589,0.566490840212,0.6085563024744631,-0.3428173693129603,0.9784204139468176,-0.9923669495873206,-0.40585450482536173,-0.3795121547295589,0.566490840212,0.6085563024744631,pelvis,0,0,,,,,,,,-0.3825052906509762,-0.9239509524050817,-0.0020833083679849002,0.06399031479142338,-0.028740497737725766,0.9975365774760753,,,,,,,,,,,,,,,,-1.9633034953823216,
4,1.2447588443756104,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3205593603851309,0.9695018835615434,-0.748145928776389,-0.40178138432325655,-0.3744276048200825,0.571048744358929,0.6101467196716494,1,-0.3877972325739552,0.9984673553842478,-0.7933130626859858,-0.005872097904773518,0.9787022265869587,-0.20249323744361966,-0.03322587740794728,2,12|pelvis_fk,-0.3875528186112619,0.9947650580928418,-0.8451423951437711,-0.0019293175478665707,0.9806327256877255,-0.19412717089431478,-0.025891631169767046,0.03703482369539295,4.11254093757834,-0.32369227839354486,0.9707493886392813,-0.7980320847300559,-0.40178138432325655,-0.3744276048200825,0.571048744358929,0.6101467196716494,,,,,,,,-0.3362239504272008,0.9757394089502327,-0.9975767085447236,-0.40178138432325655,-0.3744276048200825,0.571048744358929,0.6101467196716494,-0.3362239504272008,0.9757394089502327,-0.9975767085447236,-0.40178138432325655,-0.3744276048200825,0.571048744358929,0.6101467196716494,pelvis,0,0,,,,,,,,-0.39675137591996734,-0.9179240145115974,0.001961960378203245,0.06265836016827986,-0.024950101554757072,0.9977231190733381,,,,,,,,,,,,,,,,-1.9787721952890913,
5,1.4149203300476074,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3249511404190226,0.9711829776413974,-0.7456141582482595,-0.40307641780121656,-0.3768327259207645,0.5697229704181023,0.6090502730199203,1,-0.39231277026617317,0.9997911478370726,-0.7908245931321529,-0.006541805360682971,0.9793411935800017,-0.19943204985802082,-0.03278549724113512,2,12|pelvis_fk,-0.39140001344482367,0.9954373669698813,-0.8438854941814022,-0.0023445256041086074,0.9811042668686024,-0.1917886167885676,-0.025417458611001354,0.04155371339636786,3.97181976717055,-0.328031494653762,0.9724774914804487,-0.7955023898435869,-0.40307641780121656,-0.3768327259207645,0.5697229704181023,0.6090502730199203,,,,,,,,-0.34035291159271963,0.977655546836654,-0.9950553162248967,-0.40307641780121656,-0.3768327259207645,0.5697229704181023,0.6090502730199203,-0.34035291159271963,0.977655546836654,-0.9950553162248967,-0.40307641780121656,-0.3768327259207645,0.5697229704181023,0.6090502730199203,pelvis,0,0,,,,,,,,-0.3910529961753305,-0.9203681245441013,0.0002636389006293661,0.061607084694788004,-0.025890276781026622,0.9977646319065488,,,,,,,,,,,,,,,,-1.9725717597807104,
6,1.5754802227020264,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.32884502958237505,0.9701287055058584,-0.7454776585870768,-0.40692175236960076,-0.3773137570603078,0.5668852211024263,0.6088432986221837,1,-0.3966872317260035,0.9982592818438731,-0.790267236428291,-0.006175041105232213,0.9799820145772593,-0.1957465051473507,-0.03578303641452517,2,12|pelvis_fk,-0.3933417172203677,0.9943287070229403,-0.8422411985225291,-0.001987313203487601,0.9815814831448976,-0.18902233633717405,-0.027647764808946484,0.04389808048660304,3.9427828177694133,-0.3322308285221458,0.9714342888602691,-0.7953458029043073,-0.40692175236960076,-0.3773137570603078,0.5668852211024263,0.6088432986221837,,,,,,,,-0.3457740242812288,0.9766566222779117,-0.9948183801732295,-0.40692175236960076,-0.3773137570603078,0.5668852211024263,0.6088432986221837,-0.3457740242812288,0.9766566222779117,-0.9948183801732295,-0.40692175236960076,-0.3773137570603078,0.5668852211024263,0.6088432986221837,pelvis,0,0,,,,,,,,-0.38409803236297674,-0.9232903491798937,0.001905950198601682,0.06771597879541484,-0.02611166708821308,0.9973628863446112,,,,,,,,,,,,,,,,-1.9650278025609689,
7,1.7320349216461182,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3299062745400032,0.9709270774116987,-0.7437678011351785,-0.40649488305399806,-0.3788540135031213,0.5652060116919833,0.6097324912211378,1,-0.3977839451448739,0.9991446000823224,-0.7884488177707645,-0.00844280498913914,0.9801436997351202,-0.19479480317800082,-0.03608367454001564,2,12|pelvis_fk,-0.3957411450626944,0.9950650944767381,-0.8422978774143017,-0.003750372513108138,0.9817922610604825,-0.18792411741138398,-0.027466651104762346,0.04543174731109533,4.157469863292912,-0.3332785317127591,0.9724574848515145,-0.7936304698827391,-0.40649488305399806,-0.3788540135031213,0.5652060116919833,0.6097324912211378,,,,,,,,-0.34676756040378287,0.9785791146107778,-0.9930811448729815,-0.40649488305399806,-0.3788540135031213,0.5652060116919833,0.6097324912211378,-0.34676756040378287,0.9785791146107778,-0.9930811448729815,-0.40649488305399806,-0.3788540135031213,0.5652060116919833,0.6097324912211378,pelvis,0,0,,,,,,,,-0.38246309300698655,-0.923967407397519,-0.0024924996764710628,0.06744514345511862,-0.030608148796316823,0.9972533749512116,,,,,,,,,,,,,,,,-1.9632582124683586,
8,1.8908777236938477,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3280061746829237,0.9721438234861262,-0.740661277180615,-0.40530743599759733,-0.3782542530422642,0.5659312076129797,0.610222476339742,1,-0.39575970910542313,1.0005734539524531,-0.7853962152582216,-0.008619042885714825,0.9798576864962915,-0.19629599745643023,-0.03567222584104762,2,12|pelvis_fk,-0.3932490216444632,0.9963087460697523,-0.8392854046224332,-0.003728597052015941,0.9815658531605604,-0.18912868948161296,-0.027293081324254655,0.04652811177273631,4.18890927253108,-0.3313323567893648,0.973688598543603,-0.790526597620943,-0.40530743599759733,-0.3782542530422642,0.5659312076129797,0.610222476339742,,,,,,,,-0.34463708521512926,0.9798676987735103,-0.989987879382255,-0.40530743599759733,-0.3782542530422642,0.5659312076129797,0.610222476339742,-0.34463708521512926,0.9798676987735103,-0.989987879382255,-0.40530743599759733,-0.3782542530422642,0.5659312076129797,0.610222476339742,pelvis,0,0,,,,,,,,-0.38529920476098534,-0.9227871869646395,-0.00288624053769865,0.06652364212882231,-0.030895501149536753,0.9973064088065594,,,,,,,,,,,,,,,,-1.9663301052184503,
9,2.062999725341797,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3278705209212387,0.9717776898707081,-0.7435857050899035,-0.40558929388691883,-0.3777756663893946,0.5664977011013934,0.6098058914238168,1,-0.39562162249921407,1.0001479195801828,-0.7883620191544009,-0.0077472814124494825,0.9798342764007619,-0.19646931612444815,-0.035560908909973855,2,12|pelvis_fk,-0.3936728352443861,0.9952190113943771,-0.8414578568416707,-0.003017093887506175,0.9815117174938869,-0.18937382118414692,-0.027626100281965892,0.044867851150157984,4.046455781512608,-0.3312026903581417,0.9732354578038228,-0.7934532452287248,-0.40558929388691883,-0.3777756663893946,0.5664977011013934,0.6098058914238168,,,,,,,,-0.3445313681057537,0.9790665295362816,-0.99292340578401,-0.40558929388691883,-0.3777756663893946,0.5664977011013934,0.6098058914238168,-0.3445313681057537,0.9790665295362816,-0.99292340578401,-0.40558929388691883,-0.3777756663893946,0.5664977011013934,0.6098058914238168,pelvis,0,0,,,,,,,,-0.3855657411367181,-0.9226795749046155,-0.0012088488450681422,0.06664338873805993,-0.02915535866229389,0.9973508027764257,,,,,,,,,,,,,,,,-1.9666175258231147,
10,2.221707344055176,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.3260480677243207,0.9703168081354411,-0.7447099823665818,-0.40507819382123694,-0.37592349290141197,0.5683137421214287,0.6096004223188046,1,-0.39368985021670483,0.9987931471523134,-0.7895841105191059,-0.006065989638775617,0.9794579255814411,-0.19845623885879224,-0.03522069055860034,2,12|pelvis_fk,-0.3923688019481551,0.9948654484726127,-0.842814152742877,-0.0019357773058028846,0.9811621160109137,-0.1912155125063825,-0.02745510240611521,0.042355215954952716,3.960783329818721,-0.32937740282666117,0.9716099228760874,-0.7945822530392096,-0.40507819382123694,-0.37592349290141197,0.5683137421214287,0.6096004223188046,,,,,,,,-0.34269474323602306,0.9767823818386725,-0.9940713357297206,-0.40507819382123694,-0.37592349290141197,0.5683137421214287,0.6096004223188046,-0.34269474323602306,0.9767823818386725,-0.9940713357297206,-0.40507819382123694,-0.37592349290141197,0.5683137421214287,0.6096004223188046,pelvis,0,0,,,,,,,,-0.3891863687506531,-0.921156650055449,0.002096768300151075,0.06658670204680953,-0.0258622948129258,0.9974454134525552,,,,,,,,,,,,,,,,-1.97054541422337,
11,2.392638921737671,none,direct,direct,0,0,0,2,0,0,3,0,,,,,,,,0,1,8,-0.32655289732949466,0.9708338243004924,-0.7425026691998855,-0.40431791095760683,-0.3794337560871225,0.5675669434356537,0.6086253497346329,1,-0.3940827722834226,0.9991566306776667,-0.7876417279808122,-0.008087125714247407,0.9799719801075081,-0.19622031306277862,-0.03297128058473161,2,12|pelvis_fk,-0.39204972397519966,0.9945423775765305,-0.8415635916288149,-0.0032378630698038165,0.9815578987377925,-0.1894044058670044,-0.025682264432054232,0.045683600225299874,3.8536551409560715,-0.32962530460768186,0.972273303460291,-0.792387418505314,-0.40431791095760683,-0.3794337560871225,0.5675669434356537,0.6086253497346329,,,,,,,,-0.3419149337204307,0.9780312200994854,-0.991926415727028,-0.40431791095760683,-0.3794337560871225,0.5675669434356537,0.6086253497346329,-0.3419149337204307,0.9780312200994854,-0.991926415727028,-0.40431791095760683,-0.3794337560871225,0.5675669434356537,0.6086253497346329,pelvis,0,0,,,,,,,,-0.3851141032409896,-0.9228643742784544,-0.002911043202305207,0.06144814556374408,-0.028789583195972294,0.9976949861085699,,,,,,,,,,,,,,,,-1.966129554010449,
