frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,pelvis_link_pos_x,pelvis_link_pos_y,pelvis_link_pos_z,pelvis_link_quat_w,pelvis_link_quat_x,pelvis_link_quat_y,pelvis_link_quat_z,torso_link_n_tags,torso_link_tags_used,torso_link_pos_x,torso_link_pos_y,torso_link_pos_z,torso_link_quat_w,torso_link_quat_x,torso_link_quat_y,torso_link_quat_z,torso_link_residual_max_pos_m,torso_link_residual_max_rot_deg,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6516158580780029,direct,direct,direct,0,0,0,3,0,0,2,1,-0.22385329910911145,0.6358929345930601,-1.2731467811672863,0.5527852540672241,-0.28299132875779154,-0.3777792695117928,-0.6867511880301849,1,0,-1,,,,,,,,0,,,,,,,,1,9,-0.23776003023079426,1.0351317784809926,-1.007035999047252,0.06702519568186305,0.09472822035319864,0.8764846237349243,-0.46723537084511507,0.0,0.0,,,,,,,,-0.2310963882349879,0.8438298324513582,-1.1345474154797683,0.5527852540672241,-0.28299132875779154,-0.3777792695117928,-0.6867511880301849,,,,,,,,-0.2310963882349879,0.8438298324513582,-1.1345474154797683,0.5527852540672241,-0.28299132875779154,-0.3777792695117928,-0.6867511880301849,head,0,0,,,,,,,,-0.22868874146746804,-0.5454353449998878,0.8063508814101215,0.9730683748250478,-0.10342257282594118,0.2060138571684038,,,,,,,,,,,,,,,,-1.967809956923447,
97,17.5381076335907,direct,direct,direct,0,0,0,3,0,0,5,1,-0.2250260714102075,0.655003477700016,-1.2685190850045145,0.554155974790383,-0.279274919989495,-0.37463330365841657,-0.6888879171962317,1,1,8,-0.15225388778663462,0.7275877760424591,-0.7334866868434045,0.6525948586139161,0.5719210016626856,0.34308068456608354,0.3596136291153339,1,-0.08826833322484721,0.6882494653585851,-0.7754193247279871,0.04860340075024059,0.26091077329759194,0.9636050869790095,-0.03207045620099018,3,9|12|pelvis_fk,-0.1385584563872185,0.807537378624517,-0.8905243968641017,0.048791045282705316,0.20219315133292265,0.9621844890328686,-0.17589307126444895,0.2850104356186562,36.53294810406864,-0.1484071921186342,0.7232293354812941,-0.7831476063708617,0.6525948586139161,0.5719210016626856,0.34308068456608354,0.3596136291153339,-0.23263415422073966,0.8614245885954535,-1.1276913815770935,0.554155974790383,-0.279274919989495,-0.37463330365841657,-0.6888879171962317,-0.13302040944663251,0.7057955732366342,-0.9817912844806904,0.6525948586139161,0.5719210016626856,0.34308068456608354,0.3596136291153339,-0.18282728183368607,0.7836100809160438,-1.054741333028892,0.554155974790383,-0.279274919989495,-0.37463330365841657,-0.6888879171962317,fused,0,0,,,,,,,,-0.22983334933796284,-0.5542513387411807,0.7999888030689577,0.9727540823595984,-0.10512208678820151,0.2066369814966102,,,,,,,,,,,,,,,,-1.9638879364693822,
98,17.721985578536987,direct,direct,direct,0,0,0,3,0,0,5,1,-0.23136626375548702,0.6391610739217789,-1.2765888307442719,0.5538172245546397,-0.2832204720581561,-0.3788999048986713,-0.6852061792347826,1,1,8,-0.14971859118408148,0.7281442681320817,-0.7286023733976686,0.6515317770619624,0.5718032710510658,0.343766064357874,0.36107098428104245,1,-0.08558927333053643,0.6890980247658519,-0.7705883409418869,0.04851671296703255,0.25924899973705584,0.9640860483759723,-0.03121179304386399,3,9|12|pelvis_fk,-0.13987843208707681,0.8036195834764428,-0.8928257603563498,0.04875418364587231,0.20057437155970773,0.9621714108224597,-0.17781767979132534,0.28430362468317016,37.05729667491114,-0.1458503251882859,0.7238773917795196,-0.7782695686514548,0.6515317770619624,0.5718032710510658,0.343766064357874,0.36107098428104245,-0.23925470184296613,0.8473995398819508,-1.1384783176068052,0.5538172245546397,-0.2832204720581561,-0.3788999048986713,-0.6852061792347826,-0.13037726120510357,0.7068098863692714,-0.9769383496665993,0.6515317770619624,0.5718032710510658,0.343766064357874,0.36107098428104245,-0.18481598152403483,0.7771047131256111,-1.0577083336367021,0.5538172245546397,-0.2832204720581561,-0.3788999048986713,-0.6852061792347826,fused,0,0,,,,,,,,-0.2261452919875022,-0.544333549006608,0.8078114225100795,0.9735823887193764,-0.09944268770874798,0.20554436075147636,,,,,,,,,,,,,,,,-1.9645533190566946,
99,17.90689706802368,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22652291597752902,0.6930120621910532,-1.245102571478426,0.5584381904160514,-0.2733969202891737,-0.36139551135771797,-0.6948339339955517,1,1,8,-0.1507327893548438,0.7295560021228613,-0.7309259639710032,0.6510931613539537,0.5735596673731588,0.3427151661868168,0.36007404525520664,1,-0.08679249109516407,0.690413091421799,-0.7731097381064673,0.04744618652459234,0.2609318086425445,0.963721020084568,-0.030087307456202427,3,9|12|pelvis_fk,-0.13778896541704488,0.8187007934111401,-0.8770614836882911,0.046143223137426324,0.20203316537559227,0.9634134344404378,-0.16996457685791083,0.2930751734632284,35.49006504748971,-0.14694537418235665,0.725418403133227,-0.7806103253024341,0.6510931613539537,0.5735596673731588,0.3427151661868168,0.36007404525520664,-0.23244871483767537,0.8949046353493657,-1.0977788673049818,0.5584381904160514,-0.2733969202891737,-0.36139551135771797,-0.6948339339955517,-0.13179571349240804,0.7088680071746899,-0.9793477706281579,0.6510931613539537,0.5735596673731588,0.3427151661868168,0.36007404525520664,-0.1821222141650417,0.8018863212620277,-1.03856331896657,0.5584381904160514,-0.2733969202891737,-0.36139551135771797,-0.6948339339955517,fused,0,0,,,,,,,,-0.22680182292248235,-0.5784347698572216,0.7835650261077646,0.9736524491033456,-0.11508014371067907,0.19686916690681994,,,,,,,,,,,,,,,,-1.9444701905672983,
100,18.07525086402893,direct,direct,direct,0,0,0,3,0,0,5,1,-0.21019707748589928,0.6674168122121058,-1.26477349149068,0.5536175672476863,-0.27217165383103925,-0.3736222507310468,-0.6927023847543022,1,1,8,-0.14977595092943918,0.7277418607121713,-0.7320085565841383,0.6527276190671367,0.5706138204305186,0.3434751858131457,0.3610696885246115,1,-0.08557531066691308,0.6885578368276783,-0.7737564914085245,0.04985415067404188,0.25939828257994907,0.9639431569177063,-0.032259647962576236,3,9|12|pelvis_fk,-0.13341981586509344,0.8108785164206784,-0.886552001560984,0.05091227505423511,0.202145082360381,0.9624655214206578,-0.17379708283736556,0.2861934144833193,35.98414637618263,-0.14580710391863308,0.7233390059159285,-0.7816559444615284,0.6527276190671367,0.5706138204305186,0.3434751858131457,0.3610696885246115,-0.2193520214099212,0.8721608286852984,-1.1216089891859082,0.5536175672476863,-0.27217165383103925,-0.3736222507310468,-0.6927023847543022,-0.1299317158754087,0.7057275867309573,-0.9802454959710887,0.6527276190671367,0.5706138204305186,0.3434751858131457,0.3610696885246115,-0.17464186864266495,0.7889442077081279,-1.0509272425784983,0.5536175672476863,-0.27217165383103925,-0.3736222507310468,-0.6927023847543022,fused,0,0,,,,,,,,-0.23886036017126122,-0.5636056463696063,0.7907555903812209,0.9703631899277836,-0.1078280059868408,0.2162600304218932,,,,,,,,,,,,,,,,-1.971656573113501,
101,18.25265669822693,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22361487830632945,0.619247638228418,-1.2890956116337187,0.5511694237487531,-0.283547196102463,-0.3872205000008707,-0.6825492936674792,1,1,8,-0.15058264961117307,0.7290535790214252,-0.7320409784451585,0.6513800443634398,0.5731754566312904,0.3427285920890694,0.36015419737279114,1,-0.08661234994416227,0.6898889061468808,-0.7741590168508437,0.04781509650793558,0.26083635576643477,0.9637191452282954,-0.03038949122421389,3,9|12|pelvis_fk,-0.13940375864159954,0.7991256569892407,-0.9002167095759626,0.0503391698107154,0.20130304349711597,0.9616709941854698,-0.1792538747249176,0.27873728126418107,37.70771954801061,-0.14676728563206146,0.724877694018398,-0.7817199979820655,0.6513800443634398,0.5731754566312904,0.3427285920890694,0.36015419737279114,-0.23355945902035632,0.8295374499536838,-1.154264975652965,0.5511694237487531,-0.283547196102463,-0.3872205000008707,-0.6825492936674792,-0.13150582971561497,0.7081741540062889,-0.9804360761296937,0.6513800443634398,0.5731754566312904,0.3427285920890694,0.36015419737279114,-0.18253264436798566,0.7688558019799864,-1.0673505258913294,0.5511694237487531,-0.283547196102463,-0.3872205000008707,-0.6825492936674792,fused,0,0,,,,,,,,-0.2316265078137978,-0.5328100276443647,0.8139180765406284,0.9719911758389271,-0.09254510140708629,0.21602906817558648,,,,,,,,,,,,,,,,-1.9808762717102482,
102,18.420153617858887,direct,direct,direct,0,0,0,3,0,0,5,1,-0.23675431888695808,0.6617281624480809,-1.2615651106220789,0.5565659645604009,-0.2798847447590872,-0.370835933423848,-0.6887521812856601,1,1,8,-0.15193612969725545,0.7253894981045316,-0.737506349644371,0.6537382996008517,0.5694892664854769,0.34340430995460863,0.36108404963030405,1,-0.08766898366177958,0.6860975920444964,-0.7790500622688367,0.05096438639553506,0.25936960325070785,0.9638579628356205,-0.033284646719839696,3,9|12|pelvis_fk,-0.14207934143641532,0.8084488644927278,-0.8885765090702614,0.048983001300051406,0.20032045923196545,0.9626622994667402,-0.17536726143195025,0.28838633825729415,36.29420196540763,-0.14788718929382516,0.7208594696584902,-0.7871358260055772,0.6537382996008517,0.5694892664854769,0.34340430995460863,0.36108404963030405,-0.24356603414610756,0.8673223529367619,-1.119492490555677,0.5565659645604009,-0.2798847447590872,-0.370835933423848,-0.6887521812856601,-0.131691427680104,0.7027393558743248,-0.985653731450402,0.6537382996008517,0.5694892664854769,0.34340430995460863,0.36108404963030405,-0.18762873091310578,0.7850308544055433,-1.0525731110030394,0.5565659645604009,-0.2798847447590872,-0.370835933423848,-0.6887521812856601,fused,0,0,,,,,,,,-0.2237977134881829,-0.5590894030930036,0.7983317748822041,0.9742546853883299,-0.10543007514922823,0.19927947022439235,,,,,,,,,,,,,,,,-1.951552395748318,
103,18.58683681488037,direct,direct,direct,0,0,0,3,0,0,5,1,-0.21985736760765223,0.6845657632411879,-1.2532467057231522,0.5571215514264509,-0.2729483010601973,-0.3639833035404957,-0.6947164577209064,1,1,8,-0.15340378518298747,0.7283200351979371,-0.7338672140456004,0.6519629997190901,0.5730573081051359,0.3425216782821867,0.3594836137174203,1,-0.0894909745647774,0.6890149775598582,-0.7759417322596942,0.0479338135245939,0.2615075079123095,0.9635127999119165,-0.030971878089360447,3,9|12|pelvis_fk,-0.13737295897844617,0.8153527627547558,-0.8817271248767773,0.047150189838116814,0.20256237002596988,0.9630827195133475,-0.1709298722355647,0.2893518682143569,35.56187490106624,-0.149595238760485,0.7240823498883411,-0.7835415232744611,0.6519629997190901,0.5730573081051359,0.3425216782821867,0.3594836137174203,-0.22643800056181532,0.8870310493667268,-1.1067390158771024,0.5571215514264509,-0.2729483010601973,-0.3639833035404957,-0.6947164577209064,-0.13436105307047516,0.707131608649957,-0.9822387601899041,0.6519629997190901,0.5730573081051359,0.3425216782821867,0.3594836137174203,-0.18039952681614524,0.7970813290083419,-1.0444888880335033,0.5571215514264509,-0.2729483010601973,-0.3639833035404957,-0.6947164577209064,fused,0,0,,,,,,,,-0.23022960376907245,-0.5753857728226072,0.7848092392305707,0.9727802700852319,-0.1142634633598637,0.20159962071867105,,,,,,,,,,,,,,,,-1.9514155086487155,
104,18.749451875686646,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22360842932907923,0.6573086434507981,-1.2682757321034939,0.5545811812349047,-0.278082981898532,-0.37410097352399535,-0.6893170752323763,1,1,8,-0.14878861074094663,0.7291881657134214,-0.7270600567899275,0.6507810145073688,0.5736707043071939,0.34300829998263294,0.36018231538968143,1,-0.08484710430327704,0.69010071634748,-0.7692933973699293,0.04714216280361173,0.260630551721124,0.9638211670934387,-0.029968147396563064,3,9|12|pelvis_fk,-0.1373164895278879,0.8093686837928082,-0.8861626863213842,0.04804838464847358,0.20155333449174537,0.9626804510463661,-0.1741090326809499,0.28611617868316425,36.57231481031637,-0.14502601078268065,0.7250711034433998,-0.776748009452709,0.6507810145073688,0.5736707043071939,0.34300829998263294,0.36018231538968143,-0.23149943535101467,0.8633555321976768,-1.1269165737100841,0.5545811812349047,-0.278082981898532,-0.37410097352399535,-0.6893170752323763,-0.1299756109496168,0.7086028543633134,-0.9754998201038353,0.6507810145073688,0.5736707043071939,0.34300829998263294,0.36018231538968143,-0.18073752315031572,0.7859791932804951,-1.0512081969069598,0.5545811812349047,-0.278082981898532,-0.37410097352399535,-0.6893170752323763,fused,0,0,,,,,,,,-0.2302191371970374,-0.5565023271581284,0.7983134151045183,0.972626784152914,-0.10497635005699385,0.20730920065706543,,,,,,,,,,,,,,,,-1.9630479608929186,
105,18.933443546295166,direct,direct,direct,0,0,0,3,0,0,5,1,-0.23060544679703826,0.6888208558691707,-1.2476836831725195,0.5577416879033417,-0.2742203567841851,-0.36521468785043654,-0.6930697203587773,1,1,8,-0.15233535578181634,0.7270004816587666,-0.7320202142697328,0.6522873496831748,0.5716373722667968,0.34366724425908507,0.36006215198848357,1,-0.08829499217342644,0.6877636492654493,-0.773964258097718,0.04852244257288848,0.2600976628512014,0.9638270590987701,-0.03212753484348966,3,9|12|pelvis_fk,-0.1400489175699182,0.8164980400145185,-0.879291002264441,0.04772287251035754,0.20150568109915984,0.9630618242491362,-0.17213340930234827,0.2954963171292441,35.65974205465864,-0.14849426114188097,0.7226418855254333,-0.781681553676897,0.6522873496831748,0.5716373722667968,0.34366724425908507,0.36006215198848357,-0.23742626202488581,0.8918525389840148,-1.1019729693207883,0.5577416879033417,-0.2742203567841851,-0.36521468785043654,-0.6930697203587773,-0.13312988258213942,0.7052075009920997,-0.9803269113055534,0.6522873496831748,0.5716373722667968,0.34366724425908507,0.36006215198848357,-0.18527807230351262,0.7985300199880573,-1.0411499403131708,0.5577416879033417,-0.2742203567841851,-0.36521468785043654,-0.6930697203587773,fused,0,0,,,,,,,,-0.2274548109997713,-0.5728091473248599,0.7874985648837876,0.9734063553455454,-0.11108488270607955,0.2003502338583047,,,,,,,,,,,,,,,,-1.9487885929390176,
106,19.11944270133972,direct,direct,direct,0,0,0,3,0,0,5,1,-0.2161381086510168,0.6601505102477907,-1.2680905048506912,0.553924099053816,-0.2733168575786986,-0.37567964432211004,-0.6908913030953107,1,1,8,-0.1516453263583506,0.7275833944364065,-0.7314386199176863,0.6522470684511839,0.5718464138130686,0.34318412771913875,0.3602639243493905,1,-0.08759217235987637,0.6883544759600227,-0.7733705339930178,0.048740225634183405,0.26032271509786176,0.9637707671663908,-0.031660429003931824,3,9|12|pelvis_fk,-0.13655300392000613,0.8087258828895939,-0.8881607685501041,0.050786590006732135,0.20221552530251144,0.962380613569568,-0.17422157796202878,0.2856263905895689,36.273290254607225,-0.14777207877716528,0.7232632360542556,-0.7811008206817279,0.6522470684511839,0.5718464138130686,0.34318412771913875,0.3602639243493905,-0.22577099296277703,0.8656258067990839,-1.126009154748032,0.553924099053816,-0.2733168575786986,-0.37567964432211004,-0.6908913030953107,-0.13227908845242398,0.7059826025256518,-0.9797496237378942,0.6522470684511839,0.5718464138130686,0.34318412771913875,0.3602639243493905,-0.1790250407076005,0.7858042046623679,-1.052879389242963,0.553924099053816,-0.2733168575786986,-0.37567964432211004,-0.6908913030953107,fused,0,0,,,,,,,,-0.23693197570144697,-0.5600435255375694,0.7938604968088908,0.9707618449071788,-0.10406579465886165,0.2163140098431692,,,,,,,,,,,,,,,,-1.9710225720417098,
107,19.297292470932007,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22923484601490848,0.6805238597018979,-1.2532776878483063,0.5581649788356298,-0.27407326496306195,-0.3676044644454726,-0.6915219877586437,1,1,8,-0.15418370419059202,0.7286007425842149,-0.7337368977331538,0.6514135009469677,0.5731620660515765,0.3442419452081186,0.35866862140816536,1,-0.09037551458067182,0.6893309945992304,-0.7760027448428507,0.04633905554771907,0.26083250019112997,0.9637430668074141,-0.03191237934767236,3,9|12|pelvis_fk,-0.14152216403725265,0.814938817554679,-0.882828283661411,0.04693600062634918,0.2015694030817977,0.9630105713895085,-0.17256137162906257,0.2913012746632504,35.87808130171158,-0.15055018840917034,0.7243165359785495,-0.7834203269306853,0.6514135009469677,0.5731620660515765,0.3442419452081186,0.35866862140816536,-0.23706297058407463,0.8841161937518,-1.108402286272184,0.5581649788356298,-0.27407326496306195,-0.3676044644454726,-0.6915219877586437,-0.13601612528348364,0.7071797095558877,-0.9821540437208116,0.6514135009469677,0.5731620660515765,0.3442419452081186,0.35866862140816536,-0.18653954793377914,0.7956479516538438,-1.045278164996498,0.5581649788356298,-0.27407326496306195,-0.3676044644454726,-0.6915219877586437,fused,0,0,,,,,,,,-0.2266714036678167,-0.5704655997522151,0.7894232541916963,0.9734678228944889,-0.10663762824235645,0.2024569436495307,,,,,,,,,,,,,,,,-1.9490114388796556,
108,19.482049465179443,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22433278039534102,0.6735219607013971,-1.2599634365244685,0.5561187219647874,-0.27580086388513864,-0.3674580341431819,-0.6925607870101301,1,1,8,-0.15112327141632353,0.7278895920152988,-0.7325584586630931,0.6519629195792158,0.5729104772242855,0.3422091153783836,0.36001508014572176,1,-0.08714617275407044,0.6886290869593906,-0.7745768307105123,0.048429203561134115,0.2613246006396979,0.9635487961638034,-0.030623238793796047,3,9|12|pelvis_fk,-0.13754155018828004,0.8126425049295292,-0.884585230479157,0.047612313436343104,0.20255323470890213,0.9628159068931013,-0.17231013943414633,0.2885306348832547,35.97579194088953,-0.14725714190208156,0.7236733192998677,-0.7822301416119143,0.6519629195792158,0.5729104772242855,0.3422091153783836,0.36001508014572176,-0.23100349488185815,0.8774544853313897,-1.1155091982125487,0.5561187219647874,-0.27580086388513864,-0.3674580341431819,-0.6925607870101301,-0.1317926238451137,0.7068082284381433,-0.9809168734071992,0.6519629195792158,0.5729104772242855,0.3422091153783836,0.36001508014572176,-0.1813980593634859,0.7921313568847665,-1.048213035809874,0.5561187219647874,-0.27580086388513864,-0.3674580341431819,-0.6925607870101301,fused,0,0,,,,,,,,-0.22933170112092574,-0.5676015529935539,0.7907183113475299,0.9729825260264505,-0.1114131204477592,0.20221800275761964,,,,,,,,,,,,,,,,-1.9547775283379518,
109,19.65462613105774,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22763639315323692,0.6782023336941057,-1.2566488334659454,0.5566262509443352,-0.2733562008402768,-0.3703914549111119,-0.6915589449574446,1,1,8,-0.1494757118008132,0.727257792210807,-0.7304510213047397,0.6527317185289527,0.5709646035025132,0.34327050824431404,0.36070220867517355,1,-0.0853294215840771,0.6880268996990727,-0.7722384658803896,0.04959940772864956,0.259861802555989,0.9638345194754767,-0.03216770729778994,3,9|12|pelvis_fk,-0.1390795383941489,0.8140358213978551,-0.8822715335082276,0.04957802087750681,0.20118704302514015,0.9628542137162125,-0.17314028039022095,0.29359790261426144,35.93713978614314,-0.1455310655096218,0.7228684583904,-0.7801015350407567,0.6527317185289527,0.5709646035025132,0.34327050824431404,0.36070220867517355,-0.2362002336923933,0.8823547142069514,-1.1126055546704454,0.5566262509443352,-0.2733562008402768,-0.3703914549111119,-0.6915589449574446,-0.12975248034485623,0.7053111231087722,-0.9787035899848251,0.6527317185289527,0.5709646035025132,0.34327050824431404,0.36070220867517355,-0.18297635701862475,0.7938329186578619,-1.0456545723276354,0.5566262509443352,-0.2733562008402768,-0.3703914549111119,-0.6915589449574446,fused,0,0,,,,,,,,-0.23088720844364904,-0.5673821238009558,0.7904230655593342,0.9723773275537726,-0.10595477377696774,0.20798057306694342,,,,,,,,,,,,,,,,-1.9572661594075675,
110,19.831424474716187,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22566960383171197,0.6920952473517228,-1.2472814850844005,0.5588052900975969,-0.27228443385249773,-0.36125966063868065,-0.6950462520119007,1,1,8,-0.15210726907919803,0.7278149335256823,-0.7347640680730971,0.652383891420535,0.5708997324259457,0.34355814174414884,0.3611600157441166,1,-0.08791498301816907,0.6886799541475627,-0.7765708115403082,0.04954301649727836,0.2592827331791078,0.9640008906673729,-0.03194114249731088,3,9|12|pelvis_fk,-0.13800142635808405,0.8172716397556987,-0.8790489091155853,0.04758601392026762,0.20119276943982814,0.9634439248093913,-0.17039027129560055,0.2928190556337727,35.308395232579436,-0.14815949654898217,0.723451239671313,-0.7844165933663289,0.652383891420535,0.5708997324259457,0.34355814174414884,0.3611600157441166,-0.2319813709484101,0.8937183249407283,-1.0996051627459755,0.5588052900975969,-0.27228443385249773,-0.36125966063868065,-0.6950462520119007,-0.13236840642811873,0.7059964642538357,-0.9830266945392556,0.652383891420535,0.5708997324259457,0.34355814174414884,0.3611600157441166,-0.18217488868826442,0.799857394597282,-1.0413159286426157,0.5588052900975969,-0.27228443385249773,-0.36125966063868065,-0.6950462520119007,fused,0,0,,,,,,,,-0.22719566968113122,-0.580060280632018,0.7822481693882363,0.9735218093150116,-0.11445621070833217,0.19787638216400294,,,,,,,,,,,,,,,,-1.944106278497677,
111,20.014765977859497,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22429043363283413,0.6289045546159814,-1.2837733004878156,0.5521834462324416,-0.2837274951953242,-0.38182665602275706,-0.6846901159849841,1,1,8,-0.15014616056284424,0.7264015923746291,-0.733355068524311,0.6532657577915952,0.5707536861981464,0.3425376984356585,0.3607658583328011,1,-0.08597430481492095,0.6870938593038931,-0.7750309014578889,0.05037011574529568,0.26035794361064113,0.9636615003791006,-0.03214195584815293,3,9|12|pelvis_fk,-0.13786104409090333,0.7997284405542913,-0.8978653371630312,0.05050958532643745,0.20140617418414647,0.9616915404738838,-0.17897965183680767,0.28070354124608965,37.223577472509135,-0.1461290277843311,0.7219927698593666,-0.7829980431357171,0.6532657577915952,0.5707536861981464,0.3425376984356585,0.3607658583328011,-0.232576907229154,0.8379558363590979,-1.1469197438774823,0.5521834462324416,-0.2837274951953242,-0.38182665602275706,-0.6846901159849841,-0.1300604966702785,0.7043574797983165,-0.9815699415813415,0.6532657577915952,0.5707536861981464,0.3425376984356585,0.3607658583328011,-0.18131870194971625,0.7711566580787073,-1.064244842729412,0.5521834462324416,-0.2837274951953242,-0.38182665602275706,-0.6846901159849841,fused,0,0,,,,,,,,-0.22918430035410328,-0.539479654267471,0.8102075407589407,0.9728185371160437,-0.09860369291468665,0.20952662262105534,,,,,,,,,,,,,,,,-1.9725185125688287,
112,20.191930770874023,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22455001225903912,0.6687358000945286,-1.2604168833245541,0.5569487127269199,-0.2750890764831131,-0.3674434074410734,-0.6921845662246365,1,1,8,-0.15133385519207687,0.7279882360227186,-0.7345974074241338,0.6521254621162549,0.5726555739176755,0.34265144229678857,0.35970538557632026,1,-0.08737721356287786,0.6886939134731968,-0.7766153108331372,0.04826191573905573,0.2612121040804106,0.9635689319535197,-0.031207972459523708,3,9|12|pelvis_fk,-0.13753169601540047,0.8101702818043871,-0.8865225727850534,0.04781933416285721,0.2023497740827258,0.9627529200889074,-0.17284297807308407,0.28598855614519453,35.882294231465416,-0.1474986769468292,0.7237204730978778,-0.78426709241855,0.6521254621162549,0.5726555739176755,0.34265144229678857,0.35970538557632026,-0.23166737210688892,0.8725103814066331,-1.1157612121606735,0.5569487127269199,-0.2750890764831131,-0.3674434074410734,-0.6921845662246365,-0.13215796396583845,0.7066494213985145,-0.9829458323962147,0.6521254621162549,0.5726555739176755,0.34265144229678857,0.35970538557632026,-0.1819126680363637,0.7895799014025737,-1.049353522278444,0.5569487127269199,-0.2750890764831131,-0.3674434074410734,-0.6921845662246365,fused,0,0,,,,,,,,-0.22826826278298967,-0.5688632710309592,0.7901190917057967,0.9731819414820518,-0.10958694743984006,0.20225629711838963,,,,,,,,,,,,,,,,-1.9523978058517137,
113,20.38418960571289,direct,direct,direct,0,0,0,3,0,0,5,1,-0.22661397396542057,0.642020313609212,-1.275645998352219,0.5534651788351513,-0.28023280783409893,-0.3796367953007029,-0.6863102599292854,1,1,8,-0.15220497029502034,0.7270917783864191,-0.7334777590232671,0.6521493419061819,0.5721274733741011,0.34310852571076483,0.3600665627998338,1,-0.08818675839937053,0.6878496652481789,-0.7754506681686817,0.04848995281057496,0.26055086338484207,0.9637259518954407,-0.03153191572150578,3,9|12|pelvis_fk,-0.1405856862862379,0.8039171274971092,-0.8939436965066528,0.04952678687260494,0.2014018106608804,0.9620887667522875,-0.1771146886445529,0.2831747331910221,36.950721852232185,-0.14835343448858834,0.722789555930011,-0.783143205300003,0.6521493419061819,0.5721274733741011,0.34310852571076483,0.3600665627998338,-0.23550852177450723,0.8498441779916732,-1.1369732598186044,0.5534651788351513,-0.28023280783409893,-0.3796367953007029,-0.6863102599292854,-0.13294729126286037,0.7055806661043789,-0.981804990406947,0.6521493419061819,0.5721274733741011,0.34310852571076483,0.3600665627998338,-0.18422790651868381,0.777712422048026,-1.0593891251127756,0.5534651788351513,-0.28023280783409893,-0.3796367953007029,-0.6863102599292854,fused,0,0,,,,,,,,-0.23029173846078238,-0.546924291287812,0.8048847959776818,0.9724710317048316,-0.09910439894157279,0.21089905311634097,,,,,,,,,,,,,,,,-1.9693309272531456,
