frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.53171706199646,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6965863189291249,0.9952695200745836,-0.2832792406012701,-0.19645542295803797,0.15542086343747483,0.09815526385074277,0.9631278036569806,,,,,,,-0.8744992439974564,-0.3479126083429253,0.3379465774407243,0.4089341117773878,-0.9035416219375391,0.12800558445364943,,,,,,,,,,,-2.7629479254469973
2,0.6293139457702637,direct,direct,direct,0,0,0,3,0,0,7,1,-0.37272542455827523,0.8724270456922324,-1.3128003005436397,0.7105742818285653,-0.03567615960905201,0.0012362058549096231,0.7027160688602848,1,0,-1,,,,,,,,0,,,,,,,,-0.3848213218307554,0.8855366772978662,-1.0634374588283229,0.7105742818285653,-0.03567615960905201,0.0012362058549096231,0.7027160688602848,,,,,,,,-0.3848213218307554,0.8855366772978662,-1.0634374588283229,0.7105742818285653,-0.03567615960905201,0.0012362058549096231,0.7027160688602848,head,1,5,0.6643534933588437,0.999992375877625,-0.2549348776648507,-0.19938428310515743,0.023073608081825174,0.10814909987453802,0.9736617936722464,0.012377196721263896,0.9985757257647997,-0.05189725344009946,-0.9987521380743576,0.00983467640219386,-0.048963719547878405,-0.9194270325214577,-0.3832749375466305,0.08805824275678638,0.3932564973262598,-0.8970993596939398,0.201400263523675,0.08531946199818152,-1.0863272487642863,0.7616810497249256,-0.3986789591222895,0.9101986704481033,0.1122206214012069,-0.9014063516791826,-0.4114497554394825,0.13481723888738387,1.5584021110989306,-2.7466344163884897
3,0.7247769832611084,direct,direct,direct,0,0,0,3,0,0,6,1,-0.3296518716702312,0.9333351670795663,-1.2860679479907218,0.7133540246305184,-0.028385743991569127,-0.021900214755773417,0.6998861805144733,1,0,-1,,,,,,,,0,,,,,,,,-0.34739656981004347,0.9357958806098925,-1.0367106329248736,0.7133540246305184,-0.028385743991569127,-0.021900214755773417,0.6998861805144733,,,,,,,,-0.34739656981004347,0.9357958806098925,-1.0367106329248736,0.7133540246305184,-0.028385743991569127,-0.021900214755773417,0.6998861805144733,head,1,4,0.6785519121154604,1.0389983434554029,-0.22019534000865756,-0.20086516790436082,0.030817501146162538,0.17682718164694583,0.9630345859711671,0.01935942983702577,0.9997765550853974,-0.008488367214034663,-0.9972899395277263,0.018707167725814117,-0.07115348475276471,-0.9174069318917183,-0.37598146387145515,0.13039348197705858,0.3977789513637652,-0.8567706643071021,0.3282010582473961,0.11611029879010515,-1.0793353821607938,0.742611466918849,-0.3947647556126652,0.898609204690454,0.19147397988150372,-0.8516643406620484,-0.43608134786456926,0.29069040040789024,1.5514349898601647,-2.7526404244941904
4,0.8091375827789307,direct,direct,direct,0,0,0,3,0,0,6,1,-0.3775823905511911,0.8820775111585891,-1.3048706901872835,0.7110688625904182,-0.03129424703201218,0.0014455416557972785,0.7024241262701543,1,0,-1,,,,,,,,0,,,,,,,,-0.38805936778505545,0.8937113851472076,-1.0553613999312732,0.7110688625904182,-0.03129424703201218,0.0014455416557972785,0.7024241262701543,,,,,,,,-0.38805936778505545,0.8937113851472076,-1.0553613999312732,0.7110688625904182,-0.03129424703201218,0.0014455416557972785,0.7024241262701543,head,1,4,0.6781088411736838,0.983190150229172,-0.24736688865489162,-0.19038967348485217,0.09518088202151946,0.09097559981045615,0.9728390474107548,0.013196514485863738,0.9988533747706311,-0.0460194275795168,-0.9990343233213168,0.011242033872619218,-0.042473962616231965,-0.9093847438558741,-0.3531187415149046,0.21983298668106352,0.3877552928444884,-0.9109504249389185,0.1407663176142978,0.06626242578998909,-1.0984514405419368,0.7658916066568482,-0.3748311438125953,0.8951996213055089,0.24107934719219498,-0.9112668732190725,-0.4036006854465677,0.08184847268334242,1.557585432092075,-2.7712085556037236
5,0.8888864517211914,direct,direct,direct,0,0,0,3,0,0,7,1,-0.3490821877925274,0.9492934239635935,-1.2659737175415637,0.7129597354433809,-0.019734456297104852,-0.021900445093176346,0.7005849965392371,1,0,-1,,,,,,,,0,,,,,,,,-0.36380208756069454,0.9486567987090396,-1.0164082566718746,0.7129597354433809,-0.019734456297104852,-0.021900445093176346,0.7005849965392371,,,,,,,,-0.36380208756069454,0.9486567987090396,-1.0164082566718746,0.7129597354433809,-0.019734456297104852,-0.021900445093176346,0.7005849965392371,head,1,5,0.693445581438763,0.9955626815004348,-0.223401573415049,-0.20056190592934034,0.06980147699647783,0.04233817502732338,0.9762736064415838,0.017402066257675677,0.9998421743295892,0.003576943086224686,-0.9981134008232752,0.01758242771754899,-0.05882599198102702,-0.9098053513982011,-0.38569605613238417,0.15327352951870127,0.3975171247333547,-0.9159648016506924,0.054668251121966764,0.06813331359870423,-1.1010777519139898,0.7292585487694435,-0.40091942570865635,0.8922909729250122,0.2075582658579916,-0.9087070743257427,-0.4160879682720597,0.03350008551600754,1.5533932707571927,-2.74062653653088
6,0.9663844108581543,direct,direct,direct,0,0,0,3,0,0,6,1,-0.3553606453321924,0.9043852730151514,-1.2982382366503564,0.7114426456952161,-0.03113021380255081,-0.010838049728028328,0.701970660606903,1,0,-1,,,,,,,,0,,,,,,,,-0.3701422190924402,0.9116549573858863,-1.0487815134170062,0.7114426456952161,-0.03113021380255081,-0.010838049728028328,0.701970660606903,,,,,,,,-0.3701422190924402,0.9116549573858863,-1.0487815134170062,0.7114426456952161,-0.03113021380255081,-0.010838049728028328,0.701970660606903,head,1,4,0.7010521404421496,1.0055204650322191,-0.2525418493001117,-0.20260289470716514,0.08848852433420783,0.08072122108368557,0.9719083972186836,0.01423945665040299,0.9994985095756599,-0.028283691950251964,-0.9981489463547156,0.012536202871432471,-0.05951070919203803,-0.9022436962348639,-0.37953710586111195,0.20471418582751635,0.4081087128057144,-0.9048723030460725,0.12105120285300787,0.08655106326136708,-1.1154195913625053,0.7339030867835583,-0.39798430460726836,0.8836329542154344,0.24657918709974813,-0.9020310468578966,-0.42590078737925985,0.07034564531065776,1.5565506893499281,-2.7434044456279567
7,1.0418872833251953,direct,direct,direct,0,0,0,3,0,0,6,1,-0.31315990108824143,0.941932021917345,-1.2871570001154993,0.7133592778450214,-0.03148582911893735,-0.028334640284781023,0.69951721310991,1,0,-1,,,,,,,,0,,,,,,,,-0.33427873007288333,0.9432520917754226,-1.0380541047531868,0.7133592778450214,-0.03148582911893735,-0.028334640284781023,0.69951721310991,,,,,,,,-0.33427873007288333,0.9432520917754226,-1.0380541047531868,0.7133592778450214,-0.03148582911893735,-0.028334640284781023,0.69951721310991,head,1,4,0.7068184521479572,1.0051451008337522,-0.22613131998779434,-0.20045463118078663,0.08471151409470096,0.06144154699300306,0.9740979604336849,0.019745633445754997,0.9997984672528006,-0.003624201812368168,-0.9962299086841891,0.019368622255276958,-0.08456255385823738,-0.9052838004359163,-0.3801152818371854,0.18966711149311388,0.4009345077335776,-0.9120857542825624,0.0857385405943108,0.07949508690367302,-1.104631632677992,0.7213890649746406,-0.39860147013719166,0.8784697532034107,0.26345352666306415,-0.9042959670835704,-0.4243390624236126,0.04674573796441862,1.5510492803152451,-2.7440622404334363
8,1.1223280429840088,direct,direct,direct,0,0,0,3,0,0,6,1,-0.3504008517931892,0.9455632758538991,-1.2690306927296933,0.7125485216539786,-0.01950891643146144,-0.022923148674650617,0.7009768439279858,1,0,-1,,,,,,,,0,,,,,,,,-0.36540542897736783,0.9444795024296292,-1.0194837270124382,0.7125485216539786,-0.01950891643146144,-0.022923148674650617,0.7009768439279858,,,,,,,,-0.36540542897736783,0.9444795024296292,-1.0194837270124382,0.7125485216539786,-0.01950891643146144,-0.022923148674650617,0.7009768439279858,head,1,4,0.6961510059999169,1.000893415182722,-0.23049881711811934,-0.2049899681429213,0.0710250536357037,0.04168858332590606,0.9752930927352498,0.01621198706320047,0.9998544392927955,0.005317114062392019,-0.9980656161254364,0.016501732912861243,-0.05993929194631488,-0.9058691094336189,-0.393928732286182,0.1556319711799069,0.40577246775305814,-0.9124823499620862,0.05219832776308377,0.07781076305417922,-1.105863246862097,0.7235977795898001,-0.40772981708189443,0.8882878339522438,0.21142639455563622,-0.9054936059255159,-0.42317381886837,0.0317056564727245,1.5545834002803678,-2.7313979145827783
9,1.203704833984375,direct,direct,direct,0,0,0,3,0,0,6,1,-0.3857036935873276,0.8601298509348979,-1.317368447793183,0.710646014788326,-0.03407998219424565,0.010241968299313581,0.7026492002162005,1,0,-1,,,,,,,,0,,,,,,,,-0.39403762272566434,0.875837508117173,-1.0680016193436852,0.710646014788326,-0.03407998219424565,0.010241968299313581,0.7026492002162005,,,,,,,,-0.39403762272566434,0.875837508117173,-1.0680016193436852,0.710646014788326,-0.03407998219424565,0.010241968299313581,0.7026492002162005,head,1,4,0.7052203447454986,1.0049796787276455,-0.3148520662490185,-0.2023696272075682,0.20374011423050106,0.13076975022071527,0.9489129424053737,0.01235840704177951,0.9979716156611455,-0.06244937237532929,-0.9993678000502438,0.010245312498347342,-0.034044585392490834,-0.8350729996744249,-0.3307762291182989,0.4395909137653294,0.43734840450974966,-0.8838916128221634,0.16571659499100164,0.09543158116452655,-1.1228805790183876,0.7227115933657647,-0.3678776365016085,0.8161904703301994,0.44553244629786387,-0.8870427086648308,-0.45176941142754834,0.09518209864763348,1.5584134341571028,-2.7644489124122456
10,1.282691478729248,direct,direct,direct,0,0,0,3,0,0,7,1,-0.3852742199082862,0.8912604179713033,-1.295746011644579,0.7114634635695753,-0.02438617928592343,0.002377381132216622,0.7022958082776591,1,0,-1,,,,,,,,0,,,,,,,,-0.39299166574721606,0.9007701681622162,-1.0460461804851855,0.7114634635695753,-0.02438617928592343,0.002377381132216622,0.7022958082776591,,,,,,,,-0.39299166574721606,0.9007701681622162,-1.0460461804851855,0.7114634635695753,-0.02438617928592343,0.002377381132216622,0.7022958082776591,head,1,5,0.6875755311163962,0.9908925101822744,-0.2642772884169182,-0.2006530505898489,0.07892889036774585,0.05227830961839055,0.9750772081726389,0.013549891469163366,0.9991996659301934,-0.037635462613926564,-0.9994315669002779,0.012371823870928922,-0.03136050154831518,-0.9070171671086078,-0.3830518948239839,0.1749031287371132,0.3995569706979084,-0.9140106632648624,0.0702761311174502,0.07526954837176314,-1.103354653510265,0.7509015299888959,-0.4016178696796865,0.8962774881130541,0.18812163898846063,-0.9105100705075023,-0.41284172295132104,0.02308946285662104,1.5572364133537084,-2.741993799667433
