frame_idx,t_sec,origin_visible,origin_held_frames,origin_source,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_margin,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_margin_max,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
11,1.5459480285644531,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.450312160944433,1.0613156816420999,-0.18787140741904756,0.9563537253908083,0.07985790114189029,-0.05338797077593438,0.2759709987168265
12,1.6414082050323486,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44576527322597864,1.0620389020066319,-0.182810820465205,0.9565923462046803,0.08083780819347046,-0.054322237892269754,0.2746733085312011
13,1.7397751808166504,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4548365441525572,1.060190717360539,-0.19157840868006334,0.9560704221405778,0.07868676256103284,-0.05367288678497642,0.2772308830736004
14,1.8373034000396729,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45315568482204843,1.060979688129199,-0.19024560493833476,0.9562477377893785,0.07905067824898863,-0.05381622944107277,0.27648701179226604
15,1.9397828578948975,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4526696574382103,1.061625221564474,-0.1929395104343265,0.9563811472320343,0.0783054434689737,-0.053985285642182045,0.27620453956515156
16,2.040017604827881,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4544949364324447,1.0607671377159609,-0.1943684086745397,0.9562684805338066,0.07804088282200287,-0.054108753938496776,0.2766450008461208
17,2.1364710330963135,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4534425868803245,1.0620915978491023,-0.1920196502497999,0.9563143511587575,0.07895357568761423,-0.054366330425277255,0.27617656810459945
18,2.2272512912750244,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45412047838408875,1.0603290263828669,-0.19267935620833293,0.9560906394542433,0.07821025833706496,-0.05371415267140851,0.27728799909411594
19,2.3218801021575928,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45109238675360414,1.0593997191505127,-0.1861180657680876,0.9561329762121603,0.07942812047270585,-0.05340053986166549,0.2768560778099926
20,2.4171805381774902,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45286783613173015,1.0617612566552703,-0.19193511142154013,0.9563102117058119,0.07942963813740918,-0.053774687602455504,0.27617022747900216
21,2.5118560791015625,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45144142327369535,1.059311993044668,-0.1879596009721957,0.9561914740907685,0.07909440489204272,-0.05351352935177825,0.27672774014762797
22,2.605772018432617,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4511847842084721,1.060908232129076,-0.18613050071179243,0.9561933555587968,0.08041879603990873,-0.05406526478742945,0.27623184315383564
23,2.6994152069091797,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45146715497914763,1.0596212327048058,-0.18653505287150293,0.9561114562638929,0.08003077582972883,-0.05374544340171358,0.27669005300983074
24,2.79313588142395,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44941891121128225,1.0609585881847436,-0.1859552832726953,0.9563562935397748,0.08027353660883207,-0.053847313005955626,0.2757521822383521
25,2.8879904747009277,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45207852357308553,1.0615823618496278,-0.18918434939244508,0.9562096949605964,0.07995697454479384,-0.05453882801857147,0.27621625173651004
26,2.9825613498687744,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44938998370807537,1.0605215142834605,-0.18489460531621632,0.9561701661451532,0.08027437988167625,-0.053881789221675844,0.27638992401828494
27,3.0774588584899902,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4503852368777082,1.0620890293227538,-0.19037912719566116,0.9565598447095072,0.0793197476449692,-0.05462584530175563,0.27516841778796236
28,3.1751930713653564,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4503486535981871,1.0600447604851644,-0.185679437602479,0.9563131870014389,0.08028409809610829,-0.05325117017161349,0.2760142475224774
29,3.2701923847198486,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.456112007267337,1.0593668169757744,-0.19411342484553978,0.95590391221902,0.07838258298181378,-0.05375505122271248,0.2778745683892552
30,3.3635165691375732,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.449541509546102,1.0618254702065613,-0.1883617149685663,0.9565246699443936,0.08019649976551038,-0.054003266382813976,0.27515945274170833
31,3.4577062129974365,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4533025819083937,1.060235448462138,-0.1882305535936586,0.956021418916548,0.07950566436833269,-0.05374259635897798,0.2771527182669086
32,3.552730083465576,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4525382922856269,1.0611717008166983,-0.19198971237185503,0.9562559234361933,0.07836926284946667,-0.05361922708472456,0.276690885322342
33,3.645045042037964,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4515347379066565,1.0613830773020423,-0.1912826498690694,0.9563311997239856,0.07904562680463355,-0.05408415638589583,0.2761472964661632
34,3.739191770553589,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4506908596669771,1.060922510613673,-0.18731315963179296,0.9562757089818759,0.0797963717050357,-0.054059577284251356,0.2761283570692631
35,3.8323421478271484,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44792768582061476,1.0617935927670874,-0.18877590929206584,0.9566693786669205,0.07977673552198425,-0.05437316269910369,0.27470517208199885
36,3.9229440689086914,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45244991915988014,1.061815042522328,-0.19159645295752004,0.9562381667728651,0.07877631476874404,-0.05430157400359415,0.27650352565393843
37,4.0166192054748535,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4497926217619083,1.060952634249245,-0.18812331667033816,0.956292357103964,0.07962862675867054,-0.05406350174296028,0.27611835745629437
38,4.109698295593262,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44995144858044933,1.0617931005349188,-0.18584077921944275,0.9562693638120386,0.08052099297921318,-0.0549898740912931,0.2757560285317152
39,4.203067064285278,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4535105680981319,1.0607775060471831,-0.19120944636721995,0.956260667701009,0.07878369021350573,-0.0539438041523923,0.27649363746374167
40,4.297982215881348,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44818747828151606,1.0614356776556864,-0.18487763694906692,0.956379820112081,0.0815581918044919,-0.05354363846172441,0.2753524646925204
41,4.393606662750244,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4507548838999508,1.0623122110804342,-0.19007521737332184,0.9563093771718265,0.080434037731674,-0.05501318027657982,0.2756379703583481
42,4.489525079727173,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45528470233462437,1.0615891388510268,-0.19226765466100967,0.9560474973171323,0.07910252974002663,-0.05403131936776508,0.2771219752920268
43,4.5842063426971436,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4508124371465055,1.0611163800197427,-0.1880862330561849,0.9561788353709002,0.08035190293775836,-0.053943190682928556,0.27632542167157814
44,4.678284406661987,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45085199122846553,1.062159295075876,-0.18863853521460605,0.9563622542387192,0.07973707977362783,-0.054584753562018445,0.27574216481195485
45,4.773977994918823,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4524339045498816,1.0618190945662795,-0.1916296999922229,0.9562169927832731,0.07937682555437597,-0.05347098362947234,0.27656687471047686
46,4.8687825202941895,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4548795806118625,1.0607034207638038,-0.19280142526621558,0.9560232264837704,0.07834709245277358,-0.05384788594448219,0.2774558139723663
47,4.96149754524231,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4495494696604605,1.0612659344833817,-0.18706953749782596,0.9562059242725247,0.08042144207872444,-0.05433177252569016,0.2761352576805826
48,5.0582275390625,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45409665294570634,1.0617065475414926,-0.19558982985999013,0.956315433717478,0.07767540458648363,-0.05475600952711114,0.27645813819952053
49,5.152557134628296,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4469724457921703,1.061201231722487,-0.18334928453428578,0.9563685885753949,0.0812523051778392,-0.0538680859490298,0.27541861775446913
50,5.247737646102905,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44982428746457737,1.0615344166252512,-0.18683250522145042,0.9562590422142684,0.08034837694636084,-0.05505830511991093,0.27582850748763915
51,5.342114448547363,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45321442184968735,1.0611564740684214,-0.19127572884926972,0.9561808999229393,0.07935605159947284,-0.05508309057232819,0.2763811803109985
52,5.442091941833496,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45338517820925495,1.060842140032142,-0.19018840247420246,0.9561403900670394,0.0796628948279159,-0.05415130440137689,0.276617088954597
53,5.5374414920806885,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44987265482383504,1.0616032692246327,-0.18807331372129238,0.9562295183127152,0.08067170269918729,-0.05358573236155989,0.27612633698783956
54,5.632604598999023,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4544875813184944,1.0583344701166006,-0.19208168554849708,0.9561371975721895,0.07787068580003573,-0.053476886300654225,0.27726889177009884
55,5.726659774780273,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4569959843319148,1.0582596898820245,-0.19637548858624415,0.9562228013861537,0.07708848793880653,-0.053674051401852586,0.27715413643428854
56,5.830541372299194,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44784671549878496,1.0581299652113225,-0.18496922461654158,0.9563497540689706,0.07988387850100373,-0.05137643633599491,0.27635878064080016
57,5.954311370849609,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44903403530245783,1.0618562437782946,-0.18875559103794792,0.9565450494882858,0.07943071143447272,-0.05438429249624103,0.27523567920992686
58,6.049698114395142,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45088682136225317,1.0592751140599586,-0.18729863210458264,0.9562946663641461,0.07890562795390503,-0.05305320948615964,0.2765135980813679
59,6.146520614624023,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4543268253609799,1.061532196968224,-0.19141700357019298,0.9559086115852212,0.07930200775192905,-0.05406271181441542,0.2775376389879387
60,6.240912437438965,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4513019775255141,1.0610083006093587,-0.18980875201063924,0.9564613715765287,0.0791293790735027,-0.053776326095604225,0.2757322846549652
61,6.338605642318726,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.449938810652291,1.0617632212199941,-0.18923612650594984,0.9565012496181698,0.07951934014185572,-0.05418851548519204,0.2754008693010874
62,6.433800935745239,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45270162801074393,1.0601573870513574,-0.19042859012660895,0.9563829443634749,0.07888377752304715,-0.05384164773618899,0.27606175096053587
63,6.529699325561523,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45248018110145793,1.0584696338019217,-0.18952470317638767,0.9562197309754986,0.07853269773039499,-0.052770596386423674,0.27693267347381134
64,6.624552488327026,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.452977661706098,1.058002614186778,-0.18927120267817682,0.9562237940554326,0.07839866190091493,-0.053123896267516055,0.2768890700980054
65,6.71904730796814,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45045701589857734,1.0610590475744306,-0.1883517069286816,0.9563959179150242,0.07985021028887641,-0.05385346009850843,0.27573646285487674
66,6.8120200634002686,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45382510622087163,1.061236412203889,-0.19224126387207005,0.9561941489087322,0.0790513907972466,-0.05388446917962145,0.2766587992219959
67,6.904997825622559,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4493006807478547,1.0610230760502228,-0.18661989536399173,0.9563471017215166,0.0805096537274991,-0.053877538821239024,0.2757093170280966
68,6.997893810272217,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45226686801577876,1.0603164961989244,-0.1896056943419479,0.9562121775783355,0.07806316694683575,-0.05406757058351743,0.2768413105523174
69,7.092756032943726,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45353375389250833,1.0587442446391286,-0.1927781753709866,0.9562543122358538,0.07755260336846578,-0.05306948378777369,0.277032333729489
70,7.184744358062744,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44927323461686475,1.0570931276185354,-0.18397451475543264,0.9563921298247612,0.08038940167517145,-0.05214839964862213,0.27592060909191424
71,7.278385639190674,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45202967040584274,1.0597197165023702,-0.18959947358841087,0.9562663397062947,0.07883947744303221,-0.053741275185006855,0.27649755818582616
72,7.375819206237793,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4520833864578521,1.06198496431475,-0.18842702069872128,0.9560891453708067,0.08051844803723195,-0.053935597702348986,0.2765886420847512
73,7.471622705459595,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4512465775759454,1.06207750534635,-0.1886414916510864,0.9561845153525633,0.07999029859105956,-0.05429153690311754,0.27634245738213004
74,7.566128730773926,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4510457929340582,1.0610870178452174,-0.18948215385004719,0.9563152503395799,0.0794398849528306,-0.05467331584752811,0.27597332331380164
75,7.659132242202759,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45480316223997885,1.059931324914198,-0.1947601199611591,0.9562105402355885,0.07697363973734409,-0.0539598977921417,0.2771728539345278
76,7.752575874328613,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45165326437897163,1.0598013542146725,-0.18859527030659448,0.9563409617959339,0.07871529251723879,-0.05414514811656844,0.2761958914440778
77,7.846730709075928,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4534613622472811,1.0598409176446784,-0.19160941266149953,0.9562916027866116,0.07775250354900318,-0.05288089943293363,0.276883602090914
78,7.939209938049316,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4525682674478363,1.0597089411459135,-0.1892487673524466,0.95613635581153,0.07960795257648513,-0.05393280489723502,0.27668952914402867
79,8.033004760742188,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45190640182900577,1.060327811076218,-0.19004853688358142,0.9563818521327809,0.0782144600459433,-0.05386559540369448,0.27625124213765756
80,8.127370357513428,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4512361074975467,1.0608241664196085,-0.18674439352293243,0.9561412532422278,0.08081695087464848,-0.053026563886354634,0.27649721123749704
81,8.220210552215576,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45024854677729076,1.0622816306672043,-0.1880802608248035,0.9562681283529605,0.08045993566252758,-0.05414946984971292,0.2759443791138042
82,8.314360618591309,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45211072794473733,1.0625573800466417,-0.19196925430564993,0.9564212515898051,0.07960502951293284,-0.053850815967115266,0.2757200000060061
83,8.413770914077759,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4533536012681589,1.0595674917190572,-0.19266181879385164,0.9562407464083621,0.0776948246106383,-0.053830576766587826,0.27689243063340907
84,8.505990982055664,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45232456075397937,1.0576830287211254,-0.18986232493489466,0.9562347650886688,0.07735013603402392,-0.05323744314736237,0.2771241691705506
85,8.59957242012024,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4488108620583834,1.0601623525082196,-0.18761286936129873,0.9564372725115083,0.07898808723605212,-0.05404185829503479,0.2758044658404865
86,8.694742679595947,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.4505391339359301,1.0624088466448653,-0.19016994989586705,0.956437918576316,0.078532300384051,-0.0539243944465971,0.27595533223578317
87,8.789503812789917,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.45252772615757386,1.0617951995313657,-0.19123793909746012,0.9561271754305309,0.07998303265763546,-0.054592390624909615,0.27648365191450225
88,8.882330894470215,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.44979593983851807,1.0627510053273743,-0.18808062370180706,0.9565173923807602,0.08029633566023556,-0.05433397335059663,0.2750905230875582
