frame_idx,t_sec,cam1_origin_source,cam2_origin_source,cam3_origin_source,cam1_origin_held_frames,cam2_origin_held_frames,cam3_origin_held_frames,n_direct_cams,n_anchor_cams,n_held_cams,n_total_tags,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_n_cams,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_n_cams,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z,torso_rot6d_0,torso_rot6d_1,torso_rot6d_2,torso_rot6d_3,torso_rot6d_4,torso_rot6d_5,obj_rot6d_0,obj_rot6d_1,obj_rot6d_2,obj_rot6d_3,obj_rot6d_4,obj_rot6d_5,obj_in_torso_pos_x,obj_in_torso_pos_y,obj_in_torso_pos_z,obj_in_torso_rot6d_0,obj_in_torso_rot6d_1,obj_in_torso_rot6d_2,obj_in_torso_rot6d_3,obj_in_torso_rot6d_4,obj_in_torso_rot6d_5,torso_yaw_rad,obj_yaw_rad
1,0.6159839630126953,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6859832428042126,0.9806098388069046,-0.28008739200330046,-0.19616851558107706,0.08725748062927403,0.0705062703405242,0.9741318757804909,,,,,,,-0.9078080911378972,-0.36988360906717666,0.19766280734626662,0.3944924071410996,-0.9130935586747715,0.1031304698654239,,,,,,,,,,,-2.7546830499964012
2,0.7317202091217041,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7214441552496532,1.0027955424561195,-0.23043850532726615,-0.1921192391293855,0.1337783386556747,0.09086484375572562,0.9679551302783209,,,,,,,-0.8903871081257476,-0.3476141106012155,0.2938966277356629,0.39623710196060924,-0.9096675562511868,0.12450339808154233,,,,,,,,,,,-2.7693826286939416
3,0.8876266479492188,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7016527031630015,0.9978183675316825,-0.25112716388363354,-0.19713417766877753,0.08603996727567358,0.06254563191394508,0.9745887768461842,,,,,,,-0.9074704800521124,-0.3734866659313601,0.1923669363624282,0.3950123624238088,-0.9144523198466806,0.08798970541708995,,,,,,,,,,,-2.7511530048113593
4,0.9983539581298828,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6742325990650755,1.0148038693095676,-0.23222032461691808,-0.1943464900277559,-0.00463535911666401,0.14464610231605624,0.9701986705538841,,,,,,,-0.924415910519502,-0.37845038576160617,0.047228486057587865,0.37576843924536363,-0.882613893797329,0.2824726438843613,,,,,,,,,,,-2.753014269869652
5,1.0889625549316406,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7105881207372076,1.0091032517429601,-0.23080846060885624,-0.20155445321051357,0.10996572716997843,0.0816911570915006,0.9698504503747165,,,,,,,-0.8945666824779774,-0.3729888994566449,0.24623105304259665,0.40892180942834033,-0.9054047144881252,0.11412824697036407,,,,,,,,,,,-2.7465607844854527
6,1.191063642501831,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7155793045745444,1.0095489798507598,-0.2069222712846217,-0.19485967269895818,0.10535531740669381,0.06911486763842796,0.9727040146525111,,,,,,,-0.9018599300995797,-0.36451833422116553,0.23189448138627305,0.39364480949143815,-0.9145056860539553,0.0933976131142252,,,,,,,,,,,-2.7574836576090136
7,1.2817606925964355,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7058444056934201,1.0035534459510798,-0.24810386188602404,-0.1993777155359151,0.09419446338801662,0.06985444057068926,0.9728804072172897,,,,,,,-0.9027518592294467,-0.3747815430716155,0.2111347333591421,0.4011011492509204,-0.9107377673604716,0.09835947932382792,,,,,,,,,,,-2.748090654879928
8,1.3712003231048584,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7174448604452198,1.0084104783631977,-0.2654138165288994,-0.19538479456763316,0.17395395190665985,0.10526543163485647,0.9594185705783199,,,,,,,-0.8631296093356386,-0.3382889249695475,0.37492383323957407,0.4115342762977217,-0.9014879419089822,0.1340113055858264,,,,,,,,,,,-2.7680599251418703
9,1.4649302959442139,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7054444643835764,0.9921053549579085,-0.28420310281378314,-0.1887044198337779,0.1630012086841621,0.08142750598745653,0.9649822843821344,,,,,,,-0.8756424958053994,-0.33764728045622444,0.3453180179779324,0.390738408040593,-0.9155204064077208,0.09563410444473272,,,,,,,,,,,-2.773561834114206
10,1.5645551681518555,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7147950474248215,1.0082519009829964,-0.26307645947798786,-0.1962664727027855,0.15008020881387257,0.10518070083846884,0.9632717284267819,,,,,,,-0.8779108052303827,-0.34654480569522617,0.33042293459352917,0.40968697187533376,-0.9008329837278708,0.1437237645748318,,,,,,,,,,,-2.7656306483895805
11,1.6559350490570068,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7090320845628523,1.002065059561036,-0.2467929917532104,-0.19505211651048943,0.13819297645295767,0.08159842339895809,0.9675738061784512,,,,,,,-0.8857147462077016,-0.3549019795436927,0.2992556988032063,0.4000072955571753,-0.9105927382871657,0.10399532912451408,,,,,,,,,,,-2.7604867866929466
12,1.7465236186981201,direct,direct,direct,0,0,0,3,0,0,6,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0.6908729348173459,0.9812643176629261,-0.268417248358734,-0.1969870805318308,0.07382542029483682,0.05586539266561218,0.9760250792495825,,,,,,,-0.9114917948436729,-0.376280089587498,0.16612044459573014,0.39277723396139796,-0.9161502960117254,0.07996674058169566,,,,,,,,,,,-2.750085468372812
13,1.841210126876831,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.6986315132443822,0.9981636496342209,-0.2652973006984147,-0.1979726991245822,0.09291317017782923,0.0660689395765034,0.9735547485540142,,,,,,,-0.9043479064176665,-0.37319717338090325,0.20707180865218422,0.397751871886265,-0.9128834112491275,0.09185491754461311,,,,,,,,,,,-2.750211876331835
14,1.9360830783843994,direct,direct,direct,0,0,0,3,0,0,5,0,,,,,,,,0,0,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0.7007449487048333,1.0004655034034993,-0.2648845366649214,-0.19909296692012596,0.09817173772035129,0.06752136204525398,0.9727102169214951,,,,,,,-0.901448600871816,-0.3740621471903844,0.21787136118720113,0.40057690497129445,-0.9116057123809904,0.09226683238284916,,,,,,,,,,,-2.74825942096137
