frame_idx,t_sec,origin_visible,origin_held_frames,origin_source,head_visible,head_pos_x,head_pos_y,head_pos_z,head_quat_w,head_quat_x,head_quat_y,head_quat_z,head_margin,pelvis_visible,pelvis_used_id,pelvis_pos_x,pelvis_pos_y,pelvis_pos_z,pelvis_quat_w,pelvis_quat_x,pelvis_quat_y,pelvis_quat_z,pelvis_margin_max,root_pos_x,root_pos_y,root_pos_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,torso_head_pos_x,torso_head_pos_y,torso_head_pos_z,torso_head_quat_w,torso_head_quat_x,torso_head_quat_y,torso_head_quat_z,torso_pelvis_pos_x,torso_pelvis_pos_y,torso_pelvis_pos_z,torso_pelvis_quat_w,torso_pelvis_quat_x,torso_pelvis_quat_y,torso_pelvis_quat_z,torso_pos_x,torso_pos_y,torso_pos_z,torso_quat_w,torso_quat_x,torso_quat_y,torso_quat_z,torso_path,box_visible,box_n_tags,obj_pos_x,obj_pos_y,obj_pos_z,obj_quat_w,obj_quat_x,obj_quat_y,obj_quat_z
25,2.8934383392333984,1,0,tag1,0,,,,,,,,0.0,1,7,-0.02103005361909438,0.7206901376609636,-0.7325126835065389,0.691499368158585,0.6617235581144487,-0.20580076174127426,-0.20395245264360648,45.758827209472656,-0.02103005361909438,0.7206901376609636,-0.6325126835065389,0.691499368158585,0.6617235581144487,-0.20580076174127426,-0.20395245264360648,,,,,,,,-0.02103005361909438,0.7206901376609636,-0.4325126835065389,0.691499368158585,0.6617235581144487,-0.20580076174127426,-0.20395245264360648,-0.02103005361909438,0.7206901376609636,-0.4325126835065389,0.691499368158585,0.6617235581144487,-0.20580076174127426,-0.20395245264360648,pelvis,1,5,-0.45638234247476,1.0754536563191661,-0.25785177335546966,0.9437586833432261,0.03073988954197353,-0.19283489655538533,0.26681324831365044
26,2.9909279346466064,1,0,tag1,0,,,,,,,,0.0,1,7,-0.02357920583173545,0.7205511124846298,-0.7313463383218886,0.6925715833797282,0.6601281606764707,-0.20627962783412754,-0.2049978744216867,45.51033401489258,-0.02357920583173545,0.7205511124846298,-0.6313463383218886,0.6925715833797282,0.6601281606764707,-0.20627962783412754,-0.2049978744216867,,,,,,,,-0.02357920583173545,0.7205511124846298,-0.43134633832188857,0.6925715833797282,0.6601281606764707,-0.20627962783412754,-0.2049978744216867,-0.02357920583173545,0.7205511124846298,-0.43134633832188857,0.6925715833797282,0.6601281606764707,-0.20627962783412754,-0.2049978744216867,pelvis,1,5,-0.4533674039768587,1.0750968659043942,-0.26061939091809994,0.9442310570076374,0.03121484834116296,-0.19196496739804791,0.26571186559343635
27,3.0872743129730225,1,0,tag1,0,,,,,,,,0.0,1,7,-0.02219736491560642,0.7200672605977214,-0.7355426155099137,0.6934654045355696,0.6596222339301411,-0.2048696485423128,-0.2050187023748769,45.54436111450195,-0.02219736491560642,0.7200672605977214,-0.6355426155099138,0.6934654045355696,0.6596222339301411,-0.2048696485423128,-0.2050187023748769,,,,,,,,-0.02219736491560642,0.7200672605977214,-0.43554261550991374,0.6934654045355696,0.6596222339301411,-0.2048696485423128,-0.2050187023748769,-0.02219736491560642,0.7200672605977214,-0.43554261550991374,0.6934654045355696,0.6596222339301411,-0.2048696485423128,-0.2050187023748769,pelvis,1,5,-0.45224342749414514,1.0751976069263411,-0.26427772269387295,0.9442336241996643,0.029763346142596098,-0.19074924764388532,0.2667428174861605
28,3.1801342964172363,1,0,tag1,0,,,,,,,,0.0,1,7,-0.023565498698642662,0.719858936447052,-0.7363822981477924,0.6939364051002553,0.6591116741923048,-0.20400298349126736,-0.20592923383194825,46.71501541137695,-0.023565498698642662,0.719858936447052,-0.6363822981477925,0.6939364051002553,0.6591116741923048,-0.20400298349126736,-0.20592923383194825,,,,,,,,-0.023565498698642662,0.719858936447052,-0.43638229814779245,0.6939364051002553,0.6591116741923048,-0.20400298349126736,-0.20592923383194825,-0.023565498698642662,0.719858936447052,-0.43638229814779245,0.6939364051002553,0.6591116741923048,-0.20400298349126736,-0.20592923383194825,pelvis,1,5,-0.4503092861057009,1.0750799142574137,-0.2659509051761182,0.944427652182361,0.029758824101011393,-0.18939701635544515,0.26701983517539235
29,3.277113914489746,1,0,tag1,0,,,,,,,,0.0,1,7,-0.021936098828043704,0.7207401759259284,-0.7358191138229068,0.6932848492496827,0.6602568273876743,-0.2036325117146602,-0.2048190417456018,45.60930633544922,-0.021936098828043704,0.7207401759259284,-0.6358191138229068,0.6932848492496827,0.6602568273876743,-0.2036325117146602,-0.2048190417456018,,,,,,,,-0.021936098828043704,0.7207401759259284,-0.4358191138229068,0.6932848492496827,0.6602568273876743,-0.2036325117146602,-0.2048190417456018,-0.021936098828043704,0.7207401759259284,-0.4358191138229068,0.6932848492496827,0.6602568273876743,-0.2036325117146602,-0.2048190417456018,pelvis,1,5,-0.4534438485885236,1.0756582484941775,-0.2622384227040782,0.9441998735757691,0.03077804582173916,-0.1906215858269305,0.266838381144323
30,3.372272491455078,1,0,tag1,0,,,,,,,,0.0,0,-1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-0.46998913400519876,1.0827904741036838,-0.20007894618612349,0.9588602428547057,0.08186959761566125,-0.05129228997207947,0.26693352102777346
31,3.467139482498169,1,0,tag1,0,,,,,,,,0.0,1,7,-0.021577210777998346,0.7200364203838221,-0.7344011542751275,0.6930707467083419,0.6595672889329083,-0.20597347846707648,-0.20542360525267764,44.16891098022461,-0.021577210777998346,0.7200364203838221,-0.6344011542751276,0.6930707467083419,0.6595672889329083,-0.20597347846707648,-0.20542360525267764,,,,,,,,-0.021577210777998346,0.7200364203838221,-0.43440115427512754,0.6930707467083419,0.6595672889329083,-0.20597347846707648,-0.20542360525267764,-0.021577210777998346,0.7200364203838221,-0.43440115427512754,0.6930707467083419,0.6595672889329083,-0.20597347846707648,-0.20542360525267764,pelvis,1,5,-0.45000175849444535,1.0750351116478571,-0.2645287916260112,0.9443988563345069,0.030186530290014113,-0.19133848171699025,0.26568620392742
32,3.563270092010498,1,0,tag1,0,,,,,,,,0.0,1,7,-0.01963388314237302,0.7183580900062049,-0.7344302874399774,0.6924738290999871,0.6604603317651472,-0.20540681248565193,-0.205134559645024,43.865352630615234,-0.01963388314237302,0.7183580900062049,-0.6344302874399774,0.6924738290999871,0.6604603317651472,-0.20540681248565193,-0.205134559645024,,,,,,,,-0.01963388314237302,0.7183580900062049,-0.4344302874399774,0.6924738290999871,0.6604603317651472,-0.20540681248565193,-0.205134559645024,-0.01963388314237302,0.7183580900062049,-0.4344302874399774,0.6924738290999871,0.6604603317651472,-0.20540681248565193,-0.205134559645024,pelvis,1,5,-0.4523456023274453,1.074141149613708,-0.2621506007717812,0.9441000330984297,0.02986101417557596,-0.19132260656962344,0.26679412952940884
33,3.6612064838409424,1,0,tag1,0,,,,,,,,0.0,1,7,-0.02332849676824167,0.7186027444197421,-0.7364577163412227,0.6943831440677118,0.6580170041930945,-0.20579144967664934,-0.20614448978172462,45.94129943847656,-0.02332849676824167,0.7186027444197421,-0.6364577163412227,0.6943831440677118,0.6580170041930945,-0.20579144967664934,-0.20614448978172462,,,,,,,,-0.02332849676824167,0.7186027444197421,-0.4364577163412227,0.6943831440677118,0.6580170041930945,-0.20579144967664934,-0.20614448978172462,-0.02332849676824167,0.7186027444197421,-0.4364577163412227,0.6943831440677118,0.6580170041930945,-0.20579144967664934,-0.20614448978172462,pelvis,1,5,-0.4485802492337384,1.0750464231607217,-0.2681781138808671,0.9444935374413317,0.029014585591105996,-0.18962344561289188,0.26670781846138447
34,3.7568423748016357,1,0,tag1,0,,,,,,,,0.0,1,7,-0.021257354421609476,0.7200077335975591,-0.7352025682555856,0.6927485515266607,0.6601758479268383,-0.2058140826991464,-0.20471408728883936,45.245269775390625,-0.021257354421609476,0.7200077335975591,-0.6352025682555856,0.6927485515266607,0.6601758479268383,-0.2058140826991464,-0.20471408728883936,,,,,,,,-0.021257354421609476,0.7200077335975591,-0.4352025682555856,0.6927485515266607,0.6601758479268383,-0.2058140826991464,-0.20471408728883936,-0.021257354421609476,0.7200077335975591,-0.4352025682555856,0.6927485515266607,0.6601758479268383,-0.2058140826991464,-0.20471408728883936,pelvis,1,5,-0.4488567115365458,1.0746648327201709,-0.26503119358943295,0.9443498259839354,0.03136468370074509,-0.18997273513302987,0.26670212351336625
35,3.8519930839538574,1,0,tag1,0,,,,,,,,0.0,1,7,-0.018181094422733857,0.7195376115270898,-0.7380426910707156,0.6929812489952981,0.6597248159056202,-0.20564297977770596,-0.20555077398871194,44.214080810546875,-0.018181094422733857,0.7195376115270898,-0.6380426910707157,0.6929812489952981,0.6597248159056202,-0.20564297977770596,-0.20555077398871194,,,,,,,,-0.018181094422733857,0.7195376115270898,-0.43804269107071564,0.6929812489952981,0.6597248159056202,-0.20564297977770596,-0.20555077398871194,-0.018181094422733857,0.7195376115270898,-0.43804269107071564,0.6929812489952981,0.6597248159056202,-0.20564297977770596,-0.20555077398871194,pelvis,1,5,-0.45103266884436294,1.0765326823353067,-0.26455009651517447,0.9443174981702525,0.02921874893824274,-0.1909451626833373,0.2663656738541834
36,3.948239803314209,1,0,tag1,0,,,,,,,,0.0,1,7,-0.018867292755485154,0.7192552444991087,-0.7387752701675996,0.6932969792620918,0.6595415327093993,-0.20486349149863758,-0.20585241079079697,45.89455795288086,-0.018867292755485154,0.7192552444991087,-0.6387752701675996,0.6932969792620918,0.6595415327093993,-0.20486349149863758,-0.20585241079079697,,,,,,,,-0.018867292755485154,0.7192552444991087,-0.4387752701675996,0.6932969792620918,0.6595415327093993,-0.20486349149863758,-0.20585241079079697,-0.018867292755485154,0.7192552444991087,-0.4387752701675996,0.6932969792620918,0.6595415327093993,-0.20486349149863758,-0.20585241079079697,pelvis,1,5,-0.4475447364034835,1.07566113392975,-0.2673847841054861,0.9447284505759481,0.02991772333287435,-0.18974218305923146,0.26568964690191305
